Year,UNIT_MEASURE,ADMIN_AREA,scientific_field,Value
2015,NUMBER,zenica-doboj_canton,information_and_communication_technologies,
2015,NUMBER,zenica-doboj_canton,"engineering,_production_and_construction",
2015,NUMBER,zenica-doboj_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2015,NUMBER,zenica-doboj_canton,health_and_social_protection,
2015,NUMBER,zenica-doboj_canton,services,
2015,NUMBER,bosnian-podrinje_canton,education,
2015,NUMBER,bosnian-podrinje_canton,arts_and_humanities,
2015,NUMBER,bosnian-podrinje_canton,"social_sciences,_journalism_and_information",
2015,NUMBER,bosnian-podrinje_canton,"business,_administration_and_law",
2015,NUMBER,bosnian-podrinje_canton,"natural_sciences,_mathematics_and_statistics",
2015,NUMBER,bosnian-podrinje_canton,information_and_communication_technologies,
2015,NUMBER,bosnian-podrinje_canton,"engineering,_production_and_construction",
2015,NUMBER,bosnian-podrinje_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2015,NUMBER,bosnian-podrinje_canton,health_and_social_protection,
2015,NUMBER,bosnian-podrinje_canton,services,
2015,NUMBER,central_bosnia_canton,education,
2015,NUMBER,central_bosnia_canton,arts_and_humanities,
2015,NUMBER,central_bosnia_canton,"social_sciences,_journalism_and_information",
2015,NUMBER,central_bosnia_canton,"business,_administration_and_law",
2015,NUMBER,central_bosnia_canton,"natural_sciences,_mathematics_and_statistics",
2015,NUMBER,central_bosnia_canton,information_and_communication_technologies,
2015,NUMBER,central_bosnia_canton,"engineering,_production_and_construction",
2015,NUMBER,central_bosnia_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2015,NUMBER,central_bosnia_canton,health_and_social_protection,
2015,NUMBER,central_bosnia_canton,services,
2015,NUMBER,herzegovina-neretva_canton,education,
2015,NUMBER,herzegovina-neretva_canton,arts_and_humanities,
2015,NUMBER,herzegovina-neretva_canton,"social_sciences,_journalism_and_information",
2015,NUMBER,herzegovina-neretva_canton,"business,_administration_and_law",
2015,NUMBER,herzegovina-neretva_canton,"natural_sciences,_mathematics_and_statistics",
2015,NUMBER,herzegovina-neretva_canton,information_and_communication_technologies,
2015,NUMBER,herzegovina-neretva_canton,"engineering,_production_and_construction",
2015,NUMBER,herzegovina-neretva_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2015,NUMBER,herzegovina-neretva_canton,health_and_social_protection,
2015,NUMBER,herzegovina-neretva_canton,services,
2015,NUMBER,sarajevo_canton,education,
2015,NUMBER,sarajevo_canton,arts_and_humanities,
2015,NUMBER,sarajevo_canton,"social_sciences,_journalism_and_information",
2015,NUMBER,sarajevo_canton,"business,_administration_and_law",
2015,NUMBER,sarajevo_canton,"natural_sciences,_mathematics_and_statistics",
2015,NUMBER,sarajevo_canton,information_and_communication_technologies,
2015,NUMBER,sarajevo_canton,"engineering,_production_and_construction",
2015,NUMBER,sarajevo_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2015,NUMBER,sarajevo_canton,health_and_social_protection,
2015,NUMBER,sarajevo_canton,services,
2016,NUMBER,federation_of_bih,education,
2016,NUMBER,federation_of_bih,arts_and_humanities,
2016,NUMBER,federation_of_bih,"social_sciences,_journalism_and_information",
2016,NUMBER,federation_of_bih,"business,_administration_and_law",
2016,NUMBER,federation_of_bih,"natural_sciences,_mathematics_and_statistics",
2016,NUMBER,federation_of_bih,information_and_communication_technologies,
2016,NUMBER,federation_of_bih,"engineering,_production_and_construction",
2016,NUMBER,federation_of_bih,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2016,NUMBER,federation_of_bih,health_and_social_protection,
2016,NUMBER,federation_of_bih,services,
2016,NUMBER,una-sana_canton,education,
2016,NUMBER,una-sana_canton,arts_and_humanities,
2016,NUMBER,una-sana_canton,"social_sciences,_journalism_and_information",
2016,NUMBER,una-sana_canton,"business,_administration_and_law",
2016,NUMBER,una-sana_canton,"natural_sciences,_mathematics_and_statistics",
2016,NUMBER,una-sana_canton,information_and_communication_technologies,
2016,NUMBER,una-sana_canton,"engineering,_production_and_construction",
2016,NUMBER,una-sana_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2016,NUMBER,una-sana_canton,health_and_social_protection,
2016,NUMBER,una-sana_canton,services,
2016,NUMBER,tuzla_canton,education,
2016,NUMBER,tuzla_canton,arts_and_humanities,
2016,NUMBER,tuzla_canton,"social_sciences,_journalism_and_information",
2016,NUMBER,tuzla_canton,"business,_administration_and_law",
2016,NUMBER,tuzla_canton,"natural_sciences,_mathematics_and_statistics",
2016,NUMBER,tuzla_canton,information_and_communication_technologies,
2016,NUMBER,tuzla_canton,"engineering,_production_and_construction",
2016,NUMBER,tuzla_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2016,NUMBER,tuzla_canton,health_and_social_protection,
2016,NUMBER,tuzla_canton,services,
2016,NUMBER,zenica-doboj_canton,education,
2016,NUMBER,zenica-doboj_canton,arts_and_humanities,
2016,NUMBER,zenica-doboj_canton,"social_sciences,_journalism_and_information",
2016,NUMBER,zenica-doboj_canton,"business,_administration_and_law",
2016,NUMBER,zenica-doboj_canton,"natural_sciences,_mathematics_and_statistics",
2016,NUMBER,zenica-doboj_canton,information_and_communication_technologies,
2016,NUMBER,zenica-doboj_canton,"engineering,_production_and_construction",
2016,NUMBER,zenica-doboj_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2016,NUMBER,zenica-doboj_canton,health_and_social_protection,
2016,NUMBER,zenica-doboj_canton,services,
2016,NUMBER,bosnian-podrinje_canton,education,
2016,NUMBER,bosnian-podrinje_canton,arts_and_humanities,
2016,NUMBER,bosnian-podrinje_canton,"social_sciences,_journalism_and_information",
2016,NUMBER,bosnian-podrinje_canton,"business,_administration_and_law",
2016,NUMBER,bosnian-podrinje_canton,"natural_sciences,_mathematics_and_statistics",
2016,NUMBER,bosnian-podrinje_canton,information_and_communication_technologies,
2016,NUMBER,bosnian-podrinje_canton,"engineering,_production_and_construction",
2016,NUMBER,bosnian-podrinje_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2016,NUMBER,bosnian-podrinje_canton,health_and_social_protection,
2016,NUMBER,bosnian-podrinje_canton,services,
2016,NUMBER,central_bosnia_canton,education,
2016,NUMBER,central_bosnia_canton,arts_and_humanities,
2016,NUMBER,central_bosnia_canton,"social_sciences,_journalism_and_information",
2016,NUMBER,central_bosnia_canton,"business,_administration_and_law",
2016,NUMBER,central_bosnia_canton,"natural_sciences,_mathematics_and_statistics",
2016,NUMBER,central_bosnia_canton,information_and_communication_technologies,
2016,NUMBER,central_bosnia_canton,"engineering,_production_and_construction",
2016,NUMBER,central_bosnia_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2016,NUMBER,central_bosnia_canton,health_and_social_protection,
2016,NUMBER,central_bosnia_canton,services,
2016,NUMBER,herzegovina-neretva_canton,education,
2016,NUMBER,herzegovina-neretva_canton,arts_and_humanities,
2016,NUMBER,herzegovina-neretva_canton,"social_sciences,_journalism_and_information",
2016,NUMBER,herzegovina-neretva_canton,"business,_administration_and_law",
2016,NUMBER,herzegovina-neretva_canton,"natural_sciences,_mathematics_and_statistics",
2016,NUMBER,herzegovina-neretva_canton,information_and_communication_technologies,
2016,NUMBER,herzegovina-neretva_canton,"engineering,_production_and_construction",
2016,NUMBER,herzegovina-neretva_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2016,NUMBER,herzegovina-neretva_canton,health_and_social_protection,
2016,NUMBER,herzegovina-neretva_canton,services,
2016,NUMBER,sarajevo_canton,education,
2016,NUMBER,sarajevo_canton,arts_and_humanities,
2016,NUMBER,sarajevo_canton,"social_sciences,_journalism_and_information",
2016,NUMBER,sarajevo_canton,"business,_administration_and_law",
2016,NUMBER,sarajevo_canton,"natural_sciences,_mathematics_and_statistics",
2016,NUMBER,sarajevo_canton,information_and_communication_technologies,
2016,NUMBER,sarajevo_canton,"engineering,_production_and_construction",
2016,NUMBER,sarajevo_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2016,NUMBER,sarajevo_canton,health_and_social_protection,
2016,NUMBER,sarajevo_canton,services,
2017,NUMBER,federation_of_bih,education,
2017,NUMBER,federation_of_bih,arts_and_humanities,
2017,NUMBER,federation_of_bih,"social_sciences,_journalism_and_information",
2017,NUMBER,federation_of_bih,"business,_administration_and_law",
2017,NUMBER,federation_of_bih,"natural_sciences,_mathematics_and_statistics",
2017,NUMBER,federation_of_bih,information_and_communication_technologies,
2017,NUMBER,federation_of_bih,"engineering,_production_and_construction",
2017,NUMBER,federation_of_bih,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2017,NUMBER,federation_of_bih,health_and_social_protection,
2017,NUMBER,federation_of_bih,services,
2017,NUMBER,una-sana_canton,education,
2017,NUMBER,una-sana_canton,arts_and_humanities,
2017,NUMBER,una-sana_canton,"social_sciences,_journalism_and_information",
2017,NUMBER,una-sana_canton,"business,_administration_and_law",
2017,NUMBER,una-sana_canton,"natural_sciences,_mathematics_and_statistics",
2017,NUMBER,una-sana_canton,information_and_communication_technologies,
2017,NUMBER,una-sana_canton,"engineering,_production_and_construction",
2017,NUMBER,una-sana_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2017,NUMBER,una-sana_canton,health_and_social_protection,
2017,NUMBER,una-sana_canton,services,
2017,NUMBER,tuzla_canton,education,
2017,NUMBER,tuzla_canton,arts_and_humanities,
2017,NUMBER,tuzla_canton,"social_sciences,_journalism_and_information",
2017,NUMBER,tuzla_canton,"business,_administration_and_law",
2017,NUMBER,tuzla_canton,"natural_sciences,_mathematics_and_statistics",
2017,NUMBER,tuzla_canton,information_and_communication_technologies,
2017,NUMBER,tuzla_canton,"engineering,_production_and_construction",
2017,NUMBER,tuzla_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2017,NUMBER,tuzla_canton,health_and_social_protection,
2017,NUMBER,tuzla_canton,services,
2017,NUMBER,zenica-doboj_canton,education,
2017,NUMBER,zenica-doboj_canton,arts_and_humanities,
2017,NUMBER,zenica-doboj_canton,"social_sciences,_journalism_and_information",
2017,NUMBER,zenica-doboj_canton,"business,_administration_and_law",
2017,NUMBER,zenica-doboj_canton,"natural_sciences,_mathematics_and_statistics",
2017,NUMBER,zenica-doboj_canton,information_and_communication_technologies,
2017,NUMBER,zenica-doboj_canton,"engineering,_production_and_construction",
2017,NUMBER,zenica-doboj_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2017,NUMBER,zenica-doboj_canton,health_and_social_protection,
2017,NUMBER,zenica-doboj_canton,services,
2017,NUMBER,bosnian-podrinje_canton,education,
2017,NUMBER,bosnian-podrinje_canton,arts_and_humanities,
2017,NUMBER,bosnian-podrinje_canton,"social_sciences,_journalism_and_information",
2017,NUMBER,bosnian-podrinje_canton,"business,_administration_and_law",
2017,NUMBER,bosnian-podrinje_canton,"natural_sciences,_mathematics_and_statistics",
2017,NUMBER,bosnian-podrinje_canton,information_and_communication_technologies,
2017,NUMBER,bosnian-podrinje_canton,"engineering,_production_and_construction",
2017,NUMBER,bosnian-podrinje_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2017,NUMBER,bosnian-podrinje_canton,health_and_social_protection,
2017,NUMBER,bosnian-podrinje_canton,services,
2017,NUMBER,central_bosnia_canton,education,
2017,NUMBER,central_bosnia_canton,arts_and_humanities,
2017,NUMBER,central_bosnia_canton,"social_sciences,_journalism_and_information",
2017,NUMBER,central_bosnia_canton,"business,_administration_and_law",
2017,NUMBER,central_bosnia_canton,"natural_sciences,_mathematics_and_statistics",
2017,NUMBER,central_bosnia_canton,information_and_communication_technologies,
2017,NUMBER,central_bosnia_canton,"engineering,_production_and_construction",
2017,NUMBER,central_bosnia_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2017,NUMBER,central_bosnia_canton,health_and_social_protection,
2017,NUMBER,central_bosnia_canton,services,
2017,NUMBER,herzegovina-neretva_canton,education,
2017,NUMBER,herzegovina-neretva_canton,arts_and_humanities,
2017,NUMBER,herzegovina-neretva_canton,"social_sciences,_journalism_and_information",
2017,NUMBER,herzegovina-neretva_canton,"business,_administration_and_law",
2017,NUMBER,herzegovina-neretva_canton,"natural_sciences,_mathematics_and_statistics",
2017,NUMBER,herzegovina-neretva_canton,information_and_communication_technologies,
2017,NUMBER,herzegovina-neretva_canton,"engineering,_production_and_construction",
2017,NUMBER,herzegovina-neretva_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2017,NUMBER,herzegovina-neretva_canton,health_and_social_protection,
2017,NUMBER,herzegovina-neretva_canton,services,
2017,NUMBER,sarajevo_canton,education,
2017,NUMBER,sarajevo_canton,arts_and_humanities,
2017,NUMBER,sarajevo_canton,"social_sciences,_journalism_and_information",
2017,NUMBER,sarajevo_canton,"business,_administration_and_law",
2017,NUMBER,sarajevo_canton,"natural_sciences,_mathematics_and_statistics",
2017,NUMBER,sarajevo_canton,information_and_communication_technologies,
2017,NUMBER,sarajevo_canton,"engineering,_production_and_construction",
2017,NUMBER,sarajevo_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2017,NUMBER,sarajevo_canton,health_and_social_protection,
2017,NUMBER,sarajevo_canton,services,
2018,NUMBER,federation_of_bih,education,
2018,NUMBER,federation_of_bih,arts_and_humanities,
2018,NUMBER,federation_of_bih,"social_sciences,_journalism_and_information",
2018,NUMBER,federation_of_bih,"business,_administration_and_law",
2018,NUMBER,federation_of_bih,"natural_sciences,_mathematics_and_statistics",
2018,NUMBER,federation_of_bih,information_and_communication_technologies,
2018,NUMBER,federation_of_bih,"engineering,_production_and_construction",
2018,NUMBER,federation_of_bih,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2018,NUMBER,federation_of_bih,health_and_social_protection,
2018,NUMBER,federation_of_bih,services,
2018,NUMBER,una-sana_canton,education,
2018,NUMBER,una-sana_canton,arts_and_humanities,
2018,NUMBER,una-sana_canton,"social_sciences,_journalism_and_information",
2018,NUMBER,una-sana_canton,"business,_administration_and_law",
2018,NUMBER,una-sana_canton,"natural_sciences,_mathematics_and_statistics",
2018,NUMBER,una-sana_canton,information_and_communication_technologies,
2018,NUMBER,una-sana_canton,"engineering,_production_and_construction",
2018,NUMBER,una-sana_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2018,NUMBER,una-sana_canton,health_and_social_protection,
2018,NUMBER,una-sana_canton,services,
2018,NUMBER,tuzla_canton,education,
2018,NUMBER,tuzla_canton,arts_and_humanities,
2018,NUMBER,tuzla_canton,"social_sciences,_journalism_and_information",
2018,NUMBER,tuzla_canton,"business,_administration_and_law",
2018,NUMBER,tuzla_canton,"natural_sciences,_mathematics_and_statistics",
2018,NUMBER,tuzla_canton,information_and_communication_technologies,
2018,NUMBER,tuzla_canton,"engineering,_production_and_construction",
2018,NUMBER,tuzla_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2018,NUMBER,tuzla_canton,health_and_social_protection,
2018,NUMBER,tuzla_canton,services,
2018,NUMBER,zenica-doboj_canton,education,
2018,NUMBER,zenica-doboj_canton,arts_and_humanities,
2018,NUMBER,zenica-doboj_canton,"social_sciences,_journalism_and_information",
2018,NUMBER,zenica-doboj_canton,"business,_administration_and_law",
2018,NUMBER,zenica-doboj_canton,"natural_sciences,_mathematics_and_statistics",
2018,NUMBER,zenica-doboj_canton,information_and_communication_technologies,
2018,NUMBER,zenica-doboj_canton,"engineering,_production_and_construction",
2018,NUMBER,zenica-doboj_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2018,NUMBER,zenica-doboj_canton,health_and_social_protection,
2018,NUMBER,zenica-doboj_canton,services,
2018,NUMBER,bosnian-podrinje_canton,education,
2018,NUMBER,bosnian-podrinje_canton,arts_and_humanities,
2018,NUMBER,bosnian-podrinje_canton,"social_sciences,_journalism_and_information",
2018,NUMBER,bosnian-podrinje_canton,"business,_administration_and_law",
2018,NUMBER,bosnian-podrinje_canton,"natural_sciences,_mathematics_and_statistics",
2018,NUMBER,bosnian-podrinje_canton,information_and_communication_technologies,
2018,NUMBER,bosnian-podrinje_canton,"engineering,_production_and_construction",
2018,NUMBER,bosnian-podrinje_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2018,NUMBER,bosnian-podrinje_canton,health_and_social_protection,
2018,NUMBER,bosnian-podrinje_canton,services,
2018,NUMBER,central_bosnia_canton,education,
2018,NUMBER,central_bosnia_canton,arts_and_humanities,
2018,NUMBER,central_bosnia_canton,"social_sciences,_journalism_and_information",
2018,NUMBER,central_bosnia_canton,"business,_administration_and_law",
2018,NUMBER,central_bosnia_canton,"natural_sciences,_mathematics_and_statistics",
2018,NUMBER,central_bosnia_canton,information_and_communication_technologies,
2018,NUMBER,central_bosnia_canton,"engineering,_production_and_construction",
2018,NUMBER,central_bosnia_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2018,NUMBER,central_bosnia_canton,health_and_social_protection,
2018,NUMBER,central_bosnia_canton,services,
2018,NUMBER,herzegovina-neretva_canton,education,
2018,NUMBER,herzegovina-neretva_canton,arts_and_humanities,
2018,NUMBER,herzegovina-neretva_canton,"social_sciences,_journalism_and_information",
2018,NUMBER,herzegovina-neretva_canton,"business,_administration_and_law",
2018,NUMBER,herzegovina-neretva_canton,"natural_sciences,_mathematics_and_statistics",
2018,NUMBER,herzegovina-neretva_canton,information_and_communication_technologies,
2018,NUMBER,herzegovina-neretva_canton,"engineering,_production_and_construction",
2018,NUMBER,herzegovina-neretva_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2018,NUMBER,herzegovina-neretva_canton,health_and_social_protection,
2018,NUMBER,herzegovina-neretva_canton,services,
2018,NUMBER,sarajevo_canton,education,
2018,NUMBER,sarajevo_canton,arts_and_humanities,
2018,NUMBER,sarajevo_canton,"social_sciences,_journalism_and_information",
2018,NUMBER,sarajevo_canton,"business,_administration_and_law",
2018,NUMBER,sarajevo_canton,"natural_sciences,_mathematics_and_statistics",
2018,NUMBER,sarajevo_canton,information_and_communication_technologies,
2018,NUMBER,sarajevo_canton,"engineering,_production_and_construction",
2018,NUMBER,sarajevo_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2018,NUMBER,sarajevo_canton,health_and_social_protection,
2018,NUMBER,sarajevo_canton,services,
2019,NUMBER,federation_of_bih,education,
2019,NUMBER,federation_of_bih,arts_and_humanities,
2019,NUMBER,federation_of_bih,"social_sciences,_journalism_and_information",
2019,NUMBER,federation_of_bih,"business,_administration_and_law",
2019,NUMBER,federation_of_bih,"natural_sciences,_mathematics_and_statistics",
2019,NUMBER,federation_of_bih,information_and_communication_technologies,
2019,NUMBER,federation_of_bih,"engineering,_production_and_construction",
2019,NUMBER,federation_of_bih,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2019,NUMBER,federation_of_bih,health_and_social_protection,
2019,NUMBER,federation_of_bih,services,
2019,NUMBER,una-sana_canton,education,
2019,NUMBER,una-sana_canton,arts_and_humanities,
2019,NUMBER,una-sana_canton,"social_sciences,_journalism_and_information",
2019,NUMBER,una-sana_canton,"business,_administration_and_law",
2019,NUMBER,una-sana_canton,"natural_sciences,_mathematics_and_statistics",
2019,NUMBER,una-sana_canton,information_and_communication_technologies,
2019,NUMBER,una-sana_canton,"engineering,_production_and_construction",
2019,NUMBER,una-sana_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2019,NUMBER,una-sana_canton,health_and_social_protection,
2019,NUMBER,una-sana_canton,services,
2019,NUMBER,tuzla_canton,education,
2019,NUMBER,tuzla_canton,arts_and_humanities,
2019,NUMBER,tuzla_canton,"social_sciences,_journalism_and_information",
2019,NUMBER,tuzla_canton,"business,_administration_and_law",
2019,NUMBER,tuzla_canton,"natural_sciences,_mathematics_and_statistics",
2019,NUMBER,tuzla_canton,information_and_communication_technologies,
2019,NUMBER,tuzla_canton,"engineering,_production_and_construction",
2019,NUMBER,tuzla_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2019,NUMBER,tuzla_canton,health_and_social_protection,
2019,NUMBER,tuzla_canton,services,
2019,NUMBER,zenica-doboj_canton,education,
2019,NUMBER,zenica-doboj_canton,arts_and_humanities,
2019,NUMBER,zenica-doboj_canton,"social_sciences,_journalism_and_information",
2019,NUMBER,zenica-doboj_canton,"business,_administration_and_law",
2019,NUMBER,zenica-doboj_canton,"natural_sciences,_mathematics_and_statistics",
2019,NUMBER,zenica-doboj_canton,information_and_communication_technologies,
2019,NUMBER,zenica-doboj_canton,"engineering,_production_and_construction",
2019,NUMBER,zenica-doboj_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2019,NUMBER,zenica-doboj_canton,health_and_social_protection,
2019,NUMBER,zenica-doboj_canton,services,
2019,NUMBER,bosnian-podrinje_canton,education,
2019,NUMBER,bosnian-podrinje_canton,arts_and_humanities,
2019,NUMBER,bosnian-podrinje_canton,"social_sciences,_journalism_and_information",
2019,NUMBER,bosnian-podrinje_canton,"business,_administration_and_law",
2019,NUMBER,bosnian-podrinje_canton,"natural_sciences,_mathematics_and_statistics",
2019,NUMBER,bosnian-podrinje_canton,information_and_communication_technologies,
2019,NUMBER,bosnian-podrinje_canton,"engineering,_production_and_construction",
2019,NUMBER,bosnian-podrinje_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2019,NUMBER,bosnian-podrinje_canton,health_and_social_protection,
2019,NUMBER,bosnian-podrinje_canton,services,
2019,NUMBER,central_bosnia_canton,education,
2019,NUMBER,central_bosnia_canton,arts_and_humanities,
2019,NUMBER,central_bosnia_canton,"social_sciences,_journalism_and_information",
2019,NUMBER,central_bosnia_canton,"business,_administration_and_law",
2019,NUMBER,central_bosnia_canton,"natural_sciences,_mathematics_and_statistics",
2019,NUMBER,central_bosnia_canton,information_and_communication_technologies,
2019,NUMBER,central_bosnia_canton,"engineering,_production_and_construction",
2019,NUMBER,central_bosnia_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2019,NUMBER,central_bosnia_canton,health_and_social_protection,
2019,NUMBER,central_bosnia_canton,services,
2019,NUMBER,herzegovina-neretva_canton,education,
2019,NUMBER,herzegovina-neretva_canton,arts_and_humanities,
2019,NUMBER,herzegovina-neretva_canton,"social_sciences,_journalism_and_information",
2019,NUMBER,herzegovina-neretva_canton,"business,_administration_and_law",
2019,NUMBER,herzegovina-neretva_canton,"natural_sciences,_mathematics_and_statistics",
2019,NUMBER,herzegovina-neretva_canton,information_and_communication_technologies,
2019,NUMBER,herzegovina-neretva_canton,"engineering,_production_and_construction",
2019,NUMBER,herzegovina-neretva_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2019,NUMBER,herzegovina-neretva_canton,health_and_social_protection,
2019,NUMBER,herzegovina-neretva_canton,services,
2019,NUMBER,sarajevo_canton,education,
2019,NUMBER,sarajevo_canton,arts_and_humanities,
2019,NUMBER,sarajevo_canton,"social_sciences,_journalism_and_information",
2019,NUMBER,sarajevo_canton,"business,_administration_and_law",
2019,NUMBER,sarajevo_canton,"natural_sciences,_mathematics_and_statistics",
2019,NUMBER,sarajevo_canton,information_and_communication_technologies,
2019,NUMBER,sarajevo_canton,"engineering,_production_and_construction",
2019,NUMBER,sarajevo_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2019,NUMBER,sarajevo_canton,health_and_social_protection,
2019,NUMBER,sarajevo_canton,services,
2020,NUMBER,federation_of_bih,education,
2020,NUMBER,federation_of_bih,arts_and_humanities,
2020,NUMBER,federation_of_bih,"social_sciences,_journalism_and_information",
2020,NUMBER,federation_of_bih,"business,_administration_and_law",
2020,NUMBER,federation_of_bih,"natural_sciences,_mathematics_and_statistics",
2020,NUMBER,federation_of_bih,information_and_communication_technologies,
2020,NUMBER,federation_of_bih,"engineering,_production_and_construction",
2020,NUMBER,federation_of_bih,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2020,NUMBER,federation_of_bih,health_and_social_protection,
2020,NUMBER,federation_of_bih,services,
2020,NUMBER,una-sana_canton,education,
2020,NUMBER,una-sana_canton,arts_and_humanities,
2020,NUMBER,una-sana_canton,"social_sciences,_journalism_and_information",
2020,NUMBER,una-sana_canton,"business,_administration_and_law",
2020,NUMBER,una-sana_canton,"natural_sciences,_mathematics_and_statistics",
2020,NUMBER,una-sana_canton,information_and_communication_technologies,
2020,NUMBER,una-sana_canton,"engineering,_production_and_construction",
2020,NUMBER,una-sana_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2020,NUMBER,una-sana_canton,health_and_social_protection,
2020,NUMBER,una-sana_canton,services,
2020,NUMBER,tuzla_canton,education,
2020,NUMBER,tuzla_canton,arts_and_humanities,
2020,NUMBER,tuzla_canton,"social_sciences,_journalism_and_information",
2020,NUMBER,tuzla_canton,"business,_administration_and_law",
2020,NUMBER,tuzla_canton,"natural_sciences,_mathematics_and_statistics",
2020,NUMBER,tuzla_canton,information_and_communication_technologies,
2020,NUMBER,tuzla_canton,"engineering,_production_and_construction",
2020,NUMBER,tuzla_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2020,NUMBER,tuzla_canton,health_and_social_protection,
2020,NUMBER,tuzla_canton,services,
2020,NUMBER,zenica-doboj_canton,education,
2020,NUMBER,zenica-doboj_canton,arts_and_humanities,
2020,NUMBER,zenica-doboj_canton,"social_sciences,_journalism_and_information",
2020,NUMBER,zenica-doboj_canton,"business,_administration_and_law",
2020,NUMBER,zenica-doboj_canton,"natural_sciences,_mathematics_and_statistics",
2020,NUMBER,zenica-doboj_canton,information_and_communication_technologies,
2020,NUMBER,zenica-doboj_canton,"engineering,_production_and_construction",
2020,NUMBER,zenica-doboj_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2020,NUMBER,zenica-doboj_canton,health_and_social_protection,
2020,NUMBER,zenica-doboj_canton,services,
2020,NUMBER,bosnian-podrinje_canton,education,
2020,NUMBER,bosnian-podrinje_canton,arts_and_humanities,
2020,NUMBER,bosnian-podrinje_canton,"social_sciences,_journalism_and_information",
2020,NUMBER,bosnian-podrinje_canton,"business,_administration_and_law",
2020,NUMBER,bosnian-podrinje_canton,"natural_sciences,_mathematics_and_statistics",
2020,NUMBER,bosnian-podrinje_canton,information_and_communication_technologies,
2020,NUMBER,bosnian-podrinje_canton,"engineering,_production_and_construction",
2020,NUMBER,bosnian-podrinje_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2020,NUMBER,bosnian-podrinje_canton,health_and_social_protection,
2020,NUMBER,bosnian-podrinje_canton,services,
2020,NUMBER,central_bosnia_canton,education,
2020,NUMBER,central_bosnia_canton,arts_and_humanities,
2020,NUMBER,central_bosnia_canton,"social_sciences,_journalism_and_information",
2020,NUMBER,central_bosnia_canton,"business,_administration_and_law",
2020,NUMBER,central_bosnia_canton,"natural_sciences,_mathematics_and_statistics",
2020,NUMBER,central_bosnia_canton,information_and_communication_technologies,
2020,NUMBER,central_bosnia_canton,"engineering,_production_and_construction",
2020,NUMBER,central_bosnia_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2020,NUMBER,central_bosnia_canton,health_and_social_protection,
2020,NUMBER,central_bosnia_canton,services,
2020,NUMBER,herzegovina-neretva_canton,education,
2020,NUMBER,herzegovina-neretva_canton,arts_and_humanities,
2020,NUMBER,herzegovina-neretva_canton,"social_sciences,_journalism_and_information",
2020,NUMBER,herzegovina-neretva_canton,"business,_administration_and_law",
2020,NUMBER,herzegovina-neretva_canton,"natural_sciences,_mathematics_and_statistics",
2020,NUMBER,herzegovina-neretva_canton,information_and_communication_technologies,
2020,NUMBER,herzegovina-neretva_canton,"engineering,_production_and_construction",
