Year,UNIT_MEASURE,Sex,AGE,Cause_of_death,Value
2012,NUMBER,_T,50-54,neoplasms,316
2012,NUMBER,_T,50-54,diseases_of_the_circulatory,305
2012,NUMBER,_T,50-54,injuries_poisoning_and_consequences,56
2012,NUMBER,_T,50-54,mental_and_behavioural_disorders,7
2012,NUMBER,M,50-54,pregnancy_childbirth_and_the,0
2012,NUMBER,M,50-54,diseases_of_the_eye,0
2012,NUMBER,M,50-54,diseases_of_the_musculoskeletal,0
2012,NUMBER,M,50-54,diseases_of_the_skin,0
2012,NUMBER,M,50-54,certain_conditions_originating,0
2012,NUMBER,M,50-54,diseases_of_the_blood,1
2012,NUMBER,M,50-54,congenital_malformations_deformations,1
2012,NUMBER,M,50-54,injuries_poisoning_and_consequences,43
2012,NUMBER,M,50-54,diseases_of_the_circulatory,231
2012,NUMBER,M,50-54,neoplasms,160
2012,NUMBER,M,50-54,symptoms_signs_and_abnormal,28
2012,NUMBER,M,50-54,diseases_of_the_digestive,30
2012,NUMBER,M,50-54,unknown,23
2012,NUMBER,M,50-54,endocrine_metabolic_and_nutritional,20
2012,NUMBER,M,50-54,diseases_of_the_genitourinary,11
2012,NUMBER,M,50-54,infectious_and_parasitic,10
2012,NUMBER,M,50-54,mental_and_behavioural_disorders,7
2012,NUMBER,M,50-54,diseases_of_the_nervous,6
2012,NUMBER,M,50-54,diseases_of_the_respiratory,6
2012,NUMBER,F,50-54,certain_conditions_originating,0
2012,NUMBER,F,50-54,diseases_of_the_skin,0
2012,NUMBER,F,50-54,congenital_malformations_deformations,0
2012,NUMBER,F,50-54,diseases_of_the_eye,0
2012,NUMBER,F,50-54,pregnancy_childbirth_and_the,0
2012,NUMBER,F,50-54,diseases_of_the_blood,0
2012,NUMBER,F,50-54,mental_and_behavioural_disorders,0
2012,NUMBER,F,50-54,diseases_of_the_musculoskeletal,2
2012,NUMBER,F,50-54,diseases_of_the_nervous,4
2012,NUMBER,F,50-54,infectious_and_parasitic,5
2012,NUMBER,F,50-54,diseases_of_the_respiratory,6
2012,NUMBER,F,50-54,diseases_of_the_genitourinary,6
2012,NUMBER,F,50-54,unknown,7
2012,NUMBER,F,50-54,endocrine_metabolic_and_nutritional,12
2012,NUMBER,F,50-54,diseases_of_the_circulatory,74
2012,NUMBER,F,50-54,diseases_of_the_digestive,14
2012,NUMBER,F,50-54,symptoms_signs_and_abnormal,11
2012,NUMBER,F,50-54,injuries_poisoning_and_consequences,13
2012,NUMBER,F,50-54,neoplasms,156
2012,NUMBER,_T,55-59,certain_conditions_originating,0
2012,NUMBER,_T,55-59,congenital_malformations_deformations,0
2012,NUMBER,_T,55-59,diseases_of_the_eye,0
2012,NUMBER,_T,55-59,pregnancy_childbirth_and_the,0
2012,NUMBER,_T,55-59,diseases_of_the_skin,2
2012,NUMBER,_T,55-59,diseases_of_the_blood,3
2012,NUMBER,_T,55-59,diseases_of_the_musculoskeletal,3
2012,NUMBER,_T,55-59,mental_and_behavioural_disorders,9
2012,NUMBER,_T,55-59,diseases_of_the_nervous,16
2012,NUMBER,_T,55-59,infectious_and_parasitic,14
2012,NUMBER,_T,55-59,diseases_of_the_genitourinary,21
2012,NUMBER,_T,55-59,endocrine_metabolic_and_nutritional,52
2012,NUMBER,_T,55-59,diseases_of_the_respiratory,24
2012,NUMBER,_T,55-59,unknown,34
2012,NUMBER,_T,55-59,diseases_of_the_digestive,45
2012,NUMBER,_T,55-59,symptoms_signs_and_abnormal,47
2012,NUMBER,_T,55-59,neoplasms,482
2012,NUMBER,_T,55-59,diseases_of_the_circulatory,467
2012,NUMBER,_T,55-59,injuries_poisoning_and_consequences,50
2012,NUMBER,M,55-59,pregnancy_childbirth_and_the,0
2012,NUMBER,M,55-59,diseases_of_the_eye,0
2012,NUMBER,M,55-59,congenital_malformations_deformations,0
2012,NUMBER,M,55-59,certain_conditions_originating,0
2012,NUMBER,M,55-59,diseases_of_the_skin,1
2012,NUMBER,M,55-59,diseases_of_the_musculoskeletal,2
2012,NUMBER,M,55-59,diseases_of_the_blood,3
2012,NUMBER,M,55-59,injuries_poisoning_and_consequences,36
2012,NUMBER,M,55-59,diseases_of_the_circulatory,338
2012,NUMBER,M,55-59,neoplasms,278
2012,NUMBER,M,55-59,symptoms_signs_and_abnormal,32
2012,NUMBER,M,55-59,diseases_of_the_digestive,33
2012,NUMBER,M,55-59,unknown,24
2012,NUMBER,M,55-59,diseases_of_the_respiratory,15
2012,NUMBER,M,55-59,endocrine_metabolic_and_nutritional,35
2012,NUMBER,M,55-59,diseases_of_the_genitourinary,12
2012,NUMBER,M,55-59,infectious_and_parasitic,11
2012,NUMBER,M,55-59,diseases_of_the_nervous,9
2012,NUMBER,M,55-59,mental_and_behavioural_disorders,7
2012,NUMBER,F,55-59,certain_conditions_originating,0
2012,NUMBER,F,55-59,congenital_malformations_deformations,0
2012,NUMBER,F,55-59,diseases_of_the_eye,0
2012,NUMBER,F,55-59,pregnancy_childbirth_and_the,0
2012,NUMBER,F,55-59,diseases_of_the_blood,0
2012,NUMBER,F,55-59,diseases_of_the_skin,1
2012,NUMBER,F,55-59,diseases_of_the_musculoskeletal,1
2012,NUMBER,F,55-59,mental_and_behavioural_disorders,2
2012,NUMBER,F,55-59,infectious_and_parasitic,3
2012,NUMBER,F,55-59,diseases_of_the_nervous,7
2012,NUMBER,F,55-59,diseases_of_the_respiratory,9
2012,NUMBER,F,55-59,diseases_of_the_genitourinary,9
2012,NUMBER,F,55-59,endocrine_metabolic_and_nutritional,17
2012,NUMBER,F,55-59,diseases_of_the_circulatory,129
2012,NUMBER,F,55-59,diseases_of_the_digestive,12
2012,NUMBER,F,55-59,symptoms_signs_and_abnormal,15
2012,NUMBER,F,55-59,injuries_poisoning_and_consequences,14
2012,NUMBER,F,55-59,unknown,10
2012,NUMBER,F,55-59,neoplasms,204
2012,NUMBER,_T,60-64,certain_conditions_originating,0
2012,NUMBER,_T,60-64,diseases_of_the_skin,0
2012,NUMBER,_T,60-64,diseases_of_the_eye,0
2012,NUMBER,_T,60-64,pregnancy_childbirth_and_the,0
2012,NUMBER,_T,60-64,congenital_malformations_deformations,2
2012,NUMBER,_T,60-64,diseases_of_the_blood,3
2012,NUMBER,_T,60-64,diseases_of_the_musculoskeletal,3
2012,NUMBER,_T,60-64,mental_and_behavioural_disorders,9
2012,NUMBER,_T,60-64,diseases_of_the_nervous,13
2012,NUMBER,_T,60-64,infectious_and_parasitic,18
2012,NUMBER,_T,60-64,diseases_of_the_genitourinary,19
2012,NUMBER,_T,60-64,endocrine_metabolic_and_nutritional,106
2012,NUMBER,_T,60-64,diseases_of_the_respiratory,48
2012,NUMBER,_T,60-64,unknown,52
2012,NUMBER,_T,60-64,diseases_of_the_digestive,71
2012,NUMBER,_T,60-64,symptoms_signs_and_abnormal,50
2012,NUMBER,_T,60-64,neoplasms,539
2012,NUMBER,_T,60-64,diseases_of_the_circulatory,652
2012,NUMBER,_T,60-64,injuries_poisoning_and_consequences,30
2012,NUMBER,M,60-64,pregnancy_childbirth_and_the,0
2012,NUMBER,M,60-64,diseases_of_the_eye,0
2012,NUMBER,M,60-64,congenital_malformations_deformations,0
2012,NUMBER,M,60-64,diseases_of_the_skin,0
2012,NUMBER,M,60-64,certain_conditions_originating,0
2012,NUMBER,M,60-64,diseases_of_the_blood,2
2012,NUMBER,M,60-64,diseases_of_the_musculoskeletal,2
2012,NUMBER,M,60-64,injuries_poisoning_and_consequences,20
2012,NUMBER,M,60-64,diseases_of_the_circulatory,416
2012,NUMBER,M,60-64,neoplasms,331
2012,NUMBER,M,60-64,symptoms_signs_and_abnormal,38
2012,NUMBER,M,60-64,diseases_of_the_digestive,47
2012,NUMBER,M,60-64,unknown,34
2012,NUMBER,M,60-64,diseases_of_the_respiratory,31
2012,NUMBER,M,60-64,endocrine_metabolic_and_nutritional,67
2012,NUMBER,M,60-64,infectious_and_parasitic,11
2012,NUMBER,M,60-64,diseases_of_the_nervous,7
2012,NUMBER,M,60-64,diseases_of_the_genitourinary,7
2012,NUMBER,M,60-64,mental_and_behavioural_disorders,5
2012,NUMBER,F,60-64,certain_conditions_originating,0
2012,NUMBER,F,60-64,diseases_of_the_skin,0
2012,NUMBER,F,60-64,diseases_of_the_eye,0
2012,NUMBER,F,60-64,pregnancy_childbirth_and_the,0
2012,NUMBER,F,60-64,diseases_of_the_blood,1
2012,NUMBER,F,60-64,diseases_of_the_musculoskeletal,1
2012,NUMBER,F,60-64,congenital_malformations_deformations,2
2012,NUMBER,F,60-64,mental_and_behavioural_disorders,4
2012,NUMBER,F,60-64,diseases_of_the_nervous,6
2012,NUMBER,F,60-64,infectious_and_parasitic,7
2012,NUMBER,F,60-64,endocrine_metabolic_and_nutritional,39
2012,NUMBER,F,60-64,diseases_of_the_circulatory,236
2012,NUMBER,F,60-64,diseases_of_the_respiratory,17
2012,NUMBER,F,60-64,diseases_of_the_digestive,24
2012,NUMBER,F,60-64,diseases_of_the_genitourinary,12
2012,NUMBER,F,60-64,symptoms_signs_and_abnormal,12
2012,NUMBER,F,60-64,injuries_poisoning_and_consequences,10
2012,NUMBER,F,60-64,unknown,18
2012,NUMBER,F,60-64,neoplasms,208
2012,NUMBER,_T,65-69,certain_conditions_originating,0
2012,NUMBER,_T,65-69,congenital_malformations_deformations,0
2012,NUMBER,_T,65-69,diseases_of_the_eye,0
2012,NUMBER,_T,65-69,pregnancy_childbirth_and_the,0
2012,NUMBER,_T,65-69,diseases_of_the_skin,1
2012,NUMBER,_T,65-69,diseases_of_the_blood,2
2012,NUMBER,_T,65-69,mental_and_behavioural_disorders,3
2012,NUMBER,_T,65-69,diseases_of_the_musculoskeletal,3
2012,NUMBER,_T,65-69,diseases_of_the_nervous,10
2012,NUMBER,_T,65-69,infectious_and_parasitic,19
2012,NUMBER,_T,65-69,diseases_of_the_genitourinary,37
2012,NUMBER,_T,65-69,endocrine_metabolic_and_nutritional,149
2012,NUMBER,_T,65-69,diseases_of_the_respiratory,71
2012,NUMBER,_T,65-69,unknown,55
2012,NUMBER,_T,65-69,diseases_of_the_digestive,60
2012,NUMBER,_T,65-69,symptoms_signs_and_abnormal,52
2012,NUMBER,_T,65-69,neoplasms,571
2012,NUMBER,_T,65-69,diseases_of_the_circulatory,829
2012,NUMBER,_T,65-69,injuries_poisoning_and_consequences,24
2012,NUMBER,M,65-69,pregnancy_childbirth_and_the,0
2012,NUMBER,M,65-69,diseases_of_the_eye,0
2012,NUMBER,M,65-69,diseases_of_the_musculoskeletal,0
2012,NUMBER,M,65-69,congenital_malformations_deformations,0
2012,NUMBER,M,65-69,certain_conditions_originating,0
2012,NUMBER,M,65-69,diseases_of_the_blood,1
2012,NUMBER,M,65-69,mental_and_behavioural_disorders,1
2012,NUMBER,M,65-69,diseases_of_the_skin,1
2012,NUMBER,M,65-69,diseases_of_the_nervous,4
2012,NUMBER,M,65-69,injuries_poisoning_and_consequences,17
2012,NUMBER,M,65-69,diseases_of_the_circulatory,487
2012,NUMBER,M,65-69,neoplasms,349
2012,NUMBER,M,65-69,symptoms_signs_and_abnormal,31
2012,NUMBER,M,65-69,diseases_of_the_digestive,33
2012,NUMBER,M,65-69,unknown,40
2012,NUMBER,M,65-69,diseases_of_the_respiratory,50
2012,NUMBER,M,65-69,endocrine_metabolic_and_nutritional,63
2012,NUMBER,M,65-69,diseases_of_the_genitourinary,15
2012,NUMBER,M,65-69,infectious_and_parasitic,12
2012,NUMBER,F,65-69,certain_conditions_originating,0
2012,NUMBER,F,65-69,diseases_of_the_skin,0
2012,NUMBER,F,65-69,congenital_malformations_deformations,0
2012,NUMBER,F,65-69,diseases_of_the_eye,0
2012,NUMBER,F,65-69,pregnancy_childbirth_and_the,0
2012,NUMBER,F,65-69,diseases_of_the_blood,1
2012,NUMBER,F,65-69,mental_and_behavioural_disorders,2
2012,NUMBER,F,65-69,diseases_of_the_musculoskeletal,3
2012,NUMBER,F,65-69,diseases_of_the_nervous,6
2012,NUMBER,F,65-69,infectious_and_parasitic,7
2012,NUMBER,F,65-69,injuries_poisoning_and_consequences,7
2012,NUMBER,F,65-69,endocrine_metabolic_and_nutritional,86
2012,NUMBER,F,65-69,diseases_of_the_circulatory,342
2012,NUMBER,F,65-69,diseases_of_the_respiratory,21
2012,NUMBER,F,65-69,diseases_of_the_digestive,27
2012,NUMBER,F,65-69,diseases_of_the_genitourinary,22
2012,NUMBER,F,65-69,symptoms_signs_and_abnormal,21
2012,NUMBER,F,65-69,unknown,15
2012,NUMBER,F,65-69,neoplasms,222
2012,NUMBER,_T,70-74,certain_conditions_originating,0
2012,NUMBER,_T,70-74,diseases_of_the_skin,0
2012,NUMBER,_T,70-74,congenital_malformations_deformations,0
2012,NUMBER,_T,70-74,diseases_of_the_eye,0
2012,NUMBER,_T,70-74,pregnancy_childbirth_and_the,0
2012,NUMBER,_T,70-74,diseases_of_the_blood,4
2012,NUMBER,_T,70-74,diseases_of_the_musculoskeletal,10
2012,NUMBER,_T,70-74,mental_and_behavioural_disorders,9
2012,NUMBER,_T,70-74,diseases_of_the_nervous,20
2012,NUMBER,_T,70-74,infectious_and_parasitic,36
2012,NUMBER,_T,70-74,diseases_of_the_genitourinary,55
2012,NUMBER,_T,70-74,endocrine_metabolic_and_nutritional,255
2012,NUMBER,_T,70-74,diseases_of_the_respiratory,135
2012,NUMBER,_T,70-74,unknown,70
2012,NUMBER,_T,70-74,diseases_of_the_digestive,98
2012,NUMBER,_T,70-74,symptoms_signs_and_abnormal,73
2012,NUMBER,_T,70-74,neoplasms,788
2012,NUMBER,_T,70-74,diseases_of_the_circulatory,1673
2012,NUMBER,_T,70-74,injuries_poisoning_and_consequences,36
2012,NUMBER,M,70-74,pregnancy_childbirth_and_the,0
2012,NUMBER,M,70-74,diseases_of_the_eye,0
2012,NUMBER,M,70-74,diseases_of_the_musculoskeletal,0
2012,NUMBER,M,70-74,congenital_malformations_deformations,0
2012,NUMBER,M,70-74,diseases_of_the_skin,0
2012,NUMBER,M,70-74,certain_conditions_originating,0
2012,NUMBER,M,70-74,diseases_of_the_blood,2
2012,NUMBER,M,70-74,injuries_poisoning_and_consequences,28
2012,NUMBER,M,70-74,diseases_of_the_circulatory,870
2012,NUMBER,M,70-74,neoplasms,465
2012,NUMBER,M,70-74,symptoms_signs_and_abnormal,47
2012,NUMBER,M,70-74,diseases_of_the_digestive,51
2012,NUMBER,M,70-74,unknown,48
2012,NUMBER,M,70-74,diseases_of_the_respiratory,82
2012,NUMBER,M,70-74,endocrine_metabolic_and_nutritional,113
2012,NUMBER,M,70-74,diseases_of_the_genitourinary,30
2012,NUMBER,M,70-74,infectious_and_parasitic,18
2012,NUMBER,M,70-74,diseases_of_the_nervous,11
2012,NUMBER,M,70-74,mental_and_behavioural_disorders,7
2012,NUMBER,F,70-74,certain_conditions_originating,0
2012,NUMBER,F,70-74,diseases_of_the_skin,0
2012,NUMBER,F,70-74,congenital_malformations_deformations,0
2012,NUMBER,F,70-74,diseases_of_the_eye,0
2012,NUMBER,F,70-74,pregnancy_childbirth_and_the,0
2012,NUMBER,F,70-74,diseases_of_the_blood,2
2012,NUMBER,F,70-74,mental_and_behavioural_disorders,2
2012,NUMBER,F,70-74,diseases_of_the_nervous,9
2012,NUMBER,F,70-74,infectious_and_parasitic,18
2012,NUMBER,F,70-74,endocrine_metabolic_and_nutritional,142
2012,NUMBER,F,70-74,diseases_of_the_circulatory,803
2012,NUMBER,F,70-74,diseases_of_the_respiratory,53
2012,NUMBER,F,70-74,diseases_of_the_digestive,47
2012,NUMBER,F,70-74,diseases_of_the_musculoskeletal,10
2012,NUMBER,F,70-74,diseases_of_the_genitourinary,25
2012,NUMBER,F,70-74,symptoms_signs_and_abnormal,26
2012,NUMBER,F,70-74,injuries_poisoning_and_consequences,8
2012,NUMBER,F,70-74,unknown,22
2012,NUMBER,F,70-74,neoplasms,323
2012,NUMBER,_T,75-79,certain_conditions_originating,0
2012,NUMBER,_T,75-79,diseases_of_the_skin,0
2012,NUMBER,_T,75-79,congenital_malformations_deformations,0
2012,NUMBER,_T,75-79,diseases_of_the_eye,0
2012,NUMBER,_T,75-79,pregnancy_childbirth_and_the,0
2012,NUMBER,_T,75-79,mental_and_behavioural_disorders,13
2012,NUMBER,_T,75-79,diseases_of_the_nervous,38
2012,NUMBER,_T,75-79,infectious_and_parasitic,37
2012,NUMBER,_T,75-79,diseases_of_the_genitourinary,82
2012,NUMBER,_T,75-79,endocrine_metabolic_and_nutritional,325
2012,NUMBER,_T,75-79,diseases_of_the_respiratory,202
2012,NUMBER,_T,75-79,unknown,81
2012,NUMBER,_T,75-79,diseases_of_the_digestive,105
2012,NUMBER,_T,75-79,symptoms_signs_and_abnormal,78
2012,NUMBER,_T,75-79,neoplasms,779
2012,NUMBER,_T,75-79,diseases_of_the_circulatory,2400
2012,NUMBER,_T,75-79,injuries_poisoning_and_consequences,32
2012,NUMBER,_T,75-79,diseases_of_the_musculoskeletal,7
2012,NUMBER,_T,75-79,diseases_of_the_blood,6
2012,NUMBER,M,75-79,pregnancy_childbirth_and_the,0
2012,NUMBER,M,75-79,diseases_of_the_eye,0
2012,NUMBER,M,75-79,congenital_malformations_deformations,0
2012,NUMBER,M,75-79,diseases_of_the_skin,0
2012,NUMBER,M,75-79,certain_conditions_originating,0
2012,NUMBER,M,75-79,diseases_of_the_blood,2
2012,NUMBER,M,75-79,diseases_of_the_musculoskeletal,4
2012,NUMBER,M,75-79,injuries_poisoning_and_consequences,24
2012,NUMBER,M,75-79,diseases_of_the_circulatory,1124
2012,NUMBER,M,75-79,neoplasms,470
2012,NUMBER,M,75-79,symptoms_signs_and_abnormal,41
2012,NUMBER,M,75-79,diseases_of_the_digestive,50
2012,NUMBER,M,75-79,unknown,40
2012,NUMBER,M,75-79,diseases_of_the_respiratory,120
2012,NUMBER,M,75-79,endocrine_metabolic_and_nutritional,130
2012,NUMBER,M,75-79,diseases_of_the_genitourinary,39
2012,NUMBER,M,75-79,infectious_and_parasitic,15
2012,NUMBER,M,75-79,diseases_of_the_nervous,15
2012,NUMBER,M,75-79,mental_and_behavioural_disorders,8
2012,NUMBER,F,75-79,certain_conditions_originating,0
2012,NUMBER,F,75-79,diseases_of_the_skin,0
2012,NUMBER,F,75-79,congenital_malformations_deformations,0
2012,NUMBER,F,75-79,diseases_of_the_eye,0
2012,NUMBER,F,75-79,pregnancy_childbirth_and_the,0
2012,NUMBER,F,75-79,diseases_of_the_musculoskeletal,3
2012,NUMBER,F,75-79,diseases_of_the_blood,4
2012,NUMBER,F,75-79,mental_and_behavioural_disorders,5
2012,NUMBER,F,75-79,infectious_and_parasitic,22
2012,NUMBER,F,75-79,endocrine_metabolic_and_nutritional,195
2012,NUMBER,F,75-79,diseases_of_the_nervous,23
2012,NUMBER,F,75-79,diseases_of_the_circulatory,1276
2012,NUMBER,F,75-79,diseases_of_the_respiratory,82
2012,NUMBER,F,75-79,diseases_of_the_digestive,55
2012,NUMBER,F,75-79,diseases_of_the_genitourinary,43
2012,NUMBER,F,75-79,symptoms_signs_and_abnormal,37
2012,NUMBER,F,75-79,injuries_poisoning_and_consequences,8
2012,NUMBER,F,75-79,unknown,41
2012,NUMBER,F,75-79,neoplasms,309
2012,NUMBER,_T,80-84,certain_conditions_originating,0
2012,NUMBER,_T,80-84,congenital_malformations_deformations,0
2012,NUMBER,_T,80-84,pregnancy_childbirth_and_the,0
2012,NUMBER,_T,80-84,diseases_of_the_eye,1
2012,NUMBER,_T,80-84,diseases_of_the_skin,3
2012,NUMBER,_T,80-84,diseases_of_the_blood,4
2012,NUMBER,_T,80-84,diseases_of_the_musculoskeletal,4
2012,NUMBER,_T,80-84,mental_and_behavioural_disorders,9
2012,NUMBER,_T,80-84,diseases_of_the_nervous,21
2012,NUMBER,_T,80-84,infectious_and_parasitic,29
2012,NUMBER,_T,80-84,diseases_of_the_genitourinary,51
2012,NUMBER,_T,80-84,endocrine_metabolic_and_nutritional,247
2012,NUMBER,_T,80-84,diseases_of_the_respiratory,174
2012,NUMBER,_T,80-84,unknown,88
2012,NUMBER,_T,80-84,diseases_of_the_digestive,55
2012,NUMBER,_T,80-84,symptoms_signs_and_abnormal,95
2012,NUMBER,_T,80-84,neoplasms,477
2012,NUMBER,_T,80-84,diseases_of_the_circulatory,2363
2012,NUMBER,_T,80-84,injuries_poisoning_and_consequences,17
2012,NUMBER,M,80-84,pregnancy_childbirth_and_the,0
2012,NUMBER,M,80-84,diseases_of_the_eye,0
2012,NUMBER,M,80-84,congenital_malformations_deformations,0
2012,NUMBER,M,80-84,diseases_of_the_skin,0
2012,NUMBER,M,80-84,certain_conditions_originating,0
2012,NUMBER,M,80-84,diseases_of_the_musculoskeletal,1
2012,NUMBER,M,80-84,diseases_of_the_blood,2
2012,NUMBER,M,80-84,mental_and_behavioural_disorders,3
2012,NUMBER,M,80-84,injuries_poisoning_and_consequences,13
2012,NUMBER,M,80-84,diseases_of_the_circulatory,965
2012,NUMBER,M,80-84,neoplasms,277
2012,NUMBER,M,80-84,symptoms_signs_and_abnormal,46
2012,NUMBER,M,80-84,diseases_of_the_digestive,31
2012,NUMBER,M,80-84,unknown,44
2012,NUMBER,M,80-84,diseases_of_the_respiratory,105
2012,NUMBER,M,80-84,endocrine_metabolic_and_nutritional,71
2012,NUMBER,M,80-84,diseases_of_the_genitourinary,28
2012,NUMBER,M,80-84,infectious_and_parasitic,12
2012,NUMBER,M,80-84,diseases_of_the_nervous,9
2012,NUMBER,F,80-84,certain_conditions_originating,0
2012,NUMBER,F,80-84,congenital_malformations_deformations,0
2012,NUMBER,F,80-84,pregnancy_childbirth_and_the,0
2012,NUMBER,F,80-84,diseases_of_the_eye,1
2012,NUMBER,F,80-84,diseases_of_the_blood,2
2012,NUMBER,F,80-84,diseases_of_the_skin,3
2012,NUMBER,F,80-84,diseases_of_the_musculoskeletal,3
2012,NUMBER,F,80-84,injuries_poisoning_and_consequences,4
2012,NUMBER,F,80-84,mental_and_behavioural_disorders,6
2012,NUMBER,F,80-84,infectious_and_parasitic,17
2012,NUMBER,F,80-84,endocrine_metabolic_and_nutritional,176
2012,NUMBER,F,80-84,diseases_of_the_nervous,12
2012,NUMBER,F,80-84,diseases_of_the_circulatory,1398
2012,NUMBER,F,80-84,diseases_of_the_respiratory,69
2012,NUMBER,F,80-84,diseases_of_the_digestive,24
2012,NUMBER,F,80-84,diseases_of_the_genitourinary,23
2012,NUMBER,F,80-84,symptoms_signs_and_abnormal,49
2012,NUMBER,F,80-84,unknown,44
2012,NUMBER,F,80-84,neoplasms,200
2012,NUMBER,_T,85+,certain_conditions_originating,0
2012,NUMBER,_T,85+,diseases_of_the_skin,0
2012,NUMBER,_T,85+,congenital_malformations_deformations,0
2012,NUMBER,_T,85+,diseases_of_the_eye,0
2012,NUMBER,_T,85+,pregnancy_childbirth_and_the,0
2012,NUMBER,_T,85+,diseases_of_the_musculoskeletal,2
2012,NUMBER,_T,85+,diseases_of_the_blood,3
2012,NUMBER,_T,85+,mental_and_behavioural_disorders,15
2012,NUMBER,_T,85+,diseases_of_the_nervous,12
2012,NUMBER,_T,85+,infectious_and_parasitic,22
2012,NUMBER,_T,85+,diseases_of_the_genitourinary,29
2012,NUMBER,_T,85+,endocrine_metabolic_and_nutritional,119
2012,NUMBER,_T,85+,diseases_of_the_respiratory,121
2012,NUMBER,_T,85+,unknown,88
2012,NUMBER,_T,85+,diseases_of_the_digestive,36
2012,NUMBER,_T,85+,symptoms_signs_and_abnormal,94
2012,NUMBER,_T,85+,neoplasms,198
2012,NUMBER,_T,85+,diseases_of_the_circulatory,1975
2012,NUMBER,_T,85+,injuries_poisoning_and_consequences,13
2012,NUMBER,M,85+,pregnancy_childbirth_and_the,0
2012,NUMBER,M,85+,diseases_of_the_eye,0
2012,NUMBER,M,85+,diseases_of_the_blood,0
2012,NUMBER,M,85+,congenital_malformations_deformations,0
2012,NUMBER,M,85+,diseases_of_the_skin,0
2012,NUMBER,M,85+,certain_conditions_originating,0
2012,NUMBER,M,85+,diseases_of_the_musculoskeletal,1
2012,NUMBER,M,85+,injuries_poisoning_and_consequences,10
2012,NUMBER,M,85+,diseases_of_the_circulatory,556
2012,NUMBER,M,85+,neoplasms,91
2012,NUMBER,M,85+,symptoms_signs_and_abnormal,26
2012,NUMBER,M,85+,diseases_of_the_digestive,11
2012,NUMBER,M,85+,unknown,25
2012,NUMBER,M,85+,diseases_of_the_respiratory,53
2012,NUMBER,M,85+,endocrine_metabolic_and_nutritional,33
2012,NUMBER,M,85+,diseases_of_the_genitourinary,14
2012,NUMBER,M,85+,infectious_and_parasitic,13
2012,NUMBER,M,85+,mental_and_behavioural_disorders,9
2012,NUMBER,M,85+,diseases_of_the_nervous,6
2012,NUMBER,F,85+,certain_conditions_originating,0
2012,NUMBER,F,85+,diseases_of_the_skin,0
2012,NUMBER,F,85+,congenital_malformations_deformations,0
2012,NUMBER,F,85+,diseases_of_the_eye,0
2012,NUMBER,F,85+,pregnancy_childbirth_and_the,0
2012,NUMBER,F,85+,diseases_of_the_musculoskeletal,1
2012,NUMBER,F,85+,diseases_of_the_blood,3
2012,NUMBER,F,85+,injuries_poisoning_and_consequences,3
2012,NUMBER,F,85+,mental_and_behavioural_disorders,6
2012,NUMBER,F,85+,diseases_of_the_nervous,6
2012,NUMBER,F,85+,infectious_and_parasitic,9
2012,NUMBER,F,85+,endocrine_metabolic_and_nutritional,86
2012,NUMBER,F,85+,diseases_of_the_circulatory,1419
2012,NUMBER,F,85+,diseases_of_the_respiratory,68
2012,NUMBER,F,85+,diseases_of_the_digestive,25
2012,NUMBER,F,85+,diseases_of_the_genitourinary,15
2012,NUMBER,F,85+,symptoms_signs_and_abnormal,68
2012,NUMBER,F,85+,unknown,63
2012,NUMBER,F,85+,neoplasms,107
2012,NUMBER,_T,Unknown,certain_conditions_originating,0
2012,NUMBER,_T,Unknown,diseases_of_the_skin,0
2012,NUMBER,_T,Unknown,congenital_malformations_deformations,0
2012,NUMBER,_T,Unknown,diseases_of_the_eye,0
2012,NUMBER,_T,Unknown,pregnancy_childbirth_and_the,0
2012,NUMBER,_T,Unknown,diseases_of_the_blood,0
2012,NUMBER,_T,Unknown,diseases_of_the_musculoskeletal,0
2012,NUMBER,_T,Unknown,mental_and_behavioural_disorders,0
2012,NUMBER,_T,Unknown,infectious_and_parasitic,0
2012,NUMBER,_T,Unknown,neoplasms,0
2012,NUMBER,_T,Unknown,endocrine_metabolic_and_nutritional,0
2012,NUMBER,_T,Unknown,diseases_of_the_nervous,0
2012,NUMBER,_T,Unknown,symptoms_signs_and_abnormal,0
2012,NUMBER,_T,Unknown,diseases_of_the_respiratory,1
2012,NUMBER,_T,Unknown,diseases_of_the_digestive,1
2012,NUMBER,_T,Unknown,diseases_of_the_genitourinary,1
2012,NUMBER,_T,Unknown,injuries_poisoning_and_consequences,1
2012,NUMBER,_T,Unknown,unknown,4
2012,NUMBER,_T,Unknown,diseases_of_the_circulatory,5
2012,NUMBER,M,Unknown,infectious_and_parasitic,0
2012,NUMBER,M,Unknown,neoplasms,0
2012,NUMBER,M,Unknown,endocrine_metabolic_and_nutritional,0
2012,NUMBER,M,Unknown,diseases_of_the_nervous,0
2012,NUMBER,M,Unknown,diseases_of_the_digestive,0
2012,NUMBER,M,Unknown,symptoms_signs_and_abnormal,0
2012,NUMBER,M,Unknown,injuries_poisoning_and_consequences,0
2012,NUMBER,M,Unknown,mental_and_behavioural_disorders,0
2012,NUMBER,M,Unknown,pregnancy_childbirth_and_the,0
2012,NUMBER,M,Unknown,diseases_of_the_eye,0
2012,NUMBER,M,Unknown,diseases_of_the_blood,0
2012,NUMBER,M,Unknown,diseases_of_the_musculoskeletal,0
2012,NUMBER,M,Unknown,congenital_malformations_deformations,0
