Year,UNIT_MEASURE,Sex,AGE,Cause_of_death,Value
2012,NUMBER,_T,70-74,mental_and_behavioural_disorders,9.0
2012,NUMBER,_T,70-74,diseases_of_the_nervous,20.0
2012,NUMBER,_T,70-74,infectious_and_parasitic,36.0
2012,NUMBER,_T,70-74,diseases_of_the_genitourinary,55.0
2012,NUMBER,_T,70-74,endocrine_metabolic_and_nutritional,255.0
2012,NUMBER,_T,70-74,diseases_of_the_respiratory,135.0
2012,NUMBER,_T,70-74,unknown,70.0
2012,NUMBER,_T,70-74,diseases_of_the_digestive,98.0
2012,NUMBER,_T,70-74,symptoms_signs_and_abnormal,73.0
2012,NUMBER,_T,70-74,neoplasms,788.0
2012,NUMBER,_T,70-74,diseases_of_the_circulatory,1673.0
2012,NUMBER,_T,70-74,injuries_poisoning_and_consequences,36.0
2012,NUMBER,M,70-74,pregnancy_childbirth_and_the,0.0
2012,NUMBER,M,70-74,diseases_of_the_eye,0.0
2012,NUMBER,M,70-74,diseases_of_the_musculoskeletal,0.0
2012,NUMBER,M,70-74,congenital_malformations_deformations,0.0
2012,NUMBER,M,70-74,diseases_of_the_skin,0.0
2012,NUMBER,M,70-74,certain_conditions_originating,0.0
2012,NUMBER,M,70-74,diseases_of_the_blood,2.0
2012,NUMBER,M,70-74,injuries_poisoning_and_consequences,28.0
2012,NUMBER,M,70-74,diseases_of_the_circulatory,870.0
2012,NUMBER,M,70-74,neoplasms,465.0
2012,NUMBER,M,70-74,symptoms_signs_and_abnormal,47.0
2012,NUMBER,M,70-74,diseases_of_the_digestive,51.0
2012,NUMBER,M,70-74,unknown,48.0
2012,NUMBER,M,70-74,diseases_of_the_respiratory,82.0
2012,NUMBER,M,70-74,endocrine_metabolic_and_nutritional,113.0
2012,NUMBER,M,70-74,diseases_of_the_genitourinary,30.0
2012,NUMBER,M,70-74,infectious_and_parasitic,18.0
2012,NUMBER,M,70-74,diseases_of_the_nervous,11.0
2012,NUMBER,M,70-74,mental_and_behavioural_disorders,7.0
2012,NUMBER,F,70-74,certain_conditions_originating,0.0
2012,NUMBER,F,70-74,diseases_of_the_skin,0.0
2012,NUMBER,F,70-74,congenital_malformations_deformations,0.0
2012,NUMBER,F,70-74,diseases_of_the_eye,0.0
2012,NUMBER,F,70-74,pregnancy_childbirth_and_the,0.0
2012,NUMBER,F,70-74,diseases_of_the_blood,2.0
2012,NUMBER,F,70-74,mental_and_behavioural_disorders,2.0
2012,NUMBER,F,70-74,diseases_of_the_nervous,9.0
2012,NUMBER,F,70-74,infectious_and_parasitic,18.0
2012,NUMBER,F,70-74,endocrine_metabolic_and_nutritional,142.0
2012,NUMBER,F,70-74,diseases_of_the_circulatory,803.0
2012,NUMBER,F,70-74,diseases_of_the_respiratory,53.0
2012,NUMBER,F,70-74,diseases_of_the_digestive,47.0
2012,NUMBER,F,70-74,diseases_of_the_musculoskeletal,10.0
2012,NUMBER,F,70-74,diseases_of_the_genitourinary,25.0
2012,NUMBER,F,70-74,symptoms_signs_and_abnormal,26.0
2012,NUMBER,F,70-74,injuries_poisoning_and_consequences,8.0
2012,NUMBER,F,70-74,unknown,22.0
2012,NUMBER,F,70-74,neoplasms,323.0
2012,NUMBER,_T,75-79,certain_conditions_originating,0.0
2012,NUMBER,_T,75-79,diseases_of_the_skin,0.0
2012,NUMBER,_T,75-79,congenital_malformations_deformations,0.0
2012,NUMBER,_T,75-79,diseases_of_the_eye,0.0
2012,NUMBER,_T,75-79,pregnancy_childbirth_and_the,0.0
2012,NUMBER,_T,75-79,mental_and_behavioural_disorders,13.0
2012,NUMBER,_T,75-79,diseases_of_the_nervous,38.0
2012,NUMBER,_T,75-79,infectious_and_parasitic,37.0
2012,NUMBER,_T,75-79,diseases_of_the_genitourinary,82.0
2012,NUMBER,_T,75-79,endocrine_metabolic_and_nutritional,325.0
2012,NUMBER,_T,75-79,diseases_of_the_respiratory,202.0
2012,NUMBER,_T,75-79,unknown,81.0
2012,NUMBER,_T,75-79,diseases_of_the_digestive,105.0
2012,NUMBER,_T,75-79,symptoms_signs_and_abnormal,78.0
2012,NUMBER,_T,75-79,neoplasms,779.0
2012,NUMBER,_T,75-79,diseases_of_the_circulatory,2400.0
2012,NUMBER,_T,75-79,injuries_poisoning_and_consequences,32.0
2012,NUMBER,_T,75-79,diseases_of_the_musculoskeletal,7.0
2012,NUMBER,_T,75-79,diseases_of_the_blood,6.0
2012,NUMBER,M,75-79,pregnancy_childbirth_and_the,0.0
2012,NUMBER,M,75-79,diseases_of_the_eye,0.0
2012,NUMBER,M,75-79,congenital_malformations_deformations,0.0
2012,NUMBER,M,75-79,diseases_of_the_skin,0.0
2012,NUMBER,M,75-79,certain_conditions_originating,0.0
2012,NUMBER,M,75-79,diseases_of_the_blood,2.0
2012,NUMBER,M,75-79,diseases_of_the_musculoskeletal,4.0
2012,NUMBER,M,75-79,injuries_poisoning_and_consequences,24.0
2012,NUMBER,M,75-79,diseases_of_the_circulatory,1124.0
2012,NUMBER,M,75-79,neoplasms,470.0
2012,NUMBER,M,75-79,symptoms_signs_and_abnormal,41.0
2012,NUMBER,M,75-79,diseases_of_the_digestive,50.0
2012,NUMBER,M,75-79,unknown,40.0
2012,NUMBER,M,75-79,diseases_of_the_respiratory,120.0
2012,NUMBER,M,75-79,endocrine_metabolic_and_nutritional,130.0
2012,NUMBER,M,75-79,diseases_of_the_genitourinary,39.0
2012,NUMBER,M,75-79,infectious_and_parasitic,15.0
2012,NUMBER,M,75-79,diseases_of_the_nervous,15.0
2012,NUMBER,M,75-79,mental_and_behavioural_disorders,8.0
2012,NUMBER,F,75-79,certain_conditions_originating,0.0
2012,NUMBER,F,75-79,diseases_of_the_skin,0.0
2012,NUMBER,F,75-79,congenital_malformations_deformations,0.0
2012,NUMBER,F,75-79,diseases_of_the_eye,0.0
2012,NUMBER,F,75-79,pregnancy_childbirth_and_the,0.0
2012,NUMBER,F,75-79,diseases_of_the_musculoskeletal,3.0
2012,NUMBER,F,75-79,diseases_of_the_blood,4.0
2012,NUMBER,F,75-79,mental_and_behavioural_disorders,5.0
2012,NUMBER,F,75-79,infectious_and_parasitic,22.0
2012,NUMBER,F,75-79,endocrine_metabolic_and_nutritional,195.0
2012,NUMBER,F,75-79,diseases_of_the_nervous,23.0
2012,NUMBER,F,75-79,diseases_of_the_circulatory,1276.0
2012,NUMBER,F,75-79,diseases_of_the_respiratory,82.0
2012,NUMBER,F,75-79,diseases_of_the_digestive,55.0
2012,NUMBER,F,75-79,diseases_of_the_genitourinary,43.0
2012,NUMBER,F,75-79,symptoms_signs_and_abnormal,37.0
2012,NUMBER,F,75-79,injuries_poisoning_and_consequences,8.0
2012,NUMBER,F,75-79,unknown,41.0
2012,NUMBER,F,75-79,neoplasms,309.0
2012,NUMBER,_T,80-84,certain_conditions_originating,0.0
2012,NUMBER,_T,80-84,congenital_malformations_deformations,0.0
2012,NUMBER,_T,80-84,pregnancy_childbirth_and_the,0.0
2012,NUMBER,_T,80-84,diseases_of_the_eye,1.0
2012,NUMBER,_T,80-84,diseases_of_the_skin,3.0
2012,NUMBER,_T,80-84,diseases_of_the_blood,4.0
2012,NUMBER,_T,80-84,diseases_of_the_musculoskeletal,4.0
2012,NUMBER,_T,80-84,mental_and_behavioural_disorders,9.0
2012,NUMBER,_T,80-84,diseases_of_the_nervous,21.0
2012,NUMBER,_T,80-84,infectious_and_parasitic,29.0
2012,NUMBER,_T,80-84,diseases_of_the_genitourinary,51.0
2012,NUMBER,_T,80-84,endocrine_metabolic_and_nutritional,247.0
2012,NUMBER,_T,80-84,diseases_of_the_respiratory,174.0
2012,NUMBER,_T,80-84,unknown,88.0
2012,NUMBER,_T,80-84,diseases_of_the_digestive,55.0
2012,NUMBER,_T,80-84,symptoms_signs_and_abnormal,95.0
2012,NUMBER,_T,80-84,neoplasms,477.0
2012,NUMBER,_T,80-84,diseases_of_the_circulatory,2363.0
2012,NUMBER,_T,80-84,injuries_poisoning_and_consequences,17.0
2012,NUMBER,M,80-84,pregnancy_childbirth_and_the,0.0
2012,NUMBER,M,80-84,diseases_of_the_eye,0.0
2012,NUMBER,M,80-84,congenital_malformations_deformations,0.0
2012,NUMBER,M,80-84,diseases_of_the_skin,0.0
2012,NUMBER,M,80-84,certain_conditions_originating,0.0
2012,NUMBER,M,80-84,diseases_of_the_musculoskeletal,1.0
2012,NUMBER,M,80-84,diseases_of_the_blood,2.0
2012,NUMBER,M,80-84,mental_and_behavioural_disorders,3.0
2012,NUMBER,M,80-84,injuries_poisoning_and_consequences,13.0
2012,NUMBER,M,80-84,diseases_of_the_circulatory,965.0
2012,NUMBER,M,80-84,neoplasms,277.0
2012,NUMBER,M,80-84,symptoms_signs_and_abnormal,46.0
2012,NUMBER,M,80-84,diseases_of_the_digestive,31.0
2012,NUMBER,M,80-84,unknown,44.0
2012,NUMBER,M,80-84,diseases_of_the_respiratory,105.0
2012,NUMBER,M,80-84,endocrine_metabolic_and_nutritional,71.0
2012,NUMBER,M,80-84,diseases_of_the_genitourinary,28.0
2012,NUMBER,M,80-84,infectious_and_parasitic,12.0
2012,NUMBER,M,80-84,diseases_of_the_nervous,9.0
2012,NUMBER,F,80-84,certain_conditions_originating,0.0
2012,NUMBER,F,80-84,congenital_malformations_deformations,0.0
2012,NUMBER,F,80-84,pregnancy_childbirth_and_the,0.0
2012,NUMBER,F,80-84,diseases_of_the_eye,1.0
2012,NUMBER,F,80-84,diseases_of_the_blood,2.0
2012,NUMBER,F,80-84,diseases_of_the_skin,3.0
2012,NUMBER,F,80-84,diseases_of_the_musculoskeletal,3.0
2012,NUMBER,F,80-84,injuries_poisoning_and_consequences,4.0
2012,NUMBER,F,80-84,mental_and_behavioural_disorders,6.0
2012,NUMBER,F,80-84,infectious_and_parasitic,17.0
2012,NUMBER,F,80-84,endocrine_metabolic_and_nutritional,176.0
2012,NUMBER,F,80-84,diseases_of_the_nervous,12.0
2012,NUMBER,F,80-84,diseases_of_the_circulatory,1398.0
2012,NUMBER,F,80-84,diseases_of_the_respiratory,69.0
2012,NUMBER,F,80-84,diseases_of_the_digestive,24.0
2012,NUMBER,F,80-84,diseases_of_the_genitourinary,23.0
2012,NUMBER,F,80-84,symptoms_signs_and_abnormal,49.0
2012,NUMBER,F,80-84,unknown,44.0
2012,NUMBER,F,80-84,neoplasms,200.0
2012,NUMBER,_T,85+,certain_conditions_originating,0.0
2012,NUMBER,_T,85+,diseases_of_the_skin,0.0
2012,NUMBER,_T,85+,congenital_malformations_deformations,0.0
2012,NUMBER,_T,85+,diseases_of_the_eye,0.0
2012,NUMBER,_T,85+,pregnancy_childbirth_and_the,0.0
2012,NUMBER,_T,85+,diseases_of_the_musculoskeletal,2.0
2012,NUMBER,_T,85+,diseases_of_the_blood,3.0
2012,NUMBER,_T,85+,mental_and_behavioural_disorders,15.0
2012,NUMBER,_T,85+,diseases_of_the_nervous,12.0
2012,NUMBER,_T,85+,infectious_and_parasitic,22.0
2012,NUMBER,_T,85+,diseases_of_the_genitourinary,29.0
2012,NUMBER,_T,85+,endocrine_metabolic_and_nutritional,119.0
2012,NUMBER,_T,85+,diseases_of_the_respiratory,121.0
2012,NUMBER,_T,85+,unknown,88.0
2012,NUMBER,_T,85+,diseases_of_the_digestive,36.0
2012,NUMBER,_T,85+,symptoms_signs_and_abnormal,94.0
2012,NUMBER,_T,85+,neoplasms,198.0
2012,NUMBER,_T,85+,diseases_of_the_circulatory,1975.0
2012,NUMBER,_T,85+,injuries_poisoning_and_consequences,13.0
2012,NUMBER,M,85+,pregnancy_childbirth_and_the,0.0
2012,NUMBER,M,85+,diseases_of_the_eye,0.0
2012,NUMBER,M,85+,diseases_of_the_blood,0.0
2012,NUMBER,M,85+,congenital_malformations_deformations,0.0
2012,NUMBER,M,85+,diseases_of_the_skin,0.0
2012,NUMBER,M,85+,certain_conditions_originating,0.0
2012,NUMBER,M,85+,diseases_of_the_musculoskeletal,1.0
2012,NUMBER,M,85+,injuries_poisoning_and_consequences,10.0
2012,NUMBER,M,85+,diseases_of_the_circulatory,556.0
2012,NUMBER,M,85+,neoplasms,91.0
2012,NUMBER,M,85+,symptoms_signs_and_abnormal,26.0
2012,NUMBER,M,85+,diseases_of_the_digestive,11.0
2012,NUMBER,M,85+,unknown,25.0
2012,NUMBER,M,85+,diseases_of_the_respiratory,53.0
2012,NUMBER,M,85+,endocrine_metabolic_and_nutritional,33.0
2012,NUMBER,M,85+,diseases_of_the_genitourinary,14.0
2012,NUMBER,M,85+,infectious_and_parasitic,13.0
2012,NUMBER,M,85+,mental_and_behavioural_disorders,9.0
2012,NUMBER,M,85+,diseases_of_the_nervous,6.0
2012,NUMBER,F,85+,certain_conditions_originating,0.0
2012,NUMBER,F,85+,diseases_of_the_skin,0.0
2012,NUMBER,F,85+,congenital_malformations_deformations,0.0
2012,NUMBER,F,85+,diseases_of_the_eye,0.0
2012,NUMBER,F,85+,pregnancy_childbirth_and_the,0.0
2012,NUMBER,F,85+,diseases_of_the_musculoskeletal,1.0
2012,NUMBER,F,85+,diseases_of_the_blood,3.0
2012,NUMBER,F,85+,injuries_poisoning_and_consequences,3.0
2012,NUMBER,F,85+,mental_and_behavioural_disorders,6.0
2012,NUMBER,F,85+,diseases_of_the_nervous,6.0
2012,NUMBER,F,85+,infectious_and_parasitic,9.0
2012,NUMBER,F,85+,endocrine_metabolic_and_nutritional,86.0
2012,NUMBER,F,85+,diseases_of_the_circulatory,1419.0
2012,NUMBER,F,85+,diseases_of_the_respiratory,68.0
2012,NUMBER,F,85+,diseases_of_the_digestive,25.0
2012,NUMBER,F,85+,diseases_of_the_genitourinary,15.0
2012,NUMBER,F,85+,symptoms_signs_and_abnormal,68.0
2012,NUMBER,F,85+,unknown,63.0
2012,NUMBER,F,85+,neoplasms,107.0
2012,NUMBER,_T,Unknown,certain_conditions_originating,0.0
2012,NUMBER,_T,Unknown,diseases_of_the_skin,0.0
2012,NUMBER,_T,Unknown,congenital_malformations_deformations,0.0
2012,NUMBER,_T,Unknown,diseases_of_the_eye,0.0
2012,NUMBER,_T,Unknown,pregnancy_childbirth_and_the,0.0
2012,NUMBER,_T,Unknown,diseases_of_the_blood,0.0
2012,NUMBER,_T,Unknown,diseases_of_the_musculoskeletal,0.0
2012,NUMBER,_T,Unknown,mental_and_behavioural_disorders,0.0
2012,NUMBER,_T,Unknown,infectious_and_parasitic,0.0
2012,NUMBER,_T,Unknown,neoplasms,0.0
2012,NUMBER,_T,Unknown,endocrine_metabolic_and_nutritional,0.0
2012,NUMBER,_T,Unknown,diseases_of_the_nervous,0.0
2012,NUMBER,_T,Unknown,symptoms_signs_and_abnormal,0.0
2012,NUMBER,_T,Unknown,diseases_of_the_respiratory,1.0
2012,NUMBER,_T,Unknown,diseases_of_the_digestive,1.0
2012,NUMBER,_T,Unknown,diseases_of_the_genitourinary,1.0
2012,NUMBER,_T,Unknown,injuries_poisoning_and_consequences,1.0
2012,NUMBER,_T,Unknown,unknown,4.0
2012,NUMBER,_T,Unknown,diseases_of_the_circulatory,5.0
2012,NUMBER,M,Unknown,infectious_and_parasitic,0.0
2012,NUMBER,M,Unknown,neoplasms,0.0
2012,NUMBER,M,Unknown,endocrine_metabolic_and_nutritional,0.0
2012,NUMBER,M,Unknown,diseases_of_the_nervous,0.0
2012,NUMBER,M,Unknown,diseases_of_the_digestive,0.0
2012,NUMBER,M,Unknown,symptoms_signs_and_abnormal,0.0
2012,NUMBER,M,Unknown,injuries_poisoning_and_consequences,0.0
2012,NUMBER,M,Unknown,mental_and_behavioural_disorders,0.0
2012,NUMBER,M,Unknown,pregnancy_childbirth_and_the,0.0
2012,NUMBER,M,Unknown,diseases_of_the_eye,0.0
2012,NUMBER,M,Unknown,diseases_of_the_blood,0.0
2012,NUMBER,M,Unknown,diseases_of_the_musculoskeletal,0.0
2012,NUMBER,M,Unknown,congenital_malformations_deformations,0.0
2012,NUMBER,M,Unknown,diseases_of_the_skin,0.0
2012,NUMBER,M,Unknown,certain_conditions_originating,0.0
2012,NUMBER,M,Unknown,diseases_of_the_respiratory,1.0
2012,NUMBER,M,Unknown,diseases_of_the_genitourinary,1.0
2012,NUMBER,M,Unknown,unknown,2.0
2012,NUMBER,M,Unknown,diseases_of_the_circulatory,5.0
2012,NUMBER,F,Unknown,certain_conditions_originating,0.0
2012,NUMBER,F,Unknown,diseases_of_the_skin,0.0
2012,NUMBER,F,Unknown,congenital_malformations_deformations,0.0
2012,NUMBER,F,Unknown,infectious_and_parasitic,0.0
2012,NUMBER,F,Unknown,neoplasms,0.0
2012,NUMBER,F,Unknown,diseases_of_the_blood,0.0
2012,NUMBER,F,Unknown,endocrine_metabolic_and_nutritional,0.0
2012,NUMBER,F,Unknown,mental_and_behavioural_disorders,0.0
2012,NUMBER,F,Unknown,diseases_of_the_nervous,0.0
2012,NUMBER,F,Unknown,diseases_of_the_eye,0.0
2012,NUMBER,F,Unknown,diseases_of_the_circulatory,0.0
2012,NUMBER,F,Unknown,diseases_of_the_respiratory,0.0
2012,NUMBER,F,Unknown,diseases_of_the_musculoskeletal,0.0
2012,NUMBER,F,Unknown,diseases_of_the_genitourinary,0.0
2012,NUMBER,F,Unknown,pregnancy_childbirth_and_the,0.0
2012,NUMBER,F,Unknown,symptoms_signs_and_abnormal,0.0
2012,NUMBER,F,Unknown,diseases_of_the_digestive,1.0
2012,NUMBER,F,Unknown,injuries_poisoning_and_consequences,1.0
2012,NUMBER,F,Unknown,unknown,2.0
2013,NUMBER,_T,T,diseases_of_the_skin,10.0
2013,NUMBER,_T,T,infectious_and_parasitic,143.0
2013,NUMBER,_T,T,neoplasms,4217.0
2013,NUMBER,_T,T,diseases_of_the_blood,32.0
2013,NUMBER,_T,T,endocrine_metabolic_and_nutritional,1125.0
2013,NUMBER,_T,T,mental_and_behavioural_disorders,70.0
2013,NUMBER,_T,T,diseases_of_the_nervous,189.0
2013,NUMBER,_T,T,diseases_of_the_circulatory,10914.0
2013,NUMBER,_T,T,diseases_of_the_respiratory,837.0
2013,NUMBER,_T,T,diseases_of_the_digestive,541.0
2013,NUMBER,_T,T,diseases_of_the_musculoskeletal,29.0
2013,NUMBER,_T,T,diseases_of_the_genitourinary,338.0
2013,NUMBER,_T,T,certain_conditions_originating,80.0
2013,NUMBER,_T,T,congenital_malformations_deformations,28.0
2013,NUMBER,_T,T,symptoms_signs_and_abnormal,832.0
2013,NUMBER,_T,T,unknown,579.0
2013,NUMBER,_T,T,injuries_poisoning_and_consequences,501.0
2013,NUMBER,M,T,diseases_of_the_skin,3.0
2013,NUMBER,M,T,injuries_poisoning_and_consequences,402.0
2013,NUMBER,M,T,infectious_and_parasitic,92.0
2013,NUMBER,M,T,neoplasms,2406.0
2013,NUMBER,M,T,diseases_of_the_blood,11.0
2013,NUMBER,M,T,endocrine_metabolic_and_nutritional,466.0
2013,NUMBER,M,T,mental_and_behavioural_disorders,28.0
2013,NUMBER,M,T,diseases_of_the_nervous,97.0
2013,NUMBER,M,T,diseases_of_the_circulatory,5096.0
2013,NUMBER,M,T,diseases_of_the_respiratory,474.0
2013,NUMBER,M,T,diseases_of_the_digestive,303.0
2013,NUMBER,M,T,diseases_of_the_musculoskeletal,9.0
2013,NUMBER,M,T,diseases_of_the_genitourinary,169.0
2013,NUMBER,M,T,certain_conditions_originating,49.0
2013,NUMBER,M,T,congenital_malformations_deformations,12.0
2013,NUMBER,M,T,symptoms_signs_and_abnormal,444.0
2013,NUMBER,M,T,unknown,296.0
2013,NUMBER,F,T,diseases_of_the_skin,7.0
2013,NUMBER,F,T,infectious_and_parasitic,51.0
2013,NUMBER,F,T,neoplasms,1811.0
2013,NUMBER,F,T,diseases_of_the_blood,21.0
2013,NUMBER,F,T,endocrine_metabolic_and_nutritional,659.0
2013,NUMBER,F,T,mental_and_behavioural_disorders,42.0
2013,NUMBER,F,T,diseases_of_the_nervous,92.0
2013,NUMBER,F,T,diseases_of_the_circulatory,5818.0
2013,NUMBER,F,T,diseases_of_the_respiratory,363.0
2013,NUMBER,F,T,diseases_of_the_digestive,238.0
2013,NUMBER,F,T,diseases_of_the_musculoskeletal,20.0
2013,NUMBER,F,T,diseases_of_the_genitourinary,169.0
2013,NUMBER,F,T,certain_conditions_originating,31.0
2013,NUMBER,F,T,congenital_malformations_deformations,16.0
2013,NUMBER,F,T,symptoms_signs_and_abnormal,388.0
2013,NUMBER,F,T,injuries_poisoning_and_consequences,99.0
2013,NUMBER,F,T,unknown,283.0
2013,NUMBER,_T,0,diseases_of_the_skin,0.0
2013,NUMBER,_T,0,diseases_of_the_blood,0.0
2013,NUMBER,_T,0,diseases_of_the_musculoskeletal,0.0
2013,NUMBER,_T,0,mental_and_behavioural_disorders,0.0
2013,NUMBER,_T,0,diseases_of_the_genitourinary,0.0
2013,NUMBER,_T,0,neoplasms,1.0
2013,NUMBER,_T,0,diseases_of_the_nervous,1.0
2013,NUMBER,_T,0,diseases_of_the_digestive,1.0
2013,NUMBER,_T,0,diseases_of_the_respiratory,2.0
2013,NUMBER,_T,0,symptoms_signs_and_abnormal,2.0
2013,NUMBER,_T,0,injuries_poisoning_and_consequences,2.0
2013,NUMBER,_T,0,endocrine_metabolic_and_nutritional,3.0
2013,NUMBER,_T,0,unknown,4.0
2013,NUMBER,_T,0,certain_conditions_originating,80.0
2013,NUMBER,_T,0,congenital_malformations_deformations,23.0
2013,NUMBER,_T,0,diseases_of_the_circulatory,22.0
2013,NUMBER,_T,0,infectious_and_parasitic,7.0
2013,NUMBER,M,0,diseases_of_the_nervous,0.0
2013,NUMBER,M,0,diseases_of_the_genitourinary,0.0
2013,NUMBER,M,0,unknown,0.0
2013,NUMBER,M,0,mental_and_behavioural_disorders,0.0
2013,NUMBER,M,0,diseases_of_the_blood,0.0
2013,NUMBER,M,0,diseases_of_the_musculoskeletal,0.0
2013,NUMBER,M,0,diseases_of_the_skin,0.0
2013,NUMBER,M,0,neoplasms,1.0
2013,NUMBER,M,0,diseases_of_the_digestive,1.0
2013,NUMBER,M,0,endocrine_metabolic_and_nutritional,2.0
2013,NUMBER,M,0,diseases_of_the_respiratory,2.0
2013,NUMBER,M,0,symptoms_signs_and_abnormal,2.0
2013,NUMBER,M,0,injuries_poisoning_and_consequences,2.0
2013,NUMBER,M,0,diseases_of_the_circulatory,12.0
2013,NUMBER,M,0,certain_conditions_originating,49.0
2013,NUMBER,M,0,congenital_malformations_deformations,11.0
2013,NUMBER,M,0,infectious_and_parasitic,6.0
2013,NUMBER,F,0,diseases_of_the_skin,0.0
2013,NUMBER,F,0,neoplasms,0.0
2013,NUMBER,F,0,diseases_of_the_blood,0.0
2013,NUMBER,F,0,mental_and_behavioural_disorders,0.0
2013,NUMBER,F,0,diseases_of_the_respiratory,0.0
2013,NUMBER,F,0,diseases_of_the_digestive,0.0
2013,NUMBER,F,0,diseases_of_the_musculoskeletal,0.0
2013,NUMBER,F,0,diseases_of_the_genitourinary,0.0
2013,NUMBER,F,0,symptoms_signs_and_abnormal,0.0
2013,NUMBER,F,0,injuries_poisoning_and_consequences,0.0
2013,NUMBER,F,0,infectious_and_parasitic,1.0
2013,NUMBER,F,0,endocrine_metabolic_and_nutritional,1.0
2013,NUMBER,F,0,diseases_of_the_nervous,1.0
2013,NUMBER,F,0,unknown,4.0
2013,NUMBER,F,0,diseases_of_the_circulatory,10.0
2013,NUMBER,F,0,certain_conditions_originating,31.0
2013,NUMBER,F,0,congenital_malformations_deformations,12.0
2013,NUMBER,_T, 1-4,certain_conditions_originating,0.0
2013,NUMBER,_T, 1-4,diseases_of_the_skin,0.0
2013,NUMBER,_T, 1-4,diseases_of_the_blood,0.0
2013,NUMBER,_T, 1-4,diseases_of_the_musculoskeletal,0.0
2013,NUMBER,_T, 1-4,mental_and_behavioural_disorders,0.0
2013,NUMBER,_T, 1-4,endocrine_metabolic_and_nutritional,0.0
2013,NUMBER,_T, 1-4,diseases_of_the_digestive,0.0
2013,NUMBER,_T, 1-4,diseases_of_the_genitourinary,0.0
2013,NUMBER,_T, 1-4,infectious_and_parasitic,1.0
2013,NUMBER,_T, 1-4,diseases_of_the_nervous,1.0
2013,NUMBER,_T, 1-4,congenital_malformations_deformations,1.0
2013,NUMBER,_T, 1-4,symptoms_signs_and_abnormal,2.0
2013,NUMBER,_T, 1-4,diseases_of_the_circulatory,3.0
2013,NUMBER,_T, 1-4,diseases_of_the_respiratory,3.0
2013,NUMBER,_T, 1-4,injuries_poisoning_and_consequences,3.0
2013,NUMBER,_T, 1-4,unknown,3.0
2013,NUMBER,_T, 1-4,neoplasms,4.0
2013,NUMBER,M, 1-4,infectious_and_parasitic,0.0
2013,NUMBER,M, 1-4,endocrine_metabolic_and_nutritional,0.0
2013,NUMBER,M, 1-4,diseases_of_the_digestive,0.0
2013,NUMBER,M, 1-4,diseases_of_the_genitourinary,0.0
2013,NUMBER,M, 1-4,unknown,0.0
2013,NUMBER,M, 1-4,mental_and_behavioural_disorders,0.0
2013,NUMBER,M, 1-4,diseases_of_the_blood,0.0
2013,NUMBER,M, 1-4,diseases_of_the_musculoskeletal,0.0
2013,NUMBER,M, 1-4,diseases_of_the_skin,0.0
2013,NUMBER,M, 1-4,certain_conditions_originating,0.0
2013,NUMBER,M, 1-4,diseases_of_the_nervous,1.0
2013,NUMBER,M, 1-4,diseases_of_the_circulatory,1.0
2013,NUMBER,M, 1-4,diseases_of_the_respiratory,1.0
2013,NUMBER,M, 1-4,congenital_malformations_deformations,1.0
2013,NUMBER,M, 1-4,neoplasms,2.0
2013,NUMBER,M, 1-4,symptoms_signs_and_abnormal,2.0
2013,NUMBER,M, 1-4,injuries_poisoning_and_consequences,2.0
2013,NUMBER,F, 1-4,certain_conditions_originating,0.0
2013,NUMBER,F, 1-4,diseases_of_the_skin,0.0
2013,NUMBER,F, 1-4,congenital_malformations_deformations,0.0
2013,NUMBER,F, 1-4,diseases_of_the_blood,0.0
2013,NUMBER,F, 1-4,endocrine_metabolic_and_nutritional,0.0
2013,NUMBER,F, 1-4,mental_and_behavioural_disorders,0.0
2013,NUMBER,F, 1-4,diseases_of_the_nervous,0.0
2013,NUMBER,F, 1-4,diseases_of_the_digestive,0.0
2013,NUMBER,F, 1-4,diseases_of_the_musculoskeletal,0.0
2013,NUMBER,F, 1-4,diseases_of_the_genitourinary,0.0
2013,NUMBER,F, 1-4,symptoms_signs_and_abnormal,0.0
2013,NUMBER,F, 1-4,infectious_and_parasitic,1.0
2013,NUMBER,F, 1-4,injuries_poisoning_and_consequences,1.0
2013,NUMBER,F, 1-4,neoplasms,2.0
2013,NUMBER,F, 1-4,diseases_of_the_circulatory,2.0
2013,NUMBER,F, 1-4,diseases_of_the_respiratory,2.0
2013,NUMBER,F, 1-4,unknown,3.0
2013,NUMBER,_T, 5-9,certain_conditions_originating,0.0
2013,NUMBER,_T, 5-9,diseases_of_the_skin,0.0
2013,NUMBER,_T, 5-9,congenital_malformations_deformations,0.0
2013,NUMBER,_T, 5-9,diseases_of_the_blood,0.0
2013,NUMBER,_T, 5-9,endocrine_metabolic_and_nutritional,0.0
2013,NUMBER,_T, 5-9,mental_and_behavioural_disorders,0.0
2013,NUMBER,_T, 5-9,diseases_of_the_digestive,0.0
2013,NUMBER,_T, 5-9,diseases_of_the_musculoskeletal,0.0
2013,NUMBER,_T, 5-9,diseases_of_the_genitourinary,0.0
2013,NUMBER,_T, 5-9,infectious_and_parasitic,1.0
2013,NUMBER,_T, 5-9,neoplasms,1.0
2013,NUMBER,_T, 5-9,diseases_of_the_circulatory,1.0
2013,NUMBER,_T, 5-9,diseases_of_the_respiratory,1.0
2013,NUMBER,_T, 5-9,symptoms_signs_and_abnormal,1.0
2013,NUMBER,_T, 5-9,diseases_of_the_nervous,2.0
2013,NUMBER,_T, 5-9,unknown,2.0
