Year,UNIT_MEASURE,Spol,Starosna dob,Uzrok smrti,Value
2008,Broj,Ž,50-54,(A00-B99) Zarazne i parazitarne bolesti,1
2008,Broj,Ž,50-54,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sistema",1
2008,Broj,Ž,50-54,(J00-J99) Bolesti respiratornog sistema,2
2008,Broj,Ž,50-54,(F00-F99) Duševni poremećaji i poremećaji ponašanja,3
2008,Broj,Ž,50-54,(N00-N99) Bolesti genitalno-urinarnog sistema,4
2008,Broj,Ž,50-54,"(E00-E90) Endokrine bolesti, bolesti ishrane i bolesti metabolizma",7
2008,Broj,Ž,50-54,(I00-I99) Bolesti cirkulacijskog sistema,92
2008,Broj,Ž,50-54,(K00-K93) Bolesti digestivnog sistema,8
2008,Broj,Ž,50-54,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi koji nisu drugdje klasificirani",16
2008,Broj,Ž,50-54,"(S00-T98) Ozljede, trovanja i druge posljedice s vanjskim uzrokom",11
2008,Broj,Ž,50-54,Nepoznato,17
2008,Broj,Ž,50-54,"(C00-C97,D00-D48) Neoplazme",129
2008,Broj,Oba spola,55-59,(P00-P96) Određena stanja nastala u perinatalnom periodu,0
2008,Broj,Oba spola,55-59,(H00-H59) Bolesti oka,0
2008,Broj,Oba spola,55-59,"(O00-O99) Trudnoća, porođaj i postporođajni period",0
2008,Broj,Oba spola,55-59,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sistema",0
2008,Broj,Oba spola,55-59,(M00-M99) Bolesti muskuloskeletnog sistema i vezivnog tkiva,0
2008,Broj,Oba spola,55-59,(L00-L99) Bolesti kože i potkožnog tkiva,1
2008,Broj,Oba spola,55-59,"(Q00-Q99) Kongenitalne malformacije, deformiteti i hromosomske abnormalnosti",1
2008,Broj,Oba spola,55-59,(G00-G99) Bolesti nervnog sistema,8
2008,Broj,Oba spola,55-59,(A00-B99) Zarazne i parazitarne bolesti,12
2008,Broj,Oba spola,55-59,(N00-N99) Bolesti genitalno-urinarnog sistema,19
2008,Broj,Oba spola,55-59,"(E00-E90) Endokrine bolesti, bolesti ishrane i bolesti metabolizma",51
2008,Broj,Oba spola,55-59,(J00-J99) Bolesti respiratornog sistema,33
2008,Broj,Oba spola,55-59,Nepoznato,62
2008,Broj,Oba spola,55-59,(K00-K93) Bolesti digestivnog sistema,49
2008,Broj,Oba spola,55-59,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi koji nisu drugdje klasificirani",48
2008,Broj,Oba spola,55-59,"(C00-C97,D00-D48) Neoplazme",402
2008,Broj,Oba spola,55-59,(I00-I99) Bolesti cirkulacijskog sistema,499
2008,Broj,Oba spola,55-59,"(S00-T98) Ozljede, trovanja i druge posljedice s vanjskim uzrokom",50
2008,Broj,Oba spola,55-59,(F00-F99) Duševni poremećaji i poremećaji ponašanja,5
2008,Broj,M,55-59,"(O00-O99) Trudnoća, porođaj i postporođajni period",0
2008,Broj,M,55-59,(H00-H59) Bolesti oka,0
2008,Broj,M,55-59,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sistema",0
2008,Broj,M,55-59,(M00-M99) Bolesti muskuloskeletnog sistema i vezivnog tkiva,0
2008,Broj,M,55-59,"(Q00-Q99) Kongenitalne malformacije, deformiteti i hromosomske abnormalnosti",0
2008,Broj,M,55-59,(L00-L99) Bolesti kože i potkožnog tkiva,0
2008,Broj,M,55-59,(P00-P96) Određena stanja nastala u perinatalnom periodu,0
2008,Broj,M,55-59,(F00-F99) Duševni poremećaji i poremećaji ponašanja,2
2008,Broj,M,55-59,(G00-G99) Bolesti nervnog sistema,4
2008,Broj,M,55-59,"(S00-T98) Ozljede, trovanja i druge posljedice s vanjskim uzrokom",40
2008,Broj,M,55-59,(I00-I99) Bolesti cirkulacijskog sistema,320
2008,Broj,M,55-59,"(C00-C97,D00-D48) Neoplazme",250
2008,Broj,M,55-59,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi koji nisu drugdje klasificirani",33
2008,Broj,M,55-59,(K00-K93) Bolesti digestivnog sistema,35
2008,Broj,M,55-59,Nepoznato,39
2008,Broj,M,55-59,(J00-J99) Bolesti respiratornog sistema,20
2008,Broj,M,55-59,"(E00-E90) Endokrine bolesti, bolesti ishrane i bolesti metabolizma",35
2008,Broj,M,55-59,(A00-B99) Zarazne i parazitarne bolesti,8
2008,Broj,M,55-59,(N00-N99) Bolesti genitalno-urinarnog sistema,8
2008,Broj,Ž,55-59,(P00-P96) Određena stanja nastala u perinatalnom periodu,0
2008,Broj,Ž,55-59,(H00-H59) Bolesti oka,0
2008,Broj,Ž,55-59,"(O00-O99) Trudnoća, porođaj i postporođajni period",0
2008,Broj,Ž,55-59,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sistema",0
2008,Broj,Ž,55-59,(M00-M99) Bolesti muskuloskeletnog sistema i vezivnog tkiva,0
2008,Broj,Ž,55-59,(L00-L99) Bolesti kože i potkožnog tkiva,1
2008,Broj,Ž,55-59,"(Q00-Q99) Kongenitalne malformacije, deformiteti i hromosomske abnormalnosti",1
2008,Broj,Ž,55-59,(F00-F99) Duševni poremećaji i poremećaji ponašanja,3
2008,Broj,Ž,55-59,(A00-B99) Zarazne i parazitarne bolesti,4
2008,Broj,Ž,55-59,(G00-G99) Bolesti nervnog sistema,4
2008,Broj,Ž,55-59,"(E00-E90) Endokrine bolesti, bolesti ishrane i bolesti metabolizma",16
2008,Broj,Ž,55-59,(I00-I99) Bolesti cirkulacijskog sistema,179
2008,Broj,Ž,55-59,(J00-J99) Bolesti respiratornog sistema,13
2008,Broj,Ž,55-59,(K00-K93) Bolesti digestivnog sistema,14
2008,Broj,Ž,55-59,(N00-N99) Bolesti genitalno-urinarnog sistema,11
2008,Broj,Ž,55-59,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi koji nisu drugdje klasificirani",15
2008,Broj,Ž,55-59,"(S00-T98) Ozljede, trovanja i druge posljedice s vanjskim uzrokom",10
2008,Broj,Ž,55-59,Nepoznato,23
2008,Broj,Ž,55-59,"(C00-C97,D00-D48) Neoplazme",152
2008,Broj,Oba spola,60-64,(P00-P96) Određena stanja nastala u perinatalnom periodu,0
2008,Broj,Oba spola,60-64,"(Q00-Q99) Kongenitalne malformacije, deformiteti i hromosomske abnormalnosti",0
2008,Broj,Oba spola,60-64,(H00-H59) Bolesti oka,0
2008,Broj,Oba spola,60-64,"(O00-O99) Trudnoća, porođaj i postporođajni period",0
2008,Broj,Oba spola,60-64,(M00-M99) Bolesti muskuloskeletnog sistema i vezivnog tkiva,0
2008,Broj,Oba spola,60-64,(L00-L99) Bolesti kože i potkožnog tkiva,3
2008,Broj,Oba spola,60-64,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sistema",4
2008,Broj,Oba spola,60-64,(F00-F99) Duševni poremećaji i poremećaji ponašanja,4
2008,Broj,Oba spola,60-64,(A00-B99) Zarazne i parazitarne bolesti,12
2008,Broj,Oba spola,60-64,(N00-N99) Bolesti genitalno-urinarnog sistema,17
2008,Broj,Oba spola,60-64,"(E00-E90) Endokrine bolesti, bolesti ishrane i bolesti metabolizma",51
2008,Broj,Oba spola,60-64,(J00-J99) Bolesti respiratornog sistema,27
2008,Broj,Oba spola,60-64,Nepoznato,70
2008,Broj,Oba spola,60-64,(K00-K93) Bolesti digestivnog sistema,40
2008,Broj,Oba spola,60-64,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi koji nisu drugdje klasificirani",70
2008,Broj,Oba spola,60-64,"(C00-C97,D00-D48) Neoplazme",395
2008,Broj,Oba spola,60-64,(I00-I99) Bolesti cirkulacijskog sistema,580
2008,Broj,Oba spola,60-64,"(S00-T98) Ozljede, trovanja i druge posljedice s vanjskim uzrokom",31
2008,Broj,Oba spola,60-64,(G00-G99) Bolesti nervnog sistema,7
2008,Broj,M,60-64,"(O00-O99) Trudnoća, porođaj i postporođajni period",0
2008,Broj,M,60-64,(H00-H59) Bolesti oka,0
2008,Broj,M,60-64,(M00-M99) Bolesti muskuloskeletnog sistema i vezivnog tkiva,0
2008,Broj,M,60-64,"(Q00-Q99) Kongenitalne malformacije, deformiteti i hromosomske abnormalnosti",0
2008,Broj,M,60-64,(P00-P96) Određena stanja nastala u perinatalnom periodu,0
2008,Broj,M,60-64,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sistema",2
2008,Broj,M,60-64,(L00-L99) Bolesti kože i potkožnog tkiva,2
2008,Broj,M,60-64,(F00-F99) Duševni poremećaji i poremećaji ponašanja,4
2008,Broj,M,60-64,(G00-G99) Bolesti nervnog sistema,4
2008,Broj,M,60-64,"(S00-T98) Ozljede, trovanja i druge posljedice s vanjskim uzrokom",25
2008,Broj,M,60-64,(I00-I99) Bolesti cirkulacijskog sistema,362
2008,Broj,M,60-64,"(C00-C97,D00-D48) Neoplazme",270
2008,Broj,M,60-64,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi koji nisu drugdje klasificirani",49
2008,Broj,M,60-64,(K00-K93) Bolesti digestivnog sistema,33
2008,Broj,M,60-64,Nepoznato,47
2008,Broj,M,60-64,(J00-J99) Bolesti respiratornog sistema,17
2008,Broj,M,60-64,"(E00-E90) Endokrine bolesti, bolesti ishrane i bolesti metabolizma",25
2008,Broj,M,60-64,(A00-B99) Zarazne i parazitarne bolesti,10
2008,Broj,M,60-64,(N00-N99) Bolesti genitalno-urinarnog sistema,7
2008,Broj,Ž,60-64,(P00-P96) Određena stanja nastala u perinatalnom periodu,0
2008,Broj,Ž,60-64,"(Q00-Q99) Kongenitalne malformacije, deformiteti i hromosomske abnormalnosti",0
2008,Broj,Ž,60-64,(H00-H59) Bolesti oka,0
2008,Broj,Ž,60-64,"(O00-O99) Trudnoća, porođaj i postporođajni period",0
2008,Broj,Ž,60-64,(F00-F99) Duševni poremećaji i poremećaji ponašanja,0
2008,Broj,Ž,60-64,(M00-M99) Bolesti muskuloskeletnog sistema i vezivnog tkiva,0
2008,Broj,Ž,60-64,(L00-L99) Bolesti kože i potkožnog tkiva,1
2008,Broj,Ž,60-64,(A00-B99) Zarazne i parazitarne bolesti,2
2008,Broj,Ž,60-64,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sistema",2
2008,Broj,Ž,60-64,(G00-G99) Bolesti nervnog sistema,3
2008,Broj,Ž,60-64,"(S00-T98) Ozljede, trovanja i druge posljedice s vanjskim uzrokom",6
2008,Broj,Ž,60-64,(K00-K93) Bolesti digestivnog sistema,7
2008,Broj,Ž,60-64,"(E00-E90) Endokrine bolesti, bolesti ishrane i bolesti metabolizma",26
2008,Broj,Ž,60-64,(I00-I99) Bolesti cirkulacijskog sistema,218
2008,Broj,Ž,60-64,(J00-J99) Bolesti respiratornog sistema,10
2008,Broj,Ž,60-64,(N00-N99) Bolesti genitalno-urinarnog sistema,10
2008,Broj,Ž,60-64,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi koji nisu drugdje klasificirani",21
2008,Broj,Ž,60-64,Nepoznato,23
2008,Broj,Ž,60-64,"(C00-C97,D00-D48) Neoplazme",125
2008,Broj,Oba spola,65-69,(P00-P96) Određena stanja nastala u perinatalnom periodu,0
2008,Broj,Oba spola,65-69,"(Q00-Q99) Kongenitalne malformacije, deformiteti i hromosomske abnormalnosti",0
2008,Broj,Oba spola,65-69,(H00-H59) Bolesti oka,0
2008,Broj,Oba spola,65-69,"(O00-O99) Trudnoća, porođaj i postporođajni period",0
2008,Broj,Oba spola,65-69,(L00-L99) Bolesti kože i potkožnog tkiva,1
2008,Broj,Oba spola,65-69,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sistema",3
2008,Broj,Oba spola,65-69,(M00-M99) Bolesti muskuloskeletnog sistema i vezivnog tkiva,3
2008,Broj,Oba spola,65-69,(G00-G99) Bolesti nervnog sistema,15
2008,Broj,Oba spola,65-69,(A00-B99) Zarazne i parazitarne bolesti,16
2008,Broj,Oba spola,65-69,(N00-N99) Bolesti genitalno-urinarnog sistema,46
2008,Broj,Oba spola,65-69,"(E00-E90) Endokrine bolesti, bolesti ishrane i bolesti metabolizma",114
2008,Broj,Oba spola,65-69,(J00-J99) Bolesti respiratornog sistema,69
2008,Broj,Oba spola,65-69,Nepoznato,126
2008,Broj,Oba spola,65-69,(K00-K93) Bolesti digestivnog sistema,72
2008,Broj,Oba spola,65-69,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi koji nisu drugdje klasificirani",97
2008,Broj,Oba spola,65-69,"(C00-C97,D00-D48) Neoplazme",581
2008,Broj,Oba spola,65-69,(I00-I99) Bolesti cirkulacijskog sistema,1189
2008,Broj,Oba spola,65-69,"(S00-T98) Ozljede, trovanja i druge posljedice s vanjskim uzrokom",41
2008,Broj,Oba spola,65-69,(F00-F99) Duševni poremećaji i poremećaji ponašanja,7
2008,Broj,M,65-69,"(O00-O99) Trudnoća, porođaj i postporođajni period",0
2008,Broj,M,65-69,(H00-H59) Bolesti oka,0
2008,Broj,M,65-69,"(Q00-Q99) Kongenitalne malformacije, deformiteti i hromosomske abnormalnosti",0
2008,Broj,M,65-69,(L00-L99) Bolesti kože i potkožnog tkiva,0
2008,Broj,M,65-69,(P00-P96) Određena stanja nastala u perinatalnom periodu,0
2008,Broj,M,65-69,(M00-M99) Bolesti muskuloskeletnog sistema i vezivnog tkiva,1
2008,Broj,M,65-69,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sistema",2
2008,Broj,M,65-69,"(S00-T98) Ozljede, trovanja i druge posljedice s vanjskim uzrokom",29
2008,Broj,M,65-69,(I00-I99) Bolesti cirkulacijskog sistema,653
2008,Broj,M,65-69,"(C00-C97,D00-D48) Neoplazme",366
2008,Broj,M,65-69,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi koji nisu drugdje klasificirani",60
2008,Broj,M,65-69,(K00-K93) Bolesti digestivnog sistema,39
2008,Broj,M,65-69,Nepoznato,82
2008,Broj,M,65-69,(J00-J99) Bolesti respiratornog sistema,45
2008,Broj,M,65-69,"(E00-E90) Endokrine bolesti, bolesti ishrane i bolesti metabolizma",42
2008,Broj,M,65-69,(N00-N99) Bolesti genitalno-urinarnog sistema,26
2008,Broj,M,65-69,(A00-B99) Zarazne i parazitarne bolesti,12
2008,Broj,M,65-69,(G00-G99) Bolesti nervnog sistema,13
2008,Broj,M,65-69,(F00-F99) Duševni poremećaji i poremećaji ponašanja,7
2008,Broj,Ž,65-69,(P00-P96) Određena stanja nastala u perinatalnom periodu,0
2008,Broj,Ž,65-69,"(Q00-Q99) Kongenitalne malformacije, deformiteti i hromosomske abnormalnosti",0
2008,Broj,Ž,65-69,(H00-H59) Bolesti oka,0
2008,Broj,Ž,65-69,"(O00-O99) Trudnoća, porođaj i postporođajni period",0
2008,Broj,Ž,65-69,(F00-F99) Duševni poremećaji i poremećaji ponašanja,0
2008,Broj,Ž,65-69,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sistema",1
2008,Broj,Ž,65-69,(L00-L99) Bolesti kože i potkožnog tkiva,1
2008,Broj,Ž,65-69,(G00-G99) Bolesti nervnog sistema,2
2008,Broj,Ž,65-69,(M00-M99) Bolesti muskuloskeletnog sistema i vezivnog tkiva,2
2008,Broj,Ž,65-69,(A00-B99) Zarazne i parazitarne bolesti,4
2008,Broj,Ž,65-69,"(E00-E90) Endokrine bolesti, bolesti ishrane i bolesti metabolizma",72
2008,Broj,Ž,65-69,(I00-I99) Bolesti cirkulacijskog sistema,536
2008,Broj,Ž,65-69,(J00-J99) Bolesti respiratornog sistema,24
2008,Broj,Ž,65-69,(K00-K93) Bolesti digestivnog sistema,33
2008,Broj,Ž,65-69,(N00-N99) Bolesti genitalno-urinarnog sistema,20
2008,Broj,Ž,65-69,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi koji nisu drugdje klasificirani",37
2008,Broj,Ž,65-69,"(S00-T98) Ozljede, trovanja i druge posljedice s vanjskim uzrokom",12
2008,Broj,Ž,65-69,Nepoznato,44
2008,Broj,Ž,65-69,"(C00-C97,D00-D48) Neoplazme",215
2008,Broj,Oba spola,70-74,(P00-P96) Određena stanja nastala u perinatalnom periodu,0
2008,Broj,Oba spola,70-74,"(Q00-Q99) Kongenitalne malformacije, deformiteti i hromosomske abnormalnosti",0
2008,Broj,Oba spola,70-74,(H00-H59) Bolesti oka,0
2008,Broj,Oba spola,70-74,"(O00-O99) Trudnoća, porođaj i postporođajni period",0
2008,Broj,Oba spola,70-74,(L00-L99) Bolesti kože i potkožnog tkiva,1
2008,Broj,Oba spola,70-74,(F00-F99) Duševni poremećaji i poremećaji ponašanja,3
2008,Broj,Oba spola,70-74,(G00-G99) Bolesti nervnog sistema,22
2008,Broj,Oba spola,70-74,(A00-B99) Zarazne i parazitarne bolesti,35
2008,Broj,Oba spola,70-74,(N00-N99) Bolesti genitalno-urinarnog sistema,54
2008,Broj,Oba spola,70-74,"(E00-E90) Endokrine bolesti, bolesti ishrane i bolesti metabolizma",164
2008,Broj,Oba spola,70-74,(J00-J99) Bolesti respiratornog sistema,102
2008,Broj,Oba spola,70-74,Nepoznato,117
2008,Broj,Oba spola,70-74,(K00-K93) Bolesti digestivnog sistema,84
2008,Broj,Oba spola,70-74,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi koji nisu drugdje klasificirani",156
2008,Broj,Oba spola,70-74,"(C00-C97,D00-D48) Neoplazme",741
2008,Broj,Oba spola,70-74,(I00-I99) Bolesti cirkulacijskog sistema,1976
2008,Broj,Oba spola,70-74,"(S00-T98) Ozljede, trovanja i druge posljedice s vanjskim uzrokom",38
2008,Broj,Oba spola,70-74,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sistema",6
2008,Broj,Oba spola,70-74,(M00-M99) Bolesti muskuloskeletnog sistema i vezivnog tkiva,6
2008,Broj,M,70-74,"(O00-O99) Trudnoća, porođaj i postporođajni period",0
2008,Broj,M,70-74,(H00-H59) Bolesti oka,0
2008,Broj,M,70-74,"(Q00-Q99) Kongenitalne malformacije, deformiteti i hromosomske abnormalnosti",0
2008,Broj,M,70-74,(L00-L99) Bolesti kože i potkožnog tkiva,0
2008,Broj,M,70-74,(P00-P96) Određena stanja nastala u perinatalnom periodu,0
2008,Broj,M,70-74,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sistema",2
2008,Broj,M,70-74,(F00-F99) Duševni poremećaji i poremećaji ponašanja,2
2008,Broj,M,70-74,(M00-M99) Bolesti muskuloskeletnog sistema i vezivnog tkiva,4
2008,Broj,M,70-74,"(S00-T98) Ozljede, trovanja i druge posljedice s vanjskim uzrokom",23
2008,Broj,M,70-74,(I00-I99) Bolesti cirkulacijskog sistema,997
2008,Broj,M,70-74,"(C00-C97,D00-D48) Neoplazme",459
2008,Broj,M,70-74,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi koji nisu drugdje klasificirani",85
2008,Broj,M,70-74,(K00-K93) Bolesti digestivnog sistema,46
2008,Broj,M,70-74,Nepoznato,68
2008,Broj,M,70-74,(J00-J99) Bolesti respiratornog sistema,63
2008,Broj,M,70-74,"(E00-E90) Endokrine bolesti, bolesti ishrane i bolesti metabolizma",73
2008,Broj,M,70-74,(N00-N99) Bolesti genitalno-urinarnog sistema,31
2008,Broj,M,70-74,(A00-B99) Zarazne i parazitarne bolesti,18
2008,Broj,M,70-74,(G00-G99) Bolesti nervnog sistema,14
2008,Broj,Ž,70-74,(P00-P96) Određena stanja nastala u perinatalnom periodu,0
2008,Broj,Ž,70-74,"(Q00-Q99) Kongenitalne malformacije, deformiteti i hromosomske abnormalnosti",0
2008,Broj,Ž,70-74,(H00-H59) Bolesti oka,0
2008,Broj,Ž,70-74,"(O00-O99) Trudnoća, porođaj i postporođajni period",0
2008,Broj,Ž,70-74,(F00-F99) Duševni poremećaji i poremećaji ponašanja,1
2008,Broj,Ž,70-74,(L00-L99) Bolesti kože i potkožnog tkiva,1
2008,Broj,Ž,70-74,(M00-M99) Bolesti muskuloskeletnog sistema i vezivnog tkiva,2
2008,Broj,Ž,70-74,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sistema",4
2008,Broj,Ž,70-74,(A00-B99) Zarazne i parazitarne bolesti,17
2008,Broj,Ž,70-74,"(E00-E90) Endokrine bolesti, bolesti ishrane i bolesti metabolizma",91
2008,Broj,Ž,70-74,(G00-G99) Bolesti nervnog sistema,8
2008,Broj,Ž,70-74,(I00-I99) Bolesti cirkulacijskog sistema,979
2008,Broj,Ž,70-74,(J00-J99) Bolesti respiratornog sistema,39
2008,Broj,Ž,70-74,(K00-K93) Bolesti digestivnog sistema,38
2008,Broj,Ž,70-74,(N00-N99) Bolesti genitalno-urinarnog sistema,23
2008,Broj,Ž,70-74,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi koji nisu drugdje klasificirani",71
2008,Broj,Ž,70-74,"(S00-T98) Ozljede, trovanja i druge posljedice s vanjskim uzrokom",15
2008,Broj,Ž,70-74,Nepoznato,49
2008,Broj,Ž,70-74,"(C00-C97,D00-D48) Neoplazme",282
2008,Broj,Oba spola,75-79,(P00-P96) Određena stanja nastala u perinatalnom periodu,0
2008,Broj,Oba spola,75-79,(L00-L99) Bolesti kože i potkožnog tkiva,0
2008,Broj,Oba spola,75-79,"(Q00-Q99) Kongenitalne malformacije, deformiteti i hromosomske abnormalnosti",0
2008,Broj,Oba spola,75-79,"(O00-O99) Trudnoća, porođaj i postporođajni period",0
2008,Broj,Oba spola,75-79,(H00-H59) Bolesti oka,1
2008,Broj,Oba spola,75-79,(M00-M99) Bolesti muskuloskeletnog sistema i vezivnog tkiva,2
2008,Broj,Oba spola,75-79,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sistema",4
2008,Broj,Oba spola,75-79,(F00-F99) Duševni poremećaji i poremećaji ponašanja,12
2008,Broj,Oba spola,75-79,(G00-G99) Bolesti nervnog sistema,31
2008,Broj,Oba spola,75-79,(A00-B99) Zarazne i parazitarne bolesti,22
2008,Broj,Oba spola,75-79,(N00-N99) Bolesti genitalno-urinarnog sistema,56
2008,Broj,Oba spola,75-79,"(E00-E90) Endokrine bolesti, bolesti ishrane i bolesti metabolizma",188
2008,Broj,Oba spola,75-79,(J00-J99) Bolesti respiratornog sistema,119
2008,Broj,Oba spola,75-79,Nepoznato,117
2008,Broj,Oba spola,75-79,(K00-K93) Bolesti digestivnog sistema,74
2008,Broj,Oba spola,75-79,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi koji nisu drugdje klasificirani",198
2008,Broj,Oba spola,75-79,"(C00-C97,D00-D48) Neoplazme",590
2008,Broj,Oba spola,75-79,(I00-I99) Bolesti cirkulacijskog sistema,2320
2008,Broj,Oba spola,75-79,"(S00-T98) Ozljede, trovanja i druge posljedice s vanjskim uzrokom",39
2008,Broj,M,75-79,"(O00-O99) Trudnoća, porođaj i postporođajni period",0
2008,Broj,M,75-79,(H00-H59) Bolesti oka,0
2008,Broj,M,75-79,"(Q00-Q99) Kongenitalne malformacije, deformiteti i hromosomske abnormalnosti",0
2008,Broj,M,75-79,(L00-L99) Bolesti kože i potkožnog tkiva,0
2008,Broj,M,75-79,(P00-P96) Određena stanja nastala u perinatalnom periodu,0
2008,Broj,M,75-79,(M00-M99) Bolesti muskuloskeletnog sistema i vezivnog tkiva,1
2008,Broj,M,75-79,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sistema",2
2008,Broj,M,75-79,"(S00-T98) Ozljede, trovanja i druge posljedice s vanjskim uzrokom",27
2008,Broj,M,75-79,(I00-I99) Bolesti cirkulacijskog sistema,1036
2008,Broj,M,75-79,"(C00-C97,D00-D48) Neoplazme",348
2008,Broj,M,75-79,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi koji nisu drugdje klasificirani",82
2008,Broj,M,75-79,(K00-K93) Bolesti digestivnog sistema,26
2008,Broj,M,75-79,Nepoznato,55
2008,Broj,M,75-79,(J00-J99) Bolesti respiratornog sistema,82
2008,Broj,M,75-79,"(E00-E90) Endokrine bolesti, bolesti ishrane i bolesti metabolizma",56
2008,Broj,M,75-79,(N00-N99) Bolesti genitalno-urinarnog sistema,26
2008,Broj,M,75-79,(A00-B99) Zarazne i parazitarne bolesti,15
2008,Broj,M,75-79,(G00-G99) Bolesti nervnog sistema,13
2008,Broj,M,75-79,(F00-F99) Duševni poremećaji i poremećaji ponašanja,7
2008,Broj,Ž,75-79,(P00-P96) Određena stanja nastala u perinatalnom periodu,0
2008,Broj,Ž,75-79,(L00-L99) Bolesti kože i potkožnog tkiva,0
2008,Broj,Ž,75-79,"(Q00-Q99) Kongenitalne malformacije, deformiteti i hromosomske abnormalnosti",0
2008,Broj,Ž,75-79,"(O00-O99) Trudnoća, porođaj i postporođajni period",0
2008,Broj,Ž,75-79,(H00-H59) Bolesti oka,1
2008,Broj,Ž,75-79,(M00-M99) Bolesti muskuloskeletnog sistema i vezivnog tkiva,1
2008,Broj,Ž,75-79,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sistema",2
2008,Broj,Ž,75-79,(F00-F99) Duševni poremećaji i poremećaji ponašanja,5
2008,Broj,Ž,75-79,(A00-B99) Zarazne i parazitarne bolesti,7
2008,Broj,Ž,75-79,"(E00-E90) Endokrine bolesti, bolesti ishrane i bolesti metabolizma",132
2008,Broj,Ž,75-79,(G00-G99) Bolesti nervnog sistema,18
2008,Broj,Ž,75-79,(I00-I99) Bolesti cirkulacijskog sistema,1284
2008,Broj,Ž,75-79,(J00-J99) Bolesti respiratornog sistema,37
2008,Broj,Ž,75-79,(K00-K93) Bolesti digestivnog sistema,48
2008,Broj,Ž,75-79,(N00-N99) Bolesti genitalno-urinarnog sistema,30
2008,Broj,Ž,75-79,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi koji nisu drugdje klasificirani",116
2008,Broj,Ž,75-79,"(S00-T98) Ozljede, trovanja i druge posljedice s vanjskim uzrokom",12
2008,Broj,Ž,75-79,Nepoznato,62
2008,Broj,Ž,75-79,"(C00-C97,D00-D48) Neoplazme",242
2008,Broj,Oba spola,80-84,(P00-P96) Određena stanja nastala u perinatalnom periodu,0
2008,Broj,Oba spola,80-84,"(Q00-Q99) Kongenitalne malformacije, deformiteti i hromosomske abnormalnosti",0
2008,Broj,Oba spola,80-84,(H00-H59) Bolesti oka,0
2008,Broj,Oba spola,80-84,"(O00-O99) Trudnoća, porođaj i postporođajni period",0
2008,Broj,Oba spola,80-84,(L00-L99) Bolesti kože i potkožnog tkiva,1
2008,Broj,Oba spola,80-84,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sistema",4
2008,Broj,Oba spola,80-84,(M00-M99) Bolesti muskuloskeletnog sistema i vezivnog tkiva,4
2008,Broj,Oba spola,80-84,(G00-G99) Bolesti nervnog sistema,14
2008,Broj,Oba spola,80-84,(A00-B99) Zarazne i parazitarne bolesti,16
2008,Broj,Oba spola,80-84,(N00-N99) Bolesti genitalno-urinarnog sistema,32
2008,Broj,Oba spola,80-84,"(E00-E90) Endokrine bolesti, bolesti ishrane i bolesti metabolizma",116
2008,Broj,Oba spola,80-84,(J00-J99) Bolesti respiratornog sistema,92
2008,Broj,Oba spola,80-84,Nepoznato,97
