Year,UNIT_MEASURE,Administrativna jedinica,scientific_field,Value
2014,Broj,Sarajevska županija,Obrazovanje,
2014,Broj,Sarajevska županija,Umjetnost i humanističke znanosti,
2014,Broj,Sarajevska županija,"social_sciences,_journalism_and_information",
2014,Broj,Sarajevska županija,"business,_administration_and_law",
2014,Broj,Sarajevska županija,"natural_sciences,_mathematics_and_statistics",
2014,Broj,Sarajevska županija,Informacijske i komunikacijske tehnologije,
2014,Broj,Sarajevska županija,"engineering,_production_and_construction",
2014,Broj,Sarajevska županija,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2014,Broj,Sarajevska županija,Zdravstvo i socijalna skrb,
2014,Broj,Sarajevska županija,Usluge,
2015,Broj,Federacija Bosne i Hercegovine,Obrazovanje,
2015,Broj,Federacija Bosne i Hercegovine,Umjetnost i humanističke znanosti,
2015,Broj,Federacija Bosne i Hercegovine,"social_sciences,_journalism_and_information",
2015,Broj,Federacija Bosne i Hercegovine,"business,_administration_and_law",
2015,Broj,Federacija Bosne i Hercegovine,"natural_sciences,_mathematics_and_statistics",
2015,Broj,Federacija Bosne i Hercegovine,Informacijske i komunikacijske tehnologije,
2015,Broj,Federacija Bosne i Hercegovine,"engineering,_production_and_construction",
2015,Broj,Federacija Bosne i Hercegovine,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2015,Broj,Federacija Bosne i Hercegovine,Zdravstvo i socijalna skrb,
2015,Broj,Federacija Bosne i Hercegovine,Usluge,
2015,Broj,Unsko-sanska županija,Obrazovanje,
2015,Broj,Unsko-sanska županija,Umjetnost i humanističke znanosti,
2015,Broj,Unsko-sanska županija,"social_sciences,_journalism_and_information",
2015,Broj,Unsko-sanska županija,"business,_administration_and_law",
2015,Broj,Unsko-sanska županija,"natural_sciences,_mathematics_and_statistics",
2015,Broj,Unsko-sanska županija,Informacijske i komunikacijske tehnologije,
2015,Broj,Unsko-sanska županija,"engineering,_production_and_construction",
2015,Broj,Unsko-sanska županija,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2015,Broj,Unsko-sanska županija,Zdravstvo i socijalna skrb,
2015,Broj,Unsko-sanska županija,Usluge,
2015,Broj,Tuzlanska županija,Obrazovanje,
2015,Broj,Tuzlanska županija,Umjetnost i humanističke znanosti,
2015,Broj,Tuzlanska županija,"social_sciences,_journalism_and_information",
2015,Broj,Tuzlanska županija,"business,_administration_and_law",
2015,Broj,Tuzlanska županija,"natural_sciences,_mathematics_and_statistics",
2015,Broj,Tuzlanska županija,Informacijske i komunikacijske tehnologije,
2015,Broj,Tuzlanska županija,"engineering,_production_and_construction",
2015,Broj,Tuzlanska županija,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2015,Broj,Tuzlanska županija,Zdravstvo i socijalna skrb,
2015,Broj,Tuzlanska županija,Usluge,
2015,Broj,Zeničko-dobojska županija,Obrazovanje,
2015,Broj,Zeničko-dobojska županija,Umjetnost i humanističke znanosti,
2015,Broj,Zeničko-dobojska županija,"social_sciences,_journalism_and_information",
2015,Broj,Zeničko-dobojska županija,"business,_administration_and_law",
2015,Broj,Zeničko-dobojska županija,"natural_sciences,_mathematics_and_statistics",
2015,Broj,Zeničko-dobojska županija,Informacijske i komunikacijske tehnologije,
2015,Broj,Zeničko-dobojska županija,"engineering,_production_and_construction",
2015,Broj,Zeničko-dobojska županija,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2015,Broj,Zeničko-dobojska županija,Zdravstvo i socijalna skrb,
2015,Broj,Zeničko-dobojska županija,Usluge,
2015,Broj,Bosansko-podrinjska županija,Obrazovanje,
2015,Broj,Bosansko-podrinjska županija,Umjetnost i humanističke znanosti,
2015,Broj,Bosansko-podrinjska županija,"social_sciences,_journalism_and_information",
2015,Broj,Bosansko-podrinjska županija,"business,_administration_and_law",
2015,Broj,Bosansko-podrinjska županija,"natural_sciences,_mathematics_and_statistics",
2015,Broj,Bosansko-podrinjska županija,Informacijske i komunikacijske tehnologije,
2015,Broj,Bosansko-podrinjska županija,"engineering,_production_and_construction",
2015,Broj,Bosansko-podrinjska županija,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2015,Broj,Bosansko-podrinjska županija,Zdravstvo i socijalna skrb,
2015,Broj,Bosansko-podrinjska županija,Usluge,
2015,Broj,Srednjobosanska županija,Obrazovanje,
2015,Broj,Srednjobosanska županija,Umjetnost i humanističke znanosti,
2015,Broj,Srednjobosanska županija,"social_sciences,_journalism_and_information",
2015,Broj,Srednjobosanska županija,"business,_administration_and_law",
2015,Broj,Srednjobosanska županija,"natural_sciences,_mathematics_and_statistics",
2015,Broj,Srednjobosanska županija,Informacijske i komunikacijske tehnologije,
2015,Broj,Srednjobosanska županija,"engineering,_production_and_construction",
2015,Broj,Srednjobosanska županija,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2015,Broj,Srednjobosanska županija,Zdravstvo i socijalna skrb,
2015,Broj,Srednjobosanska županija,Usluge,
2015,Broj,Hercegovačko-neretvanska županija,Obrazovanje,
2015,Broj,Hercegovačko-neretvanska županija,Umjetnost i humanističke znanosti,
2015,Broj,Hercegovačko-neretvanska županija,"social_sciences,_journalism_and_information",
2015,Broj,Hercegovačko-neretvanska županija,"business,_administration_and_law",
2015,Broj,Hercegovačko-neretvanska županija,"natural_sciences,_mathematics_and_statistics",
2015,Broj,Hercegovačko-neretvanska županija,Informacijske i komunikacijske tehnologije,
2015,Broj,Hercegovačko-neretvanska županija,"engineering,_production_and_construction",
2015,Broj,Hercegovačko-neretvanska županija,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2015,Broj,Hercegovačko-neretvanska županija,Zdravstvo i socijalna skrb,
2015,Broj,Hercegovačko-neretvanska županija,Usluge,
2015,Broj,Sarajevska županija,Obrazovanje,
2015,Broj,Sarajevska županija,Umjetnost i humanističke znanosti,
2015,Broj,Sarajevska županija,"social_sciences,_journalism_and_information",
2015,Broj,Sarajevska županija,"business,_administration_and_law",
2015,Broj,Sarajevska županija,"natural_sciences,_mathematics_and_statistics",
2015,Broj,Sarajevska županija,Informacijske i komunikacijske tehnologije,
2015,Broj,Sarajevska županija,"engineering,_production_and_construction",
2015,Broj,Sarajevska županija,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2015,Broj,Sarajevska županija,Zdravstvo i socijalna skrb,
2015,Broj,Sarajevska županija,Usluge,
2016,Broj,Federacija Bosne i Hercegovine,Obrazovanje,
2016,Broj,Federacija Bosne i Hercegovine,Umjetnost i humanističke znanosti,
2016,Broj,Federacija Bosne i Hercegovine,"social_sciences,_journalism_and_information",
2016,Broj,Federacija Bosne i Hercegovine,"business,_administration_and_law",
2016,Broj,Federacija Bosne i Hercegovine,"natural_sciences,_mathematics_and_statistics",
2016,Broj,Federacija Bosne i Hercegovine,Informacijske i komunikacijske tehnologije,
2016,Broj,Federacija Bosne i Hercegovine,"engineering,_production_and_construction",
2016,Broj,Federacija Bosne i Hercegovine,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2016,Broj,Federacija Bosne i Hercegovine,Zdravstvo i socijalna skrb,
2016,Broj,Federacija Bosne i Hercegovine,Usluge,
2016,Broj,Unsko-sanska županija,Obrazovanje,
2016,Broj,Unsko-sanska županija,Umjetnost i humanističke znanosti,
2016,Broj,Unsko-sanska županija,"social_sciences,_journalism_and_information",
2016,Broj,Unsko-sanska županija,"business,_administration_and_law",
2016,Broj,Unsko-sanska županija,"natural_sciences,_mathematics_and_statistics",
2016,Broj,Unsko-sanska županija,Informacijske i komunikacijske tehnologije,
2016,Broj,Unsko-sanska županija,"engineering,_production_and_construction",
2016,Broj,Unsko-sanska županija,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2016,Broj,Unsko-sanska županija,Zdravstvo i socijalna skrb,
2016,Broj,Unsko-sanska županija,Usluge,
2016,Broj,Tuzlanska županija,Obrazovanje,
2016,Broj,Tuzlanska županija,Umjetnost i humanističke znanosti,
2016,Broj,Tuzlanska županija,"social_sciences,_journalism_and_information",
2016,Broj,Tuzlanska županija,"business,_administration_and_law",
2016,Broj,Tuzlanska županija,"natural_sciences,_mathematics_and_statistics",
2016,Broj,Tuzlanska županija,Informacijske i komunikacijske tehnologije,
2016,Broj,Tuzlanska županija,"engineering,_production_and_construction",
2016,Broj,Tuzlanska županija,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2016,Broj,Tuzlanska županija,Zdravstvo i socijalna skrb,
2016,Broj,Tuzlanska županija,Usluge,
2016,Broj,Zeničko-dobojska županija,Obrazovanje,
2016,Broj,Zeničko-dobojska županija,Umjetnost i humanističke znanosti,
2016,Broj,Zeničko-dobojska županija,"social_sciences,_journalism_and_information",
2016,Broj,Zeničko-dobojska županija,"business,_administration_and_law",
2016,Broj,Zeničko-dobojska županija,"natural_sciences,_mathematics_and_statistics",
2016,Broj,Zeničko-dobojska županija,Informacijske i komunikacijske tehnologije,
2016,Broj,Zeničko-dobojska županija,"engineering,_production_and_construction",
2016,Broj,Zeničko-dobojska županija,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2016,Broj,Zeničko-dobojska županija,Zdravstvo i socijalna skrb,
2016,Broj,Zeničko-dobojska županija,Usluge,
2016,Broj,Bosansko-podrinjska županija,Obrazovanje,
2016,Broj,Bosansko-podrinjska županija,Umjetnost i humanističke znanosti,
2016,Broj,Bosansko-podrinjska županija,"social_sciences,_journalism_and_information",
2016,Broj,Bosansko-podrinjska županija,"business,_administration_and_law",
2016,Broj,Bosansko-podrinjska županija,"natural_sciences,_mathematics_and_statistics",
2016,Broj,Bosansko-podrinjska županija,Informacijske i komunikacijske tehnologije,
2016,Broj,Bosansko-podrinjska županija,"engineering,_production_and_construction",
2016,Broj,Bosansko-podrinjska županija,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2016,Broj,Bosansko-podrinjska županija,Zdravstvo i socijalna skrb,
2016,Broj,Bosansko-podrinjska županija,Usluge,
2016,Broj,Srednjobosanska županija,Obrazovanje,
2016,Broj,Srednjobosanska županija,Umjetnost i humanističke znanosti,
2016,Broj,Srednjobosanska županija,"social_sciences,_journalism_and_information",
2016,Broj,Srednjobosanska županija,"business,_administration_and_law",
2016,Broj,Srednjobosanska županija,"natural_sciences,_mathematics_and_statistics",
2016,Broj,Srednjobosanska županija,Informacijske i komunikacijske tehnologije,
2016,Broj,Srednjobosanska županija,"engineering,_production_and_construction",
2016,Broj,Srednjobosanska županija,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2016,Broj,Srednjobosanska županija,Zdravstvo i socijalna skrb,
2016,Broj,Srednjobosanska županija,Usluge,
2016,Broj,Hercegovačko-neretvanska županija,Obrazovanje,
2016,Broj,Hercegovačko-neretvanska županija,Umjetnost i humanističke znanosti,
2016,Broj,Hercegovačko-neretvanska županija,"social_sciences,_journalism_and_information",
2016,Broj,Hercegovačko-neretvanska županija,"business,_administration_and_law",
2016,Broj,Hercegovačko-neretvanska županija,"natural_sciences,_mathematics_and_statistics",
2016,Broj,Hercegovačko-neretvanska županija,Informacijske i komunikacijske tehnologije,
2016,Broj,Hercegovačko-neretvanska županija,"engineering,_production_and_construction",
2016,Broj,Hercegovačko-neretvanska županija,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2016,Broj,Hercegovačko-neretvanska županija,Zdravstvo i socijalna skrb,
2016,Broj,Hercegovačko-neretvanska županija,Usluge,
2016,Broj,Sarajevska županija,Obrazovanje,
2016,Broj,Sarajevska županija,Umjetnost i humanističke znanosti,
2016,Broj,Sarajevska županija,"social_sciences,_journalism_and_information",
2016,Broj,Sarajevska županija,"business,_administration_and_law",
2016,Broj,Sarajevska županija,"natural_sciences,_mathematics_and_statistics",
2016,Broj,Sarajevska županija,Informacijske i komunikacijske tehnologije,
2016,Broj,Sarajevska županija,"engineering,_production_and_construction",
2016,Broj,Sarajevska županija,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2016,Broj,Sarajevska županija,Zdravstvo i socijalna skrb,
2016,Broj,Sarajevska županija,Usluge,
2017,Broj,Federacija Bosne i Hercegovine,Obrazovanje,
2017,Broj,Federacija Bosne i Hercegovine,Umjetnost i humanističke znanosti,
2017,Broj,Federacija Bosne i Hercegovine,"social_sciences,_journalism_and_information",
2017,Broj,Federacija Bosne i Hercegovine,"business,_administration_and_law",
2017,Broj,Federacija Bosne i Hercegovine,"natural_sciences,_mathematics_and_statistics",
2017,Broj,Federacija Bosne i Hercegovine,Informacijske i komunikacijske tehnologije,
2017,Broj,Federacija Bosne i Hercegovine,"engineering,_production_and_construction",
2017,Broj,Federacija Bosne i Hercegovine,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2017,Broj,Federacija Bosne i Hercegovine,Zdravstvo i socijalna skrb,
2017,Broj,Federacija Bosne i Hercegovine,Usluge,
2017,Broj,Unsko-sanska županija,Obrazovanje,
2017,Broj,Unsko-sanska županija,Umjetnost i humanističke znanosti,
2017,Broj,Unsko-sanska županija,"social_sciences,_journalism_and_information",
2017,Broj,Unsko-sanska županija,"business,_administration_and_law",
2017,Broj,Unsko-sanska županija,"natural_sciences,_mathematics_and_statistics",
2017,Broj,Unsko-sanska županija,Informacijske i komunikacijske tehnologije,
2017,Broj,Unsko-sanska županija,"engineering,_production_and_construction",
2017,Broj,Unsko-sanska županija,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2017,Broj,Unsko-sanska županija,Zdravstvo i socijalna skrb,
2017,Broj,Unsko-sanska županija,Usluge,
2017,Broj,Tuzlanska županija,Obrazovanje,
2017,Broj,Tuzlanska županija,Umjetnost i humanističke znanosti,
2017,Broj,Tuzlanska županija,"social_sciences,_journalism_and_information",
2017,Broj,Tuzlanska županija,"business,_administration_and_law",
2017,Broj,Tuzlanska županija,"natural_sciences,_mathematics_and_statistics",
2017,Broj,Tuzlanska županija,Informacijske i komunikacijske tehnologije,
2017,Broj,Tuzlanska županija,"engineering,_production_and_construction",
2017,Broj,Tuzlanska županija,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2017,Broj,Tuzlanska županija,Zdravstvo i socijalna skrb,
2017,Broj,Tuzlanska županija,Usluge,
2017,Broj,Zeničko-dobojska županija,Obrazovanje,
2017,Broj,Zeničko-dobojska županija,Umjetnost i humanističke znanosti,
2017,Broj,Zeničko-dobojska županija,"social_sciences,_journalism_and_information",
2017,Broj,Zeničko-dobojska županija,"business,_administration_and_law",
2017,Broj,Zeničko-dobojska županija,"natural_sciences,_mathematics_and_statistics",
2017,Broj,Zeničko-dobojska županija,Informacijske i komunikacijske tehnologije,
2017,Broj,Zeničko-dobojska županija,"engineering,_production_and_construction",
2017,Broj,Zeničko-dobojska županija,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2017,Broj,Zeničko-dobojska županija,Zdravstvo i socijalna skrb,
2017,Broj,Zeničko-dobojska županija,Usluge,
2017,Broj,Bosansko-podrinjska županija,Obrazovanje,
2017,Broj,Bosansko-podrinjska županija,Umjetnost i humanističke znanosti,
2017,Broj,Bosansko-podrinjska županija,"social_sciences,_journalism_and_information",
2017,Broj,Bosansko-podrinjska županija,"business,_administration_and_law",
2017,Broj,Bosansko-podrinjska županija,"natural_sciences,_mathematics_and_statistics",
2017,Broj,Bosansko-podrinjska županija,Informacijske i komunikacijske tehnologije,
2017,Broj,Bosansko-podrinjska županija,"engineering,_production_and_construction",
2017,Broj,Bosansko-podrinjska županija,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2017,Broj,Bosansko-podrinjska županija,Zdravstvo i socijalna skrb,
2017,Broj,Bosansko-podrinjska županija,Usluge,
2017,Broj,Srednjobosanska županija,Obrazovanje,
2017,Broj,Srednjobosanska županija,Umjetnost i humanističke znanosti,
2017,Broj,Srednjobosanska županija,"social_sciences,_journalism_and_information",
2017,Broj,Srednjobosanska županija,"business,_administration_and_law",
2017,Broj,Srednjobosanska županija,"natural_sciences,_mathematics_and_statistics",
2017,Broj,Srednjobosanska županija,Informacijske i komunikacijske tehnologije,
2017,Broj,Srednjobosanska županija,"engineering,_production_and_construction",
2017,Broj,Srednjobosanska županija,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2017,Broj,Srednjobosanska županija,Zdravstvo i socijalna skrb,
2017,Broj,Srednjobosanska županija,Usluge,
2017,Broj,Hercegovačko-neretvanska županija,Obrazovanje,
2017,Broj,Hercegovačko-neretvanska županija,Umjetnost i humanističke znanosti,
2017,Broj,Hercegovačko-neretvanska županija,"social_sciences,_journalism_and_information",
2017,Broj,Hercegovačko-neretvanska županija,"business,_administration_and_law",
2017,Broj,Hercegovačko-neretvanska županija,"natural_sciences,_mathematics_and_statistics",
2017,Broj,Hercegovačko-neretvanska županija,Informacijske i komunikacijske tehnologije,
2017,Broj,Hercegovačko-neretvanska županija,"engineering,_production_and_construction",
2017,Broj,Hercegovačko-neretvanska županija,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2017,Broj,Hercegovačko-neretvanska županija,Zdravstvo i socijalna skrb,
2017,Broj,Hercegovačko-neretvanska županija,Usluge,
2017,Broj,Sarajevska županija,Obrazovanje,
2017,Broj,Sarajevska županija,Umjetnost i humanističke znanosti,
2017,Broj,Sarajevska županija,"social_sciences,_journalism_and_information",
2017,Broj,Sarajevska županija,"business,_administration_and_law",
2017,Broj,Sarajevska županija,"natural_sciences,_mathematics_and_statistics",
2017,Broj,Sarajevska županija,Informacijske i komunikacijske tehnologije,
2017,Broj,Sarajevska županija,"engineering,_production_and_construction",
2017,Broj,Sarajevska županija,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2017,Broj,Sarajevska županija,Zdravstvo i socijalna skrb,
2017,Broj,Sarajevska županija,Usluge,
2018,Broj,Federacija Bosne i Hercegovine,Obrazovanje,
2018,Broj,Federacija Bosne i Hercegovine,Umjetnost i humanističke znanosti,
2018,Broj,Federacija Bosne i Hercegovine,"social_sciences,_journalism_and_information",
2018,Broj,Federacija Bosne i Hercegovine,"business,_administration_and_law",
2018,Broj,Federacija Bosne i Hercegovine,"natural_sciences,_mathematics_and_statistics",
2018,Broj,Federacija Bosne i Hercegovine,Informacijske i komunikacijske tehnologije,
2018,Broj,Federacija Bosne i Hercegovine,"engineering,_production_and_construction",
2018,Broj,Federacija Bosne i Hercegovine,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2018,Broj,Federacija Bosne i Hercegovine,Zdravstvo i socijalna skrb,
2018,Broj,Federacija Bosne i Hercegovine,Usluge,
2018,Broj,Unsko-sanska županija,Obrazovanje,
2018,Broj,Unsko-sanska županija,Umjetnost i humanističke znanosti,
2018,Broj,Unsko-sanska županija,"social_sciences,_journalism_and_information",
2018,Broj,Unsko-sanska županija,"business,_administration_and_law",
2018,Broj,Unsko-sanska županija,"natural_sciences,_mathematics_and_statistics",
2018,Broj,Unsko-sanska županija,Informacijske i komunikacijske tehnologije,
2018,Broj,Unsko-sanska županija,"engineering,_production_and_construction",
2018,Broj,Unsko-sanska županija,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2018,Broj,Unsko-sanska županija,Zdravstvo i socijalna skrb,
2018,Broj,Unsko-sanska županija,Usluge,
2018,Broj,Tuzlanska županija,Obrazovanje,
2018,Broj,Tuzlanska županija,Umjetnost i humanističke znanosti,
2018,Broj,Tuzlanska županija,"social_sciences,_journalism_and_information",
2018,Broj,Tuzlanska županija,"business,_administration_and_law",
2018,Broj,Tuzlanska županija,"natural_sciences,_mathematics_and_statistics",
2018,Broj,Tuzlanska županija,Informacijske i komunikacijske tehnologije,
2018,Broj,Tuzlanska županija,"engineering,_production_and_construction",
2018,Broj,Tuzlanska županija,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2018,Broj,Tuzlanska županija,Zdravstvo i socijalna skrb,
2018,Broj,Tuzlanska županija,Usluge,
2018,Broj,Zeničko-dobojska županija,Obrazovanje,
2018,Broj,Zeničko-dobojska županija,Umjetnost i humanističke znanosti,
2018,Broj,Zeničko-dobojska županija,"social_sciences,_journalism_and_information",
2018,Broj,Zeničko-dobojska županija,"business,_administration_and_law",
2018,Broj,Zeničko-dobojska županija,"natural_sciences,_mathematics_and_statistics",
2018,Broj,Zeničko-dobojska županija,Informacijske i komunikacijske tehnologije,
2018,Broj,Zeničko-dobojska županija,"engineering,_production_and_construction",
2018,Broj,Zeničko-dobojska županija,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2018,Broj,Zeničko-dobojska županija,Zdravstvo i socijalna skrb,
2018,Broj,Zeničko-dobojska županija,Usluge,
2018,Broj,Bosansko-podrinjska županija,Obrazovanje,
2018,Broj,Bosansko-podrinjska županija,Umjetnost i humanističke znanosti,
2018,Broj,Bosansko-podrinjska županija,"social_sciences,_journalism_and_information",
2018,Broj,Bosansko-podrinjska županija,"business,_administration_and_law",
2018,Broj,Bosansko-podrinjska županija,"natural_sciences,_mathematics_and_statistics",
2018,Broj,Bosansko-podrinjska županija,Informacijske i komunikacijske tehnologije,
2018,Broj,Bosansko-podrinjska županija,"engineering,_production_and_construction",
2018,Broj,Bosansko-podrinjska županija,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2018,Broj,Bosansko-podrinjska županija,Zdravstvo i socijalna skrb,
2018,Broj,Bosansko-podrinjska županija,Usluge,
2018,Broj,Srednjobosanska županija,Obrazovanje,
2018,Broj,Srednjobosanska županija,Umjetnost i humanističke znanosti,
2018,Broj,Srednjobosanska županija,"social_sciences,_journalism_and_information",
2018,Broj,Srednjobosanska županija,"business,_administration_and_law",
2018,Broj,Srednjobosanska županija,"natural_sciences,_mathematics_and_statistics",
2018,Broj,Srednjobosanska županija,Informacijske i komunikacijske tehnologije,
2018,Broj,Srednjobosanska županija,"engineering,_production_and_construction",
2018,Broj,Srednjobosanska županija,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2018,Broj,Srednjobosanska županija,Zdravstvo i socijalna skrb,
2018,Broj,Srednjobosanska županija,Usluge,
2018,Broj,Hercegovačko-neretvanska županija,Obrazovanje,
2018,Broj,Hercegovačko-neretvanska županija,Umjetnost i humanističke znanosti,
2018,Broj,Hercegovačko-neretvanska županija,"social_sciences,_journalism_and_information",
2018,Broj,Hercegovačko-neretvanska županija,"business,_administration_and_law",
2018,Broj,Hercegovačko-neretvanska županija,"natural_sciences,_mathematics_and_statistics",
2018,Broj,Hercegovačko-neretvanska županija,Informacijske i komunikacijske tehnologije,
2018,Broj,Hercegovačko-neretvanska županija,"engineering,_production_and_construction",
2018,Broj,Hercegovačko-neretvanska županija,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2018,Broj,Hercegovačko-neretvanska županija,Zdravstvo i socijalna skrb,
2018,Broj,Hercegovačko-neretvanska županija,Usluge,
2018,Broj,Sarajevska županija,Obrazovanje,
2018,Broj,Sarajevska županija,Umjetnost i humanističke znanosti,
2018,Broj,Sarajevska županija,"social_sciences,_journalism_and_information",
2018,Broj,Sarajevska županija,"business,_administration_and_law",
2018,Broj,Sarajevska županija,"natural_sciences,_mathematics_and_statistics",
2018,Broj,Sarajevska županija,Informacijske i komunikacijske tehnologije,
2018,Broj,Sarajevska županija,"engineering,_production_and_construction",
2018,Broj,Sarajevska županija,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2018,Broj,Sarajevska županija,Zdravstvo i socijalna skrb,
2018,Broj,Sarajevska županija,Usluge,
2019,Broj,Federacija Bosne i Hercegovine,Obrazovanje,
2019,Broj,Federacija Bosne i Hercegovine,Umjetnost i humanističke znanosti,
2019,Broj,Federacija Bosne i Hercegovine,"social_sciences,_journalism_and_information",
2019,Broj,Federacija Bosne i Hercegovine,"business,_administration_and_law",
2019,Broj,Federacija Bosne i Hercegovine,"natural_sciences,_mathematics_and_statistics",
2019,Broj,Federacija Bosne i Hercegovine,Informacijske i komunikacijske tehnologije,
2019,Broj,Federacija Bosne i Hercegovine,"engineering,_production_and_construction",
2019,Broj,Federacija Bosne i Hercegovine,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2019,Broj,Federacija Bosne i Hercegovine,Zdravstvo i socijalna skrb,
2019,Broj,Federacija Bosne i Hercegovine,Usluge,
2019,Broj,Unsko-sanska županija,Obrazovanje,
2019,Broj,Unsko-sanska županija,Umjetnost i humanističke znanosti,
2019,Broj,Unsko-sanska županija,"social_sciences,_journalism_and_information",
2019,Broj,Unsko-sanska županija,"business,_administration_and_law",
2019,Broj,Unsko-sanska županija,"natural_sciences,_mathematics_and_statistics",
2019,Broj,Unsko-sanska županija,Informacijske i komunikacijske tehnologije,
2019,Broj,Unsko-sanska županija,"engineering,_production_and_construction",
2019,Broj,Unsko-sanska županija,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2019,Broj,Unsko-sanska županija,Zdravstvo i socijalna skrb,
2019,Broj,Unsko-sanska županija,Usluge,
2019,Broj,Tuzlanska županija,Obrazovanje,
2019,Broj,Tuzlanska županija,Umjetnost i humanističke znanosti,
2019,Broj,Tuzlanska županija,"social_sciences,_journalism_and_information",
2019,Broj,Tuzlanska županija,"business,_administration_and_law",
2019,Broj,Tuzlanska županija,"natural_sciences,_mathematics_and_statistics",
2019,Broj,Tuzlanska županija,Informacijske i komunikacijske tehnologije,
2019,Broj,Tuzlanska županija,"engineering,_production_and_construction",
2019,Broj,Tuzlanska županija,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2019,Broj,Tuzlanska županija,Zdravstvo i socijalna skrb,
2019,Broj,Tuzlanska županija,Usluge,
2019,Broj,Zeničko-dobojska županija,Obrazovanje,
2019,Broj,Zeničko-dobojska županija,Umjetnost i humanističke znanosti,
2019,Broj,Zeničko-dobojska županija,"social_sciences,_journalism_and_information",
2019,Broj,Zeničko-dobojska županija,"business,_administration_and_law",
2019,Broj,Zeničko-dobojska županija,"natural_sciences,_mathematics_and_statistics",
2019,Broj,Zeničko-dobojska županija,Informacijske i komunikacijske tehnologije,
2019,Broj,Zeničko-dobojska županija,"engineering,_production_and_construction",
2019,Broj,Zeničko-dobojska županija,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2019,Broj,Zeničko-dobojska županija,Zdravstvo i socijalna skrb,
2019,Broj,Zeničko-dobojska županija,Usluge,
2019,Broj,Bosansko-podrinjska županija,Obrazovanje,
2019,Broj,Bosansko-podrinjska županija,Umjetnost i humanističke znanosti,
2019,Broj,Bosansko-podrinjska županija,"social_sciences,_journalism_and_information",
2019,Broj,Bosansko-podrinjska županija,"business,_administration_and_law",
2019,Broj,Bosansko-podrinjska županija,"natural_sciences,_mathematics_and_statistics",
2019,Broj,Bosansko-podrinjska županija,Informacijske i komunikacijske tehnologije,
2019,Broj,Bosansko-podrinjska županija,"engineering,_production_and_construction",
2019,Broj,Bosansko-podrinjska županija,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2019,Broj,Bosansko-podrinjska županija,Zdravstvo i socijalna skrb,
2019,Broj,Bosansko-podrinjska županija,Usluge,
2019,Broj,Srednjobosanska županija,Obrazovanje,
2019,Broj,Srednjobosanska županija,Umjetnost i humanističke znanosti,
2019,Broj,Srednjobosanska županija,"social_sciences,_journalism_and_information",
2019,Broj,Srednjobosanska županija,"business,_administration_and_law",
2019,Broj,Srednjobosanska županija,"natural_sciences,_mathematics_and_statistics",
2019,Broj,Srednjobosanska županija,Informacijske i komunikacijske tehnologije,
2019,Broj,Srednjobosanska županija,"engineering,_production_and_construction",
2019,Broj,Srednjobosanska županija,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2019,Broj,Srednjobosanska županija,Zdravstvo i socijalna skrb,
2019,Broj,Srednjobosanska županija,Usluge,
2019,Broj,Hercegovačko-neretvanska županija,Obrazovanje,
2019,Broj,Hercegovačko-neretvanska županija,Umjetnost i humanističke znanosti,
2019,Broj,Hercegovačko-neretvanska županija,"social_sciences,_journalism_and_information",
