Year,UNIT_MEASURE,Spol,Starosna dob,Uzrok smrti,Value
2010,Broj,Ž,30-34,(G00-G99) Bolesti nervnog sistema,1.0
2010,Broj,Ž,30-34,(J00-J99) Bolesti respiratornog sistema,1.0
2010,Broj,Ž,30-34,(K00-K93) Bolesti digestivnog sistema,1.0
2010,Broj,Ž,30-34,Nepoznato,2.0
2010,Broj,Ž,30-34,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi koji nisu drugdje klasificirani",4.0
2010,Broj,Ž,30-34,"(S00-T98) Ozljede, trovanja i druge posljedice s vanjskim uzrokom",5.0
2010,Broj,Ž,30-34,(I00-I99) Bolesti cirkulacijskog sistema,12.0
2010,Broj,Ž,30-34,"(C00-C97,D00-D48) Neoplazme",11.0
2010,Broj,Oba spola,35-39,(P00-P96) Određena stanja nastala u perinatalnom periodu,0.0
2010,Broj,Oba spola,35-39,"(Q00-Q99) Kongenitalne malformacije, deformiteti i hromosomske abnormalnosti",0.0
2010,Broj,Oba spola,35-39,(H00-H59) Bolesti oka,0.0
2010,Broj,Oba spola,35-39,(M00-M99) Bolesti muskuloskeletnog sistema i vezivnog tkiva,0.0
2010,Broj,Oba spola,35-39,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sistema",1.0
2010,Broj,Oba spola,35-39,(F00-F99) Duševni poremećaji i poremećaji ponašanja,1.0
2010,Broj,Oba spola,35-39,(L00-L99) Bolesti kože i potkožnog tkiva,1.0
2010,Broj,Oba spola,35-39,(N00-N99) Bolesti genitalno-urinarnog sistema,2.0
2010,Broj,Oba spola,35-39,(A00-B99) Zarazne i parazitarne bolesti,3.0
2010,Broj,Oba spola,35-39,"(E00-E90) Endokrine bolesti, bolesti ishrane i bolesti metabolizma",3.0
2010,Broj,Oba spola,35-39,(G00-G99) Bolesti nervnog sistema,3.0
2010,Broj,Oba spola,35-39,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi koji nisu drugdje klasificirani",14.0
2010,Broj,Oba spola,35-39,"(C00-C97,D00-D48) Neoplazme",44.0
2010,Broj,Oba spola,35-39,(I00-I99) Bolesti cirkulacijskog sistema,30.0
2010,Broj,Oba spola,35-39,"(S00-T98) Ozljede, trovanja i druge posljedice s vanjskim uzrokom",28.0
2010,Broj,Oba spola,35-39,(K00-K93) Bolesti digestivnog sistema,6.0
2010,Broj,Oba spola,35-39,(J00-J99) Bolesti respiratornog sistema,5.0
2010,Broj,Oba spola,35-39,Nepoznato,5.0
2010,Broj,M,35-39,(H00-H59) Bolesti oka,0.0
2010,Broj,M,35-39,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sistema",0.0
2010,Broj,M,35-39,(M00-M99) Bolesti muskuloskeletnog sistema i vezivnog tkiva,0.0
2010,Broj,M,35-39,"(Q00-Q99) Kongenitalne malformacije, deformiteti i hromosomske abnormalnosti",0.0
2010,Broj,M,35-39,(L00-L99) Bolesti kože i potkožnog tkiva,0.0
2010,Broj,M,35-39,(P00-P96) Određena stanja nastala u perinatalnom periodu,0.0
2010,Broj,M,35-39,"(E00-E90) Endokrine bolesti, bolesti ishrane i bolesti metabolizma",1.0
2010,Broj,M,35-39,(F00-F99) Duševni poremećaji i poremećaji ponašanja,1.0
2010,Broj,M,35-39,(A00-B99) Zarazne i parazitarne bolesti,2.0
2010,Broj,M,35-39,(J00-J99) Bolesti respiratornog sistema,2.0
2010,Broj,M,35-39,(N00-N99) Bolesti genitalno-urinarnog sistema,2.0
2010,Broj,M,35-39,Nepoznato,2.0
2010,Broj,M,35-39,(G00-G99) Bolesti nervnog sistema,3.0
2010,Broj,M,35-39,(K00-K93) Bolesti digestivnog sistema,4.0
2010,Broj,M,35-39,"(S00-T98) Ozljede, trovanja i druge posljedice s vanjskim uzrokom",23.0
2010,Broj,M,35-39,(I00-I99) Bolesti cirkulacijskog sistema,21.0
2010,Broj,M,35-39,"(C00-C97,D00-D48) Neoplazme",26.0
2010,Broj,M,35-39,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi koji nisu drugdje klasificirani",11.0
2010,Broj,Ž,35-39,(P00-P96) Određena stanja nastala u perinatalnom periodu,0.0
2010,Broj,Ž,35-39,"(Q00-Q99) Kongenitalne malformacije, deformiteti i hromosomske abnormalnosti",0.0
2010,Broj,Ž,35-39,(F00-F99) Duševni poremećaji i poremećaji ponašanja,0.0
2010,Broj,Ž,35-39,(G00-G99) Bolesti nervnog sistema,0.0
2010,Broj,Ž,35-39,(H00-H59) Bolesti oka,0.0
2010,Broj,Ž,35-39,(M00-M99) Bolesti muskuloskeletnog sistema i vezivnog tkiva,0.0
2010,Broj,Ž,35-39,(N00-N99) Bolesti genitalno-urinarnog sistema,0.0
2010,Broj,Ž,35-39,(A00-B99) Zarazne i parazitarne bolesti,1.0
2010,Broj,Ž,35-39,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sistema",1.0
2010,Broj,Ž,35-39,(L00-L99) Bolesti kože i potkožnog tkiva,1.0
2010,Broj,Ž,35-39,"(E00-E90) Endokrine bolesti, bolesti ishrane i bolesti metabolizma",2.0
2010,Broj,Ž,35-39,(K00-K93) Bolesti digestivnog sistema,2.0
2010,Broj,Ž,35-39,(J00-J99) Bolesti respiratornog sistema,3.0
2010,Broj,Ž,35-39,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi koji nisu drugdje klasificirani",3.0
2010,Broj,Ž,35-39,Nepoznato,3.0
2010,Broj,Ž,35-39,"(S00-T98) Ozljede, trovanja i druge posljedice s vanjskim uzrokom",5.0
2010,Broj,Ž,35-39,(I00-I99) Bolesti cirkulacijskog sistema,9.0
2010,Broj,Ž,35-39,"(C00-C97,D00-D48) Neoplazme",18.0
2010,Broj,Oba spola,40-44,(P00-P96) Određena stanja nastala u perinatalnom periodu,0.0
2010,Broj,Oba spola,40-44,(L00-L99) Bolesti kože i potkožnog tkiva,0.0
2010,Broj,Oba spola,40-44,"(Q00-Q99) Kongenitalne malformacije, deformiteti i hromosomske abnormalnosti",0.0
2010,Broj,Oba spola,40-44,(H00-H59) Bolesti oka,0.0
2010,Broj,Oba spola,40-44,(M00-M99) Bolesti muskuloskeletnog sistema i vezivnog tkiva,0.0
2010,Broj,Oba spola,40-44,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sistema",1.0
2010,Broj,Oba spola,40-44,(F00-F99) Duševni poremećaji i poremećaji ponašanja,3.0
2010,Broj,Oba spola,40-44,(G00-G99) Bolesti nervnog sistema,4.0
2010,Broj,Oba spola,40-44,(J00-J99) Bolesti respiratornog sistema,10.0
2010,Broj,Oba spola,40-44,"(E00-E90) Endokrine bolesti, bolesti ishrane i bolesti metabolizma",8.0
2010,Broj,Oba spola,40-44,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi koji nisu drugdje klasificirani",8.0
2010,Broj,Oba spola,40-44,Nepoznato,8.0
2010,Broj,Oba spola,40-44,(N00-N99) Bolesti genitalno-urinarnog sistema,9.0
2010,Broj,Oba spola,40-44,(K00-K93) Bolesti digestivnog sistema,15.0
2010,Broj,Oba spola,40-44,"(C00-C97,D00-D48) Neoplazme",88.0
2010,Broj,Oba spola,40-44,(I00-I99) Bolesti cirkulacijskog sistema,90.0
2010,Broj,Oba spola,40-44,"(S00-T98) Ozljede, trovanja i druge posljedice s vanjskim uzrokom",47.0
2010,Broj,Oba spola,40-44,(A00-B99) Zarazne i parazitarne bolesti,5.0
2010,Broj,M,40-44,(H00-H59) Bolesti oka,0.0
2010,Broj,M,40-44,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sistema",0.0
2010,Broj,M,40-44,(M00-M99) Bolesti muskuloskeletnog sistema i vezivnog tkiva,0.0
2010,Broj,M,40-44,"(Q00-Q99) Kongenitalne malformacije, deformiteti i hromosomske abnormalnosti",0.0
2010,Broj,M,40-44,(L00-L99) Bolesti kože i potkožnog tkiva,0.0
2010,Broj,M,40-44,(P00-P96) Određena stanja nastala u perinatalnom periodu,0.0
2010,Broj,M,40-44,(F00-F99) Duševni poremećaji i poremećaji ponašanja,1.0
2010,Broj,M,40-44,(G00-G99) Bolesti nervnog sistema,2.0
2010,Broj,M,40-44,(A00-B99) Zarazne i parazitarne bolesti,4.0
2010,Broj,M,40-44,Nepoznato,4.0
2010,Broj,M,40-44,"(S00-T98) Ozljede, trovanja i druge posljedice s vanjskim uzrokom",39.0
2010,Broj,M,40-44,(I00-I99) Bolesti cirkulacijskog sistema,59.0
2010,Broj,M,40-44,"(C00-C97,D00-D48) Neoplazme",37.0
2010,Broj,M,40-44,(J00-J99) Bolesti respiratornog sistema,9.0
2010,Broj,M,40-44,(K00-K93) Bolesti digestivnog sistema,8.0
2010,Broj,M,40-44,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi koji nisu drugdje klasificirani",6.0
2010,Broj,M,40-44,"(E00-E90) Endokrine bolesti, bolesti ishrane i bolesti metabolizma",5.0
2010,Broj,M,40-44,(N00-N99) Bolesti genitalno-urinarnog sistema,5.0
2010,Broj,Ž,40-44,(P00-P96) Određena stanja nastala u perinatalnom periodu,0.0
2010,Broj,Ž,40-44,(L00-L99) Bolesti kože i potkožnog tkiva,0.0
2010,Broj,Ž,40-44,"(Q00-Q99) Kongenitalne malformacije, deformiteti i hromosomske abnormalnosti",0.0
2010,Broj,Ž,40-44,(H00-H59) Bolesti oka,0.0
2010,Broj,Ž,40-44,(M00-M99) Bolesti muskuloskeletnog sistema i vezivnog tkiva,0.0
2010,Broj,Ž,40-44,(A00-B99) Zarazne i parazitarne bolesti,1.0
2010,Broj,Ž,40-44,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sistema",1.0
2010,Broj,Ž,40-44,(J00-J99) Bolesti respiratornog sistema,1.0
2010,Broj,Ž,40-44,(F00-F99) Duševni poremećaji i poremećaji ponašanja,2.0
2010,Broj,Ž,40-44,(G00-G99) Bolesti nervnog sistema,2.0
2010,Broj,Ž,40-44,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi koji nisu drugdje klasificirani",2.0
2010,Broj,Ž,40-44,"(E00-E90) Endokrine bolesti, bolesti ishrane i bolesti metabolizma",3.0
2010,Broj,Ž,40-44,(N00-N99) Bolesti genitalno-urinarnog sistema,4.0
2010,Broj,Ž,40-44,Nepoznato,4.0
2010,Broj,Ž,40-44,(K00-K93) Bolesti digestivnog sistema,7.0
2010,Broj,Ž,40-44,(I00-I99) Bolesti cirkulacijskog sistema,31.0
2010,Broj,Ž,40-44,"(S00-T98) Ozljede, trovanja i druge posljedice s vanjskim uzrokom",8.0
2010,Broj,Ž,40-44,"(C00-C97,D00-D48) Neoplazme",51.0
2010,Broj,Oba spola,45-49,(P00-P96) Određena stanja nastala u perinatalnom periodu,0.0
2010,Broj,Oba spola,45-49,(L00-L99) Bolesti kože i potkožnog tkiva,0.0
2010,Broj,Oba spola,45-49,"(Q00-Q99) Kongenitalne malformacije, deformiteti i hromosomske abnormalnosti",0.0
2010,Broj,Oba spola,45-49,(H00-H59) Bolesti oka,0.0
2010,Broj,Oba spola,45-49,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sistema",0.0
2010,Broj,Oba spola,45-49,(M00-M99) Bolesti muskuloskeletnog sistema i vezivnog tkiva,0.0
2010,Broj,Oba spola,45-49,(F00-F99) Duševni poremećaji i poremećaji ponašanja,3.0
2010,Broj,Oba spola,45-49,(A00-B99) Zarazne i parazitarne bolesti,4.0
2010,Broj,Oba spola,45-49,(J00-J99) Bolesti respiratornog sistema,10.0
2010,Broj,Oba spola,45-49,"(E00-E90) Endokrine bolesti, bolesti ishrane i bolesti metabolizma",14.0
2010,Broj,Oba spola,45-49,Nepoznato,18.0
2010,Broj,Oba spola,45-49,(K00-K93) Bolesti digestivnog sistema,24.0
2010,Broj,Oba spola,45-49,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi koji nisu drugdje klasificirani",22.0
2010,Broj,Oba spola,45-49,"(C00-C97,D00-D48) Neoplazme",157.0
2010,Broj,Oba spola,45-49,(I00-I99) Bolesti cirkulacijskog sistema,197.0
2010,Broj,Oba spola,45-49,"(S00-T98) Ozljede, trovanja i druge posljedice s vanjskim uzrokom",63.0
2010,Broj,Oba spola,45-49,(G00-G99) Bolesti nervnog sistema,7.0
2010,Broj,Oba spola,45-49,(N00-N99) Bolesti genitalno-urinarnog sistema,7.0
2010,Broj,M,45-49,(H00-H59) Bolesti oka,0.0
2010,Broj,M,45-49,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sistema",0.0
2010,Broj,M,45-49,(M00-M99) Bolesti muskuloskeletnog sistema i vezivnog tkiva,0.0
2010,Broj,M,45-49,"(Q00-Q99) Kongenitalne malformacije, deformiteti i hromosomske abnormalnosti",0.0
2010,Broj,M,45-49,(L00-L99) Bolesti kože i potkožnog tkiva,0.0
2010,Broj,M,45-49,(P00-P96) Određena stanja nastala u perinatalnom periodu,0.0
2010,Broj,M,45-49,(F00-F99) Duševni poremećaji i poremećaji ponašanja,1.0
2010,Broj,M,45-49,(A00-B99) Zarazne i parazitarne bolesti,2.0
2010,Broj,M,45-49,(G00-G99) Bolesti nervnog sistema,3.0
2010,Broj,M,45-49,(N00-N99) Bolesti genitalno-urinarnog sistema,4.0
2010,Broj,M,45-49,"(S00-T98) Ozljede, trovanja i druge posljedice s vanjskim uzrokom",50.0
2010,Broj,M,45-49,(I00-I99) Bolesti cirkulacijskog sistema,138.0
2010,Broj,M,45-49,"(C00-C97,D00-D48) Neoplazme",87.0
2010,Broj,M,45-49,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi koji nisu drugdje klasificirani",15.0
2010,Broj,M,45-49,(K00-K93) Bolesti digestivnog sistema,16.0
2010,Broj,M,45-49,Nepoznato,10.0
2010,Broj,M,45-49,"(E00-E90) Endokrine bolesti, bolesti ishrane i bolesti metabolizma",9.0
2010,Broj,M,45-49,(J00-J99) Bolesti respiratornog sistema,6.0
2010,Broj,Ž,45-49,(P00-P96) Određena stanja nastala u perinatalnom periodu,0.0
2010,Broj,Ž,45-49,(L00-L99) Bolesti kože i potkožnog tkiva,0.0
2010,Broj,Ž,45-49,"(Q00-Q99) Kongenitalne malformacije, deformiteti i hromosomske abnormalnosti",0.0
2010,Broj,Ž,45-49,(H00-H59) Bolesti oka,0.0
2010,Broj,Ž,45-49,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sistema",0.0
2010,Broj,Ž,45-49,(M00-M99) Bolesti muskuloskeletnog sistema i vezivnog tkiva,0.0
2010,Broj,Ž,45-49,(A00-B99) Zarazne i parazitarne bolesti,2.0
2010,Broj,Ž,45-49,(F00-F99) Duševni poremećaji i poremećaji ponašanja,2.0
2010,Broj,Ž,45-49,(N00-N99) Bolesti genitalno-urinarnog sistema,3.0
2010,Broj,Ž,45-49,(J00-J99) Bolesti respiratornog sistema,4.0
2010,Broj,Ž,45-49,(G00-G99) Bolesti nervnog sistema,4.0
2010,Broj,Ž,45-49,"(E00-E90) Endokrine bolesti, bolesti ishrane i bolesti metabolizma",5.0
2010,Broj,Ž,45-49,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi koji nisu drugdje klasificirani",7.0
2010,Broj,Ž,45-49,(I00-I99) Bolesti cirkulacijskog sistema,59.0
2010,Broj,Ž,45-49,(K00-K93) Bolesti digestivnog sistema,8.0
2010,Broj,Ž,45-49,"(S00-T98) Ozljede, trovanja i druge posljedice s vanjskim uzrokom",13.0
2010,Broj,Ž,45-49,Nepoznato,8.0
2010,Broj,Ž,45-49,"(C00-C97,D00-D48) Neoplazme",70.0
2010,Broj,Oba spola,50-54,(P00-P96) Određena stanja nastala u perinatalnom periodu,0.0
2010,Broj,Oba spola,50-54,(H00-H59) Bolesti oka,0.0
2010,Broj,Oba spola,50-54,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sistema",0.0
2010,Broj,Oba spola,50-54,(M00-M99) Bolesti muskuloskeletnog sistema i vezivnog tkiva,0.0
2010,Broj,Oba spola,50-54,(L00-L99) Bolesti kože i potkožnog tkiva,1.0
2010,Broj,Oba spola,50-54,"(Q00-Q99) Kongenitalne malformacije, deformiteti i hromosomske abnormalnosti",1.0
2010,Broj,Oba spola,50-54,(A00-B99) Zarazne i parazitarne bolesti,10.0
2010,Broj,Oba spola,50-54,(G00-G99) Bolesti nervnog sistema,11.0
2010,Broj,Oba spola,50-54,(N00-N99) Bolesti genitalno-urinarnog sistema,15.0
2010,Broj,Oba spola,50-54,"(E00-E90) Endokrine bolesti, bolesti ishrane i bolesti metabolizma",24.0
2010,Broj,Oba spola,50-54,(J00-J99) Bolesti respiratornog sistema,18.0
2010,Broj,Oba spola,50-54,Nepoznato,28.0
2010,Broj,Oba spola,50-54,(K00-K93) Bolesti digestivnog sistema,35.0
2010,Broj,Oba spola,50-54,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi koji nisu drugdje klasificirani",48.0
2010,Broj,Oba spola,50-54,"(C00-C97,D00-D48) Neoplazme",339.0
2010,Broj,Oba spola,50-54,(I00-I99) Bolesti cirkulacijskog sistema,316.0
2010,Broj,Oba spola,50-54,"(S00-T98) Ozljede, trovanja i druge posljedice s vanjskim uzrokom",47.0
2010,Broj,Oba spola,50-54,(F00-F99) Duševni poremećaji i poremećaji ponašanja,7.0
2010,Broj,M,50-54,(H00-H59) Bolesti oka,0.0
2010,Broj,M,50-54,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sistema",0.0
2010,Broj,M,50-54,(M00-M99) Bolesti muskuloskeletnog sistema i vezivnog tkiva,0.0
2010,Broj,M,50-54,(L00-L99) Bolesti kože i potkožnog tkiva,0.0
2010,Broj,M,50-54,(P00-P96) Određena stanja nastala u perinatalnom periodu,0.0
2010,Broj,M,50-54,"(Q00-Q99) Kongenitalne malformacije, deformiteti i hromosomske abnormalnosti",1.0
2010,Broj,M,50-54,(G00-G99) Bolesti nervnog sistema,4.0
2010,Broj,M,50-54,"(S00-T98) Ozljede, trovanja i druge posljedice s vanjskim uzrokom",34.0
2010,Broj,M,50-54,(I00-I99) Bolesti cirkulacijskog sistema,236.0
2010,Broj,M,50-54,"(C00-C97,D00-D48) Neoplazme",190.0
2010,Broj,M,50-54,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi koji nisu drugdje klasificirani",38.0
2010,Broj,M,50-54,(K00-K93) Bolesti digestivnog sistema,23.0
2010,Broj,M,50-54,Nepoznato,19.0
2010,Broj,M,50-54,(J00-J99) Bolesti respiratornog sistema,16.0
2010,Broj,M,50-54,"(E00-E90) Endokrine bolesti, bolesti ishrane i bolesti metabolizma",17.0
2010,Broj,M,50-54,(A00-B99) Zarazne i parazitarne bolesti,8.0
2010,Broj,M,50-54,(N00-N99) Bolesti genitalno-urinarnog sistema,7.0
2010,Broj,M,50-54,(F00-F99) Duševni poremećaji i poremećaji ponašanja,5.0
2010,Broj,Ž,50-54,(P00-P96) Određena stanja nastala u perinatalnom periodu,0.0
2010,Broj,Ž,50-54,"(Q00-Q99) Kongenitalne malformacije, deformiteti i hromosomske abnormalnosti",0.0
2010,Broj,Ž,50-54,(H00-H59) Bolesti oka,0.0
2010,Broj,Ž,50-54,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sistema",0.0
2010,Broj,Ž,50-54,(M00-M99) Bolesti muskuloskeletnog sistema i vezivnog tkiva,0.0
2010,Broj,Ž,50-54,(L00-L99) Bolesti kože i potkožnog tkiva,1.0
2010,Broj,Ž,50-54,(A00-B99) Zarazne i parazitarne bolesti,2.0
2010,Broj,Ž,50-54,(F00-F99) Duševni poremećaji i poremećaji ponašanja,2.0
2010,Broj,Ž,50-54,(J00-J99) Bolesti respiratornog sistema,2.0
2010,Broj,Ž,50-54,"(E00-E90) Endokrine bolesti, bolesti ishrane i bolesti metabolizma",7.0
2010,Broj,Ž,50-54,(G00-G99) Bolesti nervnog sistema,7.0
2010,Broj,Ž,50-54,Nepoznato,9.0
2010,Broj,Ž,50-54,(I00-I99) Bolesti cirkulacijskog sistema,80.0
2010,Broj,Ž,50-54,(K00-K93) Bolesti digestivnog sistema,12.0
2010,Broj,Ž,50-54,(N00-N99) Bolesti genitalno-urinarnog sistema,8.0
2010,Broj,Ž,50-54,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi koji nisu drugdje klasificirani",10.0
2010,Broj,Ž,50-54,"(S00-T98) Ozljede, trovanja i druge posljedice s vanjskim uzrokom",13.0
2010,Broj,Ž,50-54,"(C00-C97,D00-D48) Neoplazme",149.0
2010,Broj,Oba spola,55-59,(P00-P96) Određena stanja nastala u perinatalnom periodu,0.0
2010,Broj,Oba spola,55-59,(H00-H59) Bolesti oka,0.0
2010,Broj,Oba spola,55-59,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sistema",1.0
2010,Broj,Oba spola,55-59,"(Q00-Q99) Kongenitalne malformacije, deformiteti i hromosomske abnormalnosti",1.0
2010,Broj,Oba spola,55-59,(L00-L99) Bolesti kože i potkožnog tkiva,2.0
2010,Broj,Oba spola,55-59,(M00-M99) Bolesti muskuloskeletnog sistema i vezivnog tkiva,3.0
2010,Broj,Oba spola,55-59,(F00-F99) Duševni poremećaji i poremećaji ponašanja,4.0
2010,Broj,Oba spola,55-59,(A00-B99) Zarazne i parazitarne bolesti,13.0
2010,Broj,Oba spola,55-59,(N00-N99) Bolesti genitalno-urinarnog sistema,19.0
2010,Broj,Oba spola,55-59,"(E00-E90) Endokrine bolesti, bolesti ishrane i bolesti metabolizma",64.0
2010,Broj,Oba spola,55-59,(J00-J99) Bolesti respiratornog sistema,28.0
2010,Broj,Oba spola,55-59,Nepoznato,40.0
2010,Broj,Oba spola,55-59,(K00-K93) Bolesti digestivnog sistema,62.0
2010,Broj,Oba spola,55-59,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi koji nisu drugdje klasificirani",72.0
2010,Broj,Oba spola,55-59,"(C00-C97,D00-D48) Neoplazme",426.0
2010,Broj,Oba spola,55-59,(I00-I99) Bolesti cirkulacijskog sistema,514.0
2010,Broj,Oba spola,55-59,"(S00-T98) Ozljede, trovanja i druge posljedice s vanjskim uzrokom",48.0
2010,Broj,Oba spola,55-59,(G00-G99) Bolesti nervnog sistema,6.0
2010,Broj,M,55-59,(H00-H59) Bolesti oka,0.0
2010,Broj,M,55-59,"(Q00-Q99) Kongenitalne malformacije, deformiteti i hromosomske abnormalnosti",0.0
2010,Broj,M,55-59,(L00-L99) Bolesti kože i potkožnog tkiva,0.0
2010,Broj,M,55-59,(P00-P96) Određena stanja nastala u perinatalnom periodu,0.0
2010,Broj,M,55-59,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sistema",1.0
2010,Broj,M,55-59,(M00-M99) Bolesti muskuloskeletnog sistema i vezivnog tkiva,1.0
2010,Broj,M,55-59,(F00-F99) Duševni poremećaji i poremećaji ponašanja,2.0
2010,Broj,M,55-59,(G00-G99) Bolesti nervnog sistema,3.0
2010,Broj,M,55-59,"(S00-T98) Ozljede, trovanja i druge posljedice s vanjskim uzrokom",33.0
2010,Broj,M,55-59,(I00-I99) Bolesti cirkulacijskog sistema,350.0
2010,Broj,M,55-59,"(C00-C97,D00-D48) Neoplazme",259.0
2010,Broj,M,55-59,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi koji nisu drugdje klasificirani",50.0
2010,Broj,M,55-59,(K00-K93) Bolesti digestivnog sistema,44.0
2010,Broj,M,55-59,Nepoznato,27.0
2010,Broj,M,55-59,(J00-J99) Bolesti respiratornog sistema,15.0
2010,Broj,M,55-59,"(E00-E90) Endokrine bolesti, bolesti ishrane i bolesti metabolizma",41.0
2010,Broj,M,55-59,(N00-N99) Bolesti genitalno-urinarnog sistema,10.0
2010,Broj,M,55-59,(A00-B99) Zarazne i parazitarne bolesti,9.0
2010,Broj,Ž,55-59,(P00-P96) Određena stanja nastala u perinatalnom periodu,0.0
2010,Broj,Ž,55-59,(H00-H59) Bolesti oka,0.0
2010,Broj,Ž,55-59,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sistema",0.0
2010,Broj,Ž,55-59,"(Q00-Q99) Kongenitalne malformacije, deformiteti i hromosomske abnormalnosti",1.0
2010,Broj,Ž,55-59,(F00-F99) Duševni poremećaji i poremećaji ponašanja,2.0
2010,Broj,Ž,55-59,(L00-L99) Bolesti kože i potkožnog tkiva,2.0
2010,Broj,Ž,55-59,(M00-M99) Bolesti muskuloskeletnog sistema i vezivnog tkiva,2.0
2010,Broj,Ž,55-59,(G00-G99) Bolesti nervnog sistema,3.0
2010,Broj,Ž,55-59,(A00-B99) Zarazne i parazitarne bolesti,4.0
2010,Broj,Ž,55-59,(N00-N99) Bolesti genitalno-urinarnog sistema,9.0
2010,Broj,Ž,55-59,"(E00-E90) Endokrine bolesti, bolesti ishrane i bolesti metabolizma",23.0
2010,Broj,Ž,55-59,(I00-I99) Bolesti cirkulacijskog sistema,164.0
2010,Broj,Ž,55-59,(J00-J99) Bolesti respiratornog sistema,13.0
2010,Broj,Ž,55-59,(K00-K93) Bolesti digestivnog sistema,18.0
2010,Broj,Ž,55-59,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi koji nisu drugdje klasificirani",22.0
2010,Broj,Ž,55-59,"(S00-T98) Ozljede, trovanja i druge posljedice s vanjskim uzrokom",15.0
2010,Broj,Ž,55-59,Nepoznato,13.0
2010,Broj,Ž,55-59,"(C00-C97,D00-D48) Neoplazme",167.0
2010,Broj,Oba spola,60-64,(P00-P96) Određena stanja nastala u perinatalnom periodu,0.0
2010,Broj,Oba spola,60-64,"(Q00-Q99) Kongenitalne malformacije, deformiteti i hromosomske abnormalnosti",0.0
2010,Broj,Oba spola,60-64,(H00-H59) Bolesti oka,0.0
2010,Broj,Oba spola,60-64,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sistema",1.0
2010,Broj,Oba spola,60-64,(L00-L99) Bolesti kože i potkožnog tkiva,1.0
2010,Broj,Oba spola,60-64,(M00-M99) Bolesti muskuloskeletnog sistema i vezivnog tkiva,1.0
2010,Broj,Oba spola,60-64,(A00-B99) Zarazne i parazitarne bolesti,10.0
2010,Broj,Oba spola,60-64,(G00-G99) Bolesti nervnog sistema,11.0
2010,Broj,Oba spola,60-64,(N00-N99) Bolesti genitalno-urinarnog sistema,32.0
2010,Broj,Oba spola,60-64,"(E00-E90) Endokrine bolesti, bolesti ishrane i bolesti metabolizma",81.0
2010,Broj,Oba spola,60-64,(J00-J99) Bolesti respiratornog sistema,45.0
2010,Broj,Oba spola,60-64,Nepoznato,41.0
2010,Broj,Oba spola,60-64,(K00-K93) Bolesti digestivnog sistema,59.0
2010,Broj,Oba spola,60-64,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi koji nisu drugdje klasificirani",87.0
2010,Broj,Oba spola,60-64,"(C00-C97,D00-D48) Neoplazme",464.0
2010,Broj,Oba spola,60-64,(I00-I99) Bolesti cirkulacijskog sistema,702.0
2010,Broj,Oba spola,60-64,"(S00-T98) Ozljede, trovanja i druge posljedice s vanjskim uzrokom",31.0
2010,Broj,Oba spola,60-64,(F00-F99) Duševni poremećaji i poremećaji ponašanja,5.0
2010,Broj,M,60-64,(H00-H59) Bolesti oka,0.0
