Year,UNIT_MEASURE,Administrativna oblast,scientific_field,Value
2015,Broj,tuzla_canton,"social_sciences,_journalism_and_information",
2015,Broj,tuzla_canton,"business,_administration_and_law",
2015,Broj,tuzla_canton,"natural_sciences,_mathematics_and_statistics",
2015,Broj,tuzla_canton,Informacijske i komunikacijske tehnologije,
2015,Broj,tuzla_canton,"engineering,_production_and_construction",
2015,Broj,tuzla_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2015,Broj,tuzla_canton,Zdravstvo i socijalna skrb,
2015,Broj,tuzla_canton,Usluge,
2015,Broj,zenica-doboj_canton,Obrazovanje,
2015,Broj,zenica-doboj_canton,Umjetnost i humanističke znanosti,
2015,Broj,zenica-doboj_canton,"social_sciences,_journalism_and_information",
2015,Broj,zenica-doboj_canton,"business,_administration_and_law",
2015,Broj,zenica-doboj_canton,"natural_sciences,_mathematics_and_statistics",
2015,Broj,zenica-doboj_canton,Informacijske i komunikacijske tehnologije,
2015,Broj,zenica-doboj_canton,"engineering,_production_and_construction",
2015,Broj,zenica-doboj_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2015,Broj,zenica-doboj_canton,Zdravstvo i socijalna skrb,
2015,Broj,zenica-doboj_canton,Usluge,
2015,Broj,bosnian-podrinje_canton,Obrazovanje,
2015,Broj,bosnian-podrinje_canton,Umjetnost i humanističke znanosti,
2015,Broj,bosnian-podrinje_canton,"social_sciences,_journalism_and_information",
2015,Broj,bosnian-podrinje_canton,"business,_administration_and_law",
2015,Broj,bosnian-podrinje_canton,"natural_sciences,_mathematics_and_statistics",
2015,Broj,bosnian-podrinje_canton,Informacijske i komunikacijske tehnologije,
2015,Broj,bosnian-podrinje_canton,"engineering,_production_and_construction",
2015,Broj,bosnian-podrinje_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2015,Broj,bosnian-podrinje_canton,Zdravstvo i socijalna skrb,
2015,Broj,bosnian-podrinje_canton,Usluge,
2015,Broj,central_bosnia_canton,Obrazovanje,
2015,Broj,central_bosnia_canton,Umjetnost i humanističke znanosti,
2015,Broj,central_bosnia_canton,"social_sciences,_journalism_and_information",
2015,Broj,central_bosnia_canton,"business,_administration_and_law",
2015,Broj,central_bosnia_canton,"natural_sciences,_mathematics_and_statistics",
2015,Broj,central_bosnia_canton,Informacijske i komunikacijske tehnologije,
2015,Broj,central_bosnia_canton,"engineering,_production_and_construction",
2015,Broj,central_bosnia_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2015,Broj,central_bosnia_canton,Zdravstvo i socijalna skrb,
2015,Broj,central_bosnia_canton,Usluge,
2015,Broj,herzegovina-neretva_canton,Obrazovanje,
2015,Broj,herzegovina-neretva_canton,Umjetnost i humanističke znanosti,
2015,Broj,herzegovina-neretva_canton,"social_sciences,_journalism_and_information",
2015,Broj,herzegovina-neretva_canton,"business,_administration_and_law",
2015,Broj,herzegovina-neretva_canton,"natural_sciences,_mathematics_and_statistics",
2015,Broj,herzegovina-neretva_canton,Informacijske i komunikacijske tehnologije,
2015,Broj,herzegovina-neretva_canton,"engineering,_production_and_construction",
2015,Broj,herzegovina-neretva_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2015,Broj,herzegovina-neretva_canton,Zdravstvo i socijalna skrb,
2015,Broj,herzegovina-neretva_canton,Usluge,
2015,Broj,sarajevo_canton,Obrazovanje,
2015,Broj,sarajevo_canton,Umjetnost i humanističke znanosti,
2015,Broj,sarajevo_canton,"social_sciences,_journalism_and_information",
2015,Broj,sarajevo_canton,"business,_administration_and_law",
2015,Broj,sarajevo_canton,"natural_sciences,_mathematics_and_statistics",
2015,Broj,sarajevo_canton,Informacijske i komunikacijske tehnologije,
2015,Broj,sarajevo_canton,"engineering,_production_and_construction",
2015,Broj,sarajevo_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2015,Broj,sarajevo_canton,Zdravstvo i socijalna skrb,
2015,Broj,sarajevo_canton,Usluge,
2016,Broj,federation_of_bih,Obrazovanje,
2016,Broj,federation_of_bih,Umjetnost i humanističke znanosti,
2016,Broj,federation_of_bih,"social_sciences,_journalism_and_information",
2016,Broj,federation_of_bih,"business,_administration_and_law",
2016,Broj,federation_of_bih,"natural_sciences,_mathematics_and_statistics",
2016,Broj,federation_of_bih,Informacijske i komunikacijske tehnologije,
2016,Broj,federation_of_bih,"engineering,_production_and_construction",
2016,Broj,federation_of_bih,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2016,Broj,federation_of_bih,Zdravstvo i socijalna skrb,
2016,Broj,federation_of_bih,Usluge,
2016,Broj,una-sana_canton,Obrazovanje,
2016,Broj,una-sana_canton,Umjetnost i humanističke znanosti,
2016,Broj,una-sana_canton,"social_sciences,_journalism_and_information",
2016,Broj,una-sana_canton,"business,_administration_and_law",
2016,Broj,una-sana_canton,"natural_sciences,_mathematics_and_statistics",
2016,Broj,una-sana_canton,Informacijske i komunikacijske tehnologije,
2016,Broj,una-sana_canton,"engineering,_production_and_construction",
2016,Broj,una-sana_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2016,Broj,una-sana_canton,Zdravstvo i socijalna skrb,
2016,Broj,una-sana_canton,Usluge,
2016,Broj,tuzla_canton,Obrazovanje,
2016,Broj,tuzla_canton,Umjetnost i humanističke znanosti,
2016,Broj,tuzla_canton,"social_sciences,_journalism_and_information",
2016,Broj,tuzla_canton,"business,_administration_and_law",
2016,Broj,tuzla_canton,"natural_sciences,_mathematics_and_statistics",
2016,Broj,tuzla_canton,Informacijske i komunikacijske tehnologije,
2016,Broj,tuzla_canton,"engineering,_production_and_construction",
2016,Broj,tuzla_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2016,Broj,tuzla_canton,Zdravstvo i socijalna skrb,
2016,Broj,tuzla_canton,Usluge,
2016,Broj,zenica-doboj_canton,Obrazovanje,
2016,Broj,zenica-doboj_canton,Umjetnost i humanističke znanosti,
2016,Broj,zenica-doboj_canton,"social_sciences,_journalism_and_information",
2016,Broj,zenica-doboj_canton,"business,_administration_and_law",
2016,Broj,zenica-doboj_canton,"natural_sciences,_mathematics_and_statistics",
2016,Broj,zenica-doboj_canton,Informacijske i komunikacijske tehnologije,
2016,Broj,zenica-doboj_canton,"engineering,_production_and_construction",
2016,Broj,zenica-doboj_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2016,Broj,zenica-doboj_canton,Zdravstvo i socijalna skrb,
2016,Broj,zenica-doboj_canton,Usluge,
2016,Broj,bosnian-podrinje_canton,Obrazovanje,
2016,Broj,bosnian-podrinje_canton,Umjetnost i humanističke znanosti,
2016,Broj,bosnian-podrinje_canton,"social_sciences,_journalism_and_information",
2016,Broj,bosnian-podrinje_canton,"business,_administration_and_law",
2016,Broj,bosnian-podrinje_canton,"natural_sciences,_mathematics_and_statistics",
2016,Broj,bosnian-podrinje_canton,Informacijske i komunikacijske tehnologije,
2016,Broj,bosnian-podrinje_canton,"engineering,_production_and_construction",
2016,Broj,bosnian-podrinje_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2016,Broj,bosnian-podrinje_canton,Zdravstvo i socijalna skrb,
2016,Broj,bosnian-podrinje_canton,Usluge,
2016,Broj,central_bosnia_canton,Obrazovanje,
2016,Broj,central_bosnia_canton,Umjetnost i humanističke znanosti,
2016,Broj,central_bosnia_canton,"social_sciences,_journalism_and_information",
2016,Broj,central_bosnia_canton,"business,_administration_and_law",
2016,Broj,central_bosnia_canton,"natural_sciences,_mathematics_and_statistics",
2016,Broj,central_bosnia_canton,Informacijske i komunikacijske tehnologije,
2016,Broj,central_bosnia_canton,"engineering,_production_and_construction",
2016,Broj,central_bosnia_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2016,Broj,central_bosnia_canton,Zdravstvo i socijalna skrb,
2016,Broj,central_bosnia_canton,Usluge,
2016,Broj,herzegovina-neretva_canton,Obrazovanje,
2016,Broj,herzegovina-neretva_canton,Umjetnost i humanističke znanosti,
2016,Broj,herzegovina-neretva_canton,"social_sciences,_journalism_and_information",
2016,Broj,herzegovina-neretva_canton,"business,_administration_and_law",
2016,Broj,herzegovina-neretva_canton,"natural_sciences,_mathematics_and_statistics",
2016,Broj,herzegovina-neretva_canton,Informacijske i komunikacijske tehnologije,
2016,Broj,herzegovina-neretva_canton,"engineering,_production_and_construction",
2016,Broj,herzegovina-neretva_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2016,Broj,herzegovina-neretva_canton,Zdravstvo i socijalna skrb,
2016,Broj,herzegovina-neretva_canton,Usluge,
2016,Broj,sarajevo_canton,Obrazovanje,
2016,Broj,sarajevo_canton,Umjetnost i humanističke znanosti,
2016,Broj,sarajevo_canton,"social_sciences,_journalism_and_information",
2016,Broj,sarajevo_canton,"business,_administration_and_law",
2016,Broj,sarajevo_canton,"natural_sciences,_mathematics_and_statistics",
2016,Broj,sarajevo_canton,Informacijske i komunikacijske tehnologije,
2016,Broj,sarajevo_canton,"engineering,_production_and_construction",
2016,Broj,sarajevo_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2016,Broj,sarajevo_canton,Zdravstvo i socijalna skrb,
2016,Broj,sarajevo_canton,Usluge,
2017,Broj,federation_of_bih,Obrazovanje,
2017,Broj,federation_of_bih,Umjetnost i humanističke znanosti,
2017,Broj,federation_of_bih,"social_sciences,_journalism_and_information",
2017,Broj,federation_of_bih,"business,_administration_and_law",
2017,Broj,federation_of_bih,"natural_sciences,_mathematics_and_statistics",
2017,Broj,federation_of_bih,Informacijske i komunikacijske tehnologije,
2017,Broj,federation_of_bih,"engineering,_production_and_construction",
2017,Broj,federation_of_bih,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2017,Broj,federation_of_bih,Zdravstvo i socijalna skrb,
2017,Broj,federation_of_bih,Usluge,
2017,Broj,una-sana_canton,Obrazovanje,
2017,Broj,una-sana_canton,Umjetnost i humanističke znanosti,
2017,Broj,una-sana_canton,"social_sciences,_journalism_and_information",
2017,Broj,una-sana_canton,"business,_administration_and_law",
2017,Broj,una-sana_canton,"natural_sciences,_mathematics_and_statistics",
2017,Broj,una-sana_canton,Informacijske i komunikacijske tehnologije,
2017,Broj,una-sana_canton,"engineering,_production_and_construction",
2017,Broj,una-sana_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2017,Broj,una-sana_canton,Zdravstvo i socijalna skrb,
2017,Broj,una-sana_canton,Usluge,
2017,Broj,tuzla_canton,Obrazovanje,
2017,Broj,tuzla_canton,Umjetnost i humanističke znanosti,
2017,Broj,tuzla_canton,"social_sciences,_journalism_and_information",
2017,Broj,tuzla_canton,"business,_administration_and_law",
2017,Broj,tuzla_canton,"natural_sciences,_mathematics_and_statistics",
2017,Broj,tuzla_canton,Informacijske i komunikacijske tehnologije,
2017,Broj,tuzla_canton,"engineering,_production_and_construction",
2017,Broj,tuzla_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2017,Broj,tuzla_canton,Zdravstvo i socijalna skrb,
2017,Broj,tuzla_canton,Usluge,
2017,Broj,zenica-doboj_canton,Obrazovanje,
2017,Broj,zenica-doboj_canton,Umjetnost i humanističke znanosti,
2017,Broj,zenica-doboj_canton,"social_sciences,_journalism_and_information",
2017,Broj,zenica-doboj_canton,"business,_administration_and_law",
2017,Broj,zenica-doboj_canton,"natural_sciences,_mathematics_and_statistics",
2017,Broj,zenica-doboj_canton,Informacijske i komunikacijske tehnologije,
2017,Broj,zenica-doboj_canton,"engineering,_production_and_construction",
2017,Broj,zenica-doboj_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2017,Broj,zenica-doboj_canton,Zdravstvo i socijalna skrb,
2017,Broj,zenica-doboj_canton,Usluge,
2017,Broj,bosnian-podrinje_canton,Obrazovanje,
2017,Broj,bosnian-podrinje_canton,Umjetnost i humanističke znanosti,
2017,Broj,bosnian-podrinje_canton,"social_sciences,_journalism_and_information",
2017,Broj,bosnian-podrinje_canton,"business,_administration_and_law",
2017,Broj,bosnian-podrinje_canton,"natural_sciences,_mathematics_and_statistics",
2017,Broj,bosnian-podrinje_canton,Informacijske i komunikacijske tehnologije,
2017,Broj,bosnian-podrinje_canton,"engineering,_production_and_construction",
2017,Broj,bosnian-podrinje_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2017,Broj,bosnian-podrinje_canton,Zdravstvo i socijalna skrb,
2017,Broj,bosnian-podrinje_canton,Usluge,
2017,Broj,central_bosnia_canton,Obrazovanje,
2017,Broj,central_bosnia_canton,Umjetnost i humanističke znanosti,
2017,Broj,central_bosnia_canton,"social_sciences,_journalism_and_information",
2017,Broj,central_bosnia_canton,"business,_administration_and_law",
2017,Broj,central_bosnia_canton,"natural_sciences,_mathematics_and_statistics",
2017,Broj,central_bosnia_canton,Informacijske i komunikacijske tehnologije,
2017,Broj,central_bosnia_canton,"engineering,_production_and_construction",
2017,Broj,central_bosnia_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2017,Broj,central_bosnia_canton,Zdravstvo i socijalna skrb,
2017,Broj,central_bosnia_canton,Usluge,
2017,Broj,herzegovina-neretva_canton,Obrazovanje,
2017,Broj,herzegovina-neretva_canton,Umjetnost i humanističke znanosti,
2017,Broj,herzegovina-neretva_canton,"social_sciences,_journalism_and_information",
2017,Broj,herzegovina-neretva_canton,"business,_administration_and_law",
2017,Broj,herzegovina-neretva_canton,"natural_sciences,_mathematics_and_statistics",
2017,Broj,herzegovina-neretva_canton,Informacijske i komunikacijske tehnologije,
2017,Broj,herzegovina-neretva_canton,"engineering,_production_and_construction",
2017,Broj,herzegovina-neretva_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2017,Broj,herzegovina-neretva_canton,Zdravstvo i socijalna skrb,
2017,Broj,herzegovina-neretva_canton,Usluge,
2017,Broj,sarajevo_canton,Obrazovanje,
2017,Broj,sarajevo_canton,Umjetnost i humanističke znanosti,
2017,Broj,sarajevo_canton,"social_sciences,_journalism_and_information",
2017,Broj,sarajevo_canton,"business,_administration_and_law",
2017,Broj,sarajevo_canton,"natural_sciences,_mathematics_and_statistics",
2017,Broj,sarajevo_canton,Informacijske i komunikacijske tehnologije,
2017,Broj,sarajevo_canton,"engineering,_production_and_construction",
2017,Broj,sarajevo_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2017,Broj,sarajevo_canton,Zdravstvo i socijalna skrb,
2017,Broj,sarajevo_canton,Usluge,
2018,Broj,federation_of_bih,Obrazovanje,
2018,Broj,federation_of_bih,Umjetnost i humanističke znanosti,
2018,Broj,federation_of_bih,"social_sciences,_journalism_and_information",
2018,Broj,federation_of_bih,"business,_administration_and_law",
2018,Broj,federation_of_bih,"natural_sciences,_mathematics_and_statistics",
2018,Broj,federation_of_bih,Informacijske i komunikacijske tehnologije,
2018,Broj,federation_of_bih,"engineering,_production_and_construction",
2018,Broj,federation_of_bih,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2018,Broj,federation_of_bih,Zdravstvo i socijalna skrb,
2018,Broj,federation_of_bih,Usluge,
2018,Broj,una-sana_canton,Obrazovanje,
2018,Broj,una-sana_canton,Umjetnost i humanističke znanosti,
2018,Broj,una-sana_canton,"social_sciences,_journalism_and_information",
2018,Broj,una-sana_canton,"business,_administration_and_law",
2018,Broj,una-sana_canton,"natural_sciences,_mathematics_and_statistics",
2018,Broj,una-sana_canton,Informacijske i komunikacijske tehnologije,
2018,Broj,una-sana_canton,"engineering,_production_and_construction",
2018,Broj,una-sana_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2018,Broj,una-sana_canton,Zdravstvo i socijalna skrb,
2018,Broj,una-sana_canton,Usluge,
2018,Broj,tuzla_canton,Obrazovanje,
2018,Broj,tuzla_canton,Umjetnost i humanističke znanosti,
2018,Broj,tuzla_canton,"social_sciences,_journalism_and_information",
2018,Broj,tuzla_canton,"business,_administration_and_law",
2018,Broj,tuzla_canton,"natural_sciences,_mathematics_and_statistics",
2018,Broj,tuzla_canton,Informacijske i komunikacijske tehnologije,
2018,Broj,tuzla_canton,"engineering,_production_and_construction",
2018,Broj,tuzla_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2018,Broj,tuzla_canton,Zdravstvo i socijalna skrb,
2018,Broj,tuzla_canton,Usluge,
2018,Broj,zenica-doboj_canton,Obrazovanje,
2018,Broj,zenica-doboj_canton,Umjetnost i humanističke znanosti,
2018,Broj,zenica-doboj_canton,"social_sciences,_journalism_and_information",
2018,Broj,zenica-doboj_canton,"business,_administration_and_law",
2018,Broj,zenica-doboj_canton,"natural_sciences,_mathematics_and_statistics",
2018,Broj,zenica-doboj_canton,Informacijske i komunikacijske tehnologije,
2018,Broj,zenica-doboj_canton,"engineering,_production_and_construction",
2018,Broj,zenica-doboj_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2018,Broj,zenica-doboj_canton,Zdravstvo i socijalna skrb,
2018,Broj,zenica-doboj_canton,Usluge,
2018,Broj,bosnian-podrinje_canton,Obrazovanje,
2018,Broj,bosnian-podrinje_canton,Umjetnost i humanističke znanosti,
2018,Broj,bosnian-podrinje_canton,"social_sciences,_journalism_and_information",
2018,Broj,bosnian-podrinje_canton,"business,_administration_and_law",
2018,Broj,bosnian-podrinje_canton,"natural_sciences,_mathematics_and_statistics",
2018,Broj,bosnian-podrinje_canton,Informacijske i komunikacijske tehnologije,
2018,Broj,bosnian-podrinje_canton,"engineering,_production_and_construction",
2018,Broj,bosnian-podrinje_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2018,Broj,bosnian-podrinje_canton,Zdravstvo i socijalna skrb,
2018,Broj,bosnian-podrinje_canton,Usluge,
2018,Broj,central_bosnia_canton,Obrazovanje,
2018,Broj,central_bosnia_canton,Umjetnost i humanističke znanosti,
2018,Broj,central_bosnia_canton,"social_sciences,_journalism_and_information",
2018,Broj,central_bosnia_canton,"business,_administration_and_law",
2018,Broj,central_bosnia_canton,"natural_sciences,_mathematics_and_statistics",
2018,Broj,central_bosnia_canton,Informacijske i komunikacijske tehnologije,
2018,Broj,central_bosnia_canton,"engineering,_production_and_construction",
2018,Broj,central_bosnia_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2018,Broj,central_bosnia_canton,Zdravstvo i socijalna skrb,
2018,Broj,central_bosnia_canton,Usluge,
2018,Broj,herzegovina-neretva_canton,Obrazovanje,
2018,Broj,herzegovina-neretva_canton,Umjetnost i humanističke znanosti,
2018,Broj,herzegovina-neretva_canton,"social_sciences,_journalism_and_information",
2018,Broj,herzegovina-neretva_canton,"business,_administration_and_law",
2018,Broj,herzegovina-neretva_canton,"natural_sciences,_mathematics_and_statistics",
2018,Broj,herzegovina-neretva_canton,Informacijske i komunikacijske tehnologije,
2018,Broj,herzegovina-neretva_canton,"engineering,_production_and_construction",
2018,Broj,herzegovina-neretva_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2018,Broj,herzegovina-neretva_canton,Zdravstvo i socijalna skrb,
2018,Broj,herzegovina-neretva_canton,Usluge,
2018,Broj,sarajevo_canton,Obrazovanje,
2018,Broj,sarajevo_canton,Umjetnost i humanističke znanosti,
2018,Broj,sarajevo_canton,"social_sciences,_journalism_and_information",
2018,Broj,sarajevo_canton,"business,_administration_and_law",
2018,Broj,sarajevo_canton,"natural_sciences,_mathematics_and_statistics",
2018,Broj,sarajevo_canton,Informacijske i komunikacijske tehnologije,
2018,Broj,sarajevo_canton,"engineering,_production_and_construction",
2018,Broj,sarajevo_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2018,Broj,sarajevo_canton,Zdravstvo i socijalna skrb,
2018,Broj,sarajevo_canton,Usluge,
2019,Broj,federation_of_bih,Obrazovanje,
2019,Broj,federation_of_bih,Umjetnost i humanističke znanosti,
2019,Broj,federation_of_bih,"social_sciences,_journalism_and_information",
2019,Broj,federation_of_bih,"business,_administration_and_law",
2019,Broj,federation_of_bih,"natural_sciences,_mathematics_and_statistics",
2019,Broj,federation_of_bih,Informacijske i komunikacijske tehnologije,
2019,Broj,federation_of_bih,"engineering,_production_and_construction",
2019,Broj,federation_of_bih,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2019,Broj,federation_of_bih,Zdravstvo i socijalna skrb,
2019,Broj,federation_of_bih,Usluge,
2019,Broj,una-sana_canton,Obrazovanje,
2019,Broj,una-sana_canton,Umjetnost i humanističke znanosti,
2019,Broj,una-sana_canton,"social_sciences,_journalism_and_information",
2019,Broj,una-sana_canton,"business,_administration_and_law",
2019,Broj,una-sana_canton,"natural_sciences,_mathematics_and_statistics",
2019,Broj,una-sana_canton,Informacijske i komunikacijske tehnologije,
2019,Broj,una-sana_canton,"engineering,_production_and_construction",
2019,Broj,una-sana_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2019,Broj,una-sana_canton,Zdravstvo i socijalna skrb,
2019,Broj,una-sana_canton,Usluge,
2019,Broj,tuzla_canton,Obrazovanje,
2019,Broj,tuzla_canton,Umjetnost i humanističke znanosti,
2019,Broj,tuzla_canton,"social_sciences,_journalism_and_information",
2019,Broj,tuzla_canton,"business,_administration_and_law",
2019,Broj,tuzla_canton,"natural_sciences,_mathematics_and_statistics",
2019,Broj,tuzla_canton,Informacijske i komunikacijske tehnologije,
2019,Broj,tuzla_canton,"engineering,_production_and_construction",
2019,Broj,tuzla_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2019,Broj,tuzla_canton,Zdravstvo i socijalna skrb,
2019,Broj,tuzla_canton,Usluge,
2019,Broj,zenica-doboj_canton,Obrazovanje,
2019,Broj,zenica-doboj_canton,Umjetnost i humanističke znanosti,
2019,Broj,zenica-doboj_canton,"social_sciences,_journalism_and_information",
2019,Broj,zenica-doboj_canton,"business,_administration_and_law",
2019,Broj,zenica-doboj_canton,"natural_sciences,_mathematics_and_statistics",
2019,Broj,zenica-doboj_canton,Informacijske i komunikacijske tehnologije,
2019,Broj,zenica-doboj_canton,"engineering,_production_and_construction",
2019,Broj,zenica-doboj_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2019,Broj,zenica-doboj_canton,Zdravstvo i socijalna skrb,
2019,Broj,zenica-doboj_canton,Usluge,
2019,Broj,bosnian-podrinje_canton,Obrazovanje,
2019,Broj,bosnian-podrinje_canton,Umjetnost i humanističke znanosti,
2019,Broj,bosnian-podrinje_canton,"social_sciences,_journalism_and_information",
2019,Broj,bosnian-podrinje_canton,"business,_administration_and_law",
2019,Broj,bosnian-podrinje_canton,"natural_sciences,_mathematics_and_statistics",
2019,Broj,bosnian-podrinje_canton,Informacijske i komunikacijske tehnologije,
2019,Broj,bosnian-podrinje_canton,"engineering,_production_and_construction",
2019,Broj,bosnian-podrinje_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2019,Broj,bosnian-podrinje_canton,Zdravstvo i socijalna skrb,
2019,Broj,bosnian-podrinje_canton,Usluge,
2019,Broj,central_bosnia_canton,Obrazovanje,
2019,Broj,central_bosnia_canton,Umjetnost i humanističke znanosti,
2019,Broj,central_bosnia_canton,"social_sciences,_journalism_and_information",
2019,Broj,central_bosnia_canton,"business,_administration_and_law",
2019,Broj,central_bosnia_canton,"natural_sciences,_mathematics_and_statistics",
2019,Broj,central_bosnia_canton,Informacijske i komunikacijske tehnologije,
2019,Broj,central_bosnia_canton,"engineering,_production_and_construction",
2019,Broj,central_bosnia_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2019,Broj,central_bosnia_canton,Zdravstvo i socijalna skrb,
2019,Broj,central_bosnia_canton,Usluge,
2019,Broj,herzegovina-neretva_canton,Obrazovanje,
2019,Broj,herzegovina-neretva_canton,Umjetnost i humanističke znanosti,
2019,Broj,herzegovina-neretva_canton,"social_sciences,_journalism_and_information",
2019,Broj,herzegovina-neretva_canton,"business,_administration_and_law",
2019,Broj,herzegovina-neretva_canton,"natural_sciences,_mathematics_and_statistics",
2019,Broj,herzegovina-neretva_canton,Informacijske i komunikacijske tehnologije,
2019,Broj,herzegovina-neretva_canton,"engineering,_production_and_construction",
2019,Broj,herzegovina-neretva_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2019,Broj,herzegovina-neretva_canton,Zdravstvo i socijalna skrb,
2019,Broj,herzegovina-neretva_canton,Usluge,
2019,Broj,sarajevo_canton,Obrazovanje,
2019,Broj,sarajevo_canton,Umjetnost i humanističke znanosti,
2019,Broj,sarajevo_canton,"social_sciences,_journalism_and_information",
2019,Broj,sarajevo_canton,"business,_administration_and_law",
2019,Broj,sarajevo_canton,"natural_sciences,_mathematics_and_statistics",
2019,Broj,sarajevo_canton,Informacijske i komunikacijske tehnologije,
2019,Broj,sarajevo_canton,"engineering,_production_and_construction",
2019,Broj,sarajevo_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2019,Broj,sarajevo_canton,Zdravstvo i socijalna skrb,
2019,Broj,sarajevo_canton,Usluge,
2020,Broj,federation_of_bih,Obrazovanje,
2020,Broj,federation_of_bih,Umjetnost i humanističke znanosti,
2020,Broj,federation_of_bih,"social_sciences,_journalism_and_information",
2020,Broj,federation_of_bih,"business,_administration_and_law",
2020,Broj,federation_of_bih,"natural_sciences,_mathematics_and_statistics",
2020,Broj,federation_of_bih,Informacijske i komunikacijske tehnologije,
2020,Broj,federation_of_bih,"engineering,_production_and_construction",
2020,Broj,federation_of_bih,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2020,Broj,federation_of_bih,Zdravstvo i socijalna skrb,
2020,Broj,federation_of_bih,Usluge,
2020,Broj,una-sana_canton,Obrazovanje,
2020,Broj,una-sana_canton,Umjetnost i humanističke znanosti,
2020,Broj,una-sana_canton,"social_sciences,_journalism_and_information",
2020,Broj,una-sana_canton,"business,_administration_and_law",
2020,Broj,una-sana_canton,"natural_sciences,_mathematics_and_statistics",
2020,Broj,una-sana_canton,Informacijske i komunikacijske tehnologije,
2020,Broj,una-sana_canton,"engineering,_production_and_construction",
2020,Broj,una-sana_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2020,Broj,una-sana_canton,Zdravstvo i socijalna skrb,
2020,Broj,una-sana_canton,Usluge,
2020,Broj,tuzla_canton,Obrazovanje,
2020,Broj,tuzla_canton,Umjetnost i humanističke znanosti,
2020,Broj,tuzla_canton,"social_sciences,_journalism_and_information",
2020,Broj,tuzla_canton,"business,_administration_and_law",
2020,Broj,tuzla_canton,"natural_sciences,_mathematics_and_statistics",
2020,Broj,tuzla_canton,Informacijske i komunikacijske tehnologije,
2020,Broj,tuzla_canton,"engineering,_production_and_construction",
2020,Broj,tuzla_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2020,Broj,tuzla_canton,Zdravstvo i socijalna skrb,
2020,Broj,tuzla_canton,Usluge,
2020,Broj,zenica-doboj_canton,Obrazovanje,
2020,Broj,zenica-doboj_canton,Umjetnost i humanističke znanosti,
2020,Broj,zenica-doboj_canton,"social_sciences,_journalism_and_information",
2020,Broj,zenica-doboj_canton,"business,_administration_and_law",
2020,Broj,zenica-doboj_canton,"natural_sciences,_mathematics_and_statistics",
2020,Broj,zenica-doboj_canton,Informacijske i komunikacijske tehnologije,
2020,Broj,zenica-doboj_canton,"engineering,_production_and_construction",
2020,Broj,zenica-doboj_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2020,Broj,zenica-doboj_canton,Zdravstvo i socijalna skrb,
2020,Broj,zenica-doboj_canton,Usluge,
2020,Broj,bosnian-podrinje_canton,Obrazovanje,
2020,Broj,bosnian-podrinje_canton,Umjetnost i humanističke znanosti,
2020,Broj,bosnian-podrinje_canton,"social_sciences,_journalism_and_information",
