Year,UNIT_MEASURE,Admin_Area,AGE,Sex,Value
2013,NUMBER,federation_of_bih,T,_T,2219220
2013,NUMBER,federation_of_bih,0,_T,21718
2013,NUMBER,federation_of_bih,1,_T,22690
2013,NUMBER,federation_of_bih,2,_T,22691
2013,NUMBER,federation_of_bih,3,_T,23664
2013,NUMBER,federation_of_bih,4,_T,24080
2013,NUMBER,federation_of_bih,5,_T,23892
2013,NUMBER,federation_of_bih,6,_T,22901
2013,NUMBER,federation_of_bih,7,_T,22965
2013,NUMBER,federation_of_bih,8,_T,23147
2013,NUMBER,federation_of_bih,9,_T,23147
2013,NUMBER,federation_of_bih,10,_T,23884
2013,NUMBER,federation_of_bih,11,_T,24043
2013,NUMBER,federation_of_bih,12,_T,24989
2013,NUMBER,federation_of_bih,13,_T,25785
2013,NUMBER,federation_of_bih,14,_T,27352
2013,NUMBER,federation_of_bih,15,_T,30464
2013,NUMBER,federation_of_bih,16,_T,35091
2013,NUMBER,federation_of_bih,17,_T,35286
2013,NUMBER,federation_of_bih,18,_T,33903
2013,NUMBER,federation_of_bih,19,_T,27137
2013,NUMBER,federation_of_bih,20,_T,25325
2013,NUMBER,federation_of_bih,21,_T,29600
2013,NUMBER,federation_of_bih,22,_T,32119
2013,NUMBER,federation_of_bih,23,_T,31990
2013,NUMBER,federation_of_bih,24,_T,31868
2013,NUMBER,federation_of_bih,25,_T,32919
2013,NUMBER,federation_of_bih,26,_T,32539
2013,NUMBER,federation_of_bih,27,_T,32484
2013,NUMBER,federation_of_bih,28,_T,32610
2013,NUMBER,federation_of_bih,29,_T,33651
2013,NUMBER,federation_of_bih,30,_T,32390
2013,NUMBER,federation_of_bih,31,_T,32319
2013,NUMBER,federation_of_bih,32,_T,32749
2013,NUMBER,federation_of_bih,33,_T,31974
2013,NUMBER,federation_of_bih,34,_T,31556
2013,NUMBER,federation_of_bih,35,_T,31528
2013,NUMBER,federation_of_bih,36,_T,31538
2013,NUMBER,federation_of_bih,37,_T,32341
2013,NUMBER,federation_of_bih,38,_T,31321
2013,NUMBER,federation_of_bih,39,_T,30987
2013,NUMBER,federation_of_bih,40,_T,30584
2013,NUMBER,federation_of_bih,41,_T,31771
2013,NUMBER,federation_of_bih,42,_T,31017
2013,NUMBER,federation_of_bih,43,_T,29652
2013,NUMBER,federation_of_bih,44,_T,31806
2013,NUMBER,federation_of_bih,45,_T,32017
2013,NUMBER,federation_of_bih,46,_T,33018
2013,NUMBER,federation_of_bih,47,_T,33813
2013,NUMBER,federation_of_bih,48,_T,34178
2013,NUMBER,federation_of_bih,49,_T,34083
2013,NUMBER,federation_of_bih,50,_T,34340
2013,NUMBER,federation_of_bih,51,_T,35525
2013,NUMBER,federation_of_bih,52,_T,35006
2013,NUMBER,federation_of_bih,53,_T,34518
2013,NUMBER,federation_of_bih,54,_T,34607
2013,NUMBER,federation_of_bih,55,_T,32581
2013,NUMBER,federation_of_bih,56,_T,30906
2013,NUMBER,federation_of_bih,57,_T,31264
2013,NUMBER,federation_of_bih,58,_T,31461
2013,NUMBER,federation_of_bih,59,_T,29877
2013,NUMBER,federation_of_bih,60,_T,29631
2013,NUMBER,federation_of_bih,61,_T,26762
2013,NUMBER,federation_of_bih,62,_T,24438
2013,NUMBER,federation_of_bih,63,_T,24535
2013,NUMBER,federation_of_bih,64,_T,23247
2013,NUMBER,federation_of_bih,65,_T,20490
2013,NUMBER,federation_of_bih,66,_T,21656
2013,NUMBER,federation_of_bih,67,_T,16531
2013,NUMBER,federation_of_bih,68,_T,15234
2013,NUMBER,federation_of_bih,69,_T,14480
2013,NUMBER,federation_of_bih,70,_T,14562
2013,NUMBER,federation_of_bih,71,_T,16128
2013,NUMBER,federation_of_bih,72,_T,16725
2013,NUMBER,federation_of_bih,73,_T,17668
2013,NUMBER,federation_of_bih,74,_T,15940
2013,NUMBER,federation_of_bih,75,_T,15320
2013,NUMBER,federation_of_bih,76,_T,14194
2013,NUMBER,federation_of_bih,77,_T,13342
2013,NUMBER,federation_of_bih,78,_T,11991
2013,NUMBER,federation_of_bih,79,_T,10766
2013,NUMBER,federation_of_bih,80,_T,9117
2013,NUMBER,federation_of_bih,81,_T,8359
2013,NUMBER,federation_of_bih,82,_T,6844
2013,NUMBER,federation_of_bih,83,_T,6095
2013,NUMBER,federation_of_bih,84,_T,4812
2013,NUMBER,federation_of_bih,85+,_T,15692
2013,NUMBER,una-sana_canton,T,_T,273261
2013,NUMBER,una-sana_canton,0,_T,2742
2013,NUMBER,una-sana_canton,1,_T,2879
2013,NUMBER,una-sana_canton,2,_T,2927
2013,NUMBER,una-sana_canton,3,_T,3078
2013,NUMBER,una-sana_canton,4,_T,3179
2013,NUMBER,una-sana_canton,5,_T,3277
2013,NUMBER,una-sana_canton,6,_T,3117
2013,NUMBER,una-sana_canton,7,_T,3091
2013,NUMBER,una-sana_canton,8,_T,3125
2013,NUMBER,una-sana_canton,9,_T,3167
2013,NUMBER,una-sana_canton,10,_T,3270
2013,NUMBER,una-sana_canton,11,_T,3327
2013,NUMBER,una-sana_canton,12,_T,3466
2013,NUMBER,una-sana_canton,13,_T,3522
2013,NUMBER,una-sana_canton,14,_T,3865
2013,NUMBER,una-sana_canton,15,_T,4480
2013,NUMBER,una-sana_canton,16,_T,5326
2013,NUMBER,una-sana_canton,17,_T,4257
2013,NUMBER,una-sana_canton,18,_T,3768
2013,NUMBER,una-sana_canton,19,_T,3497
2013,NUMBER,una-sana_canton,20,_T,3282
2013,NUMBER,una-sana_canton,21,_T,3826
2013,NUMBER,una-sana_canton,22,_T,4146
2013,NUMBER,una-sana_canton,23,_T,4100
2013,NUMBER,una-sana_canton,24,_T,4187
2013,NUMBER,una-sana_canton,25,_T,4155
2013,NUMBER,una-sana_canton,26,_T,4294
2013,NUMBER,una-sana_canton,27,_T,4087
2013,NUMBER,una-sana_canton,28,_T,4133
2013,NUMBER,una-sana_canton,29,_T,4243
2013,NUMBER,una-sana_canton,30,_T,4048
2013,NUMBER,una-sana_canton,31,_T,4051
2013,NUMBER,una-sana_canton,32,_T,4334
2013,NUMBER,una-sana_canton,33,_T,4111
2013,NUMBER,una-sana_canton,34,_T,4132
2013,NUMBER,una-sana_canton,35,_T,4294
2013,NUMBER,una-sana_canton,36,_T,4234
2013,NUMBER,una-sana_canton,37,_T,4381
2013,NUMBER,una-sana_canton,38,_T,4346
2013,NUMBER,una-sana_canton,39,_T,4309
2013,NUMBER,una-sana_canton,40,_T,4129
2013,NUMBER,una-sana_canton,41,_T,4264
2013,NUMBER,una-sana_canton,42,_T,4139
2013,NUMBER,una-sana_canton,43,_T,3895
2013,NUMBER,una-sana_canton,44,_T,4260
2013,NUMBER,una-sana_canton,45,_T,4248
2013,NUMBER,una-sana_canton,46,_T,4211
2013,NUMBER,una-sana_canton,47,_T,4150
2013,NUMBER,una-sana_canton,48,_T,4004
2013,NUMBER,una-sana_canton,49,_T,4088
2013,NUMBER,una-sana_canton,50,_T,4131
2013,NUMBER,una-sana_canton,51,_T,4113
2013,NUMBER,una-sana_canton,52,_T,4172
2013,NUMBER,una-sana_canton,53,_T,3939
2013,NUMBER,una-sana_canton,54,_T,3869
2013,NUMBER,una-sana_canton,55,_T,3409
2013,NUMBER,una-sana_canton,56,_T,3443
2013,NUMBER,una-sana_canton,57,_T,3517
2013,NUMBER,una-sana_canton,58,_T,3447
2013,NUMBER,una-sana_canton,59,_T,3173
2013,NUMBER,una-sana_canton,60,_T,3204
2013,NUMBER,una-sana_canton,61,_T,2615
2013,NUMBER,una-sana_canton,62,_T,2435
2013,NUMBER,una-sana_canton,63,_T,2673
2013,NUMBER,una-sana_canton,64,_T,2417
2013,NUMBER,una-sana_canton,65,_T,2296
2013,NUMBER,una-sana_canton,66,_T,2569
2013,NUMBER,una-sana_canton,67,_T,1852
2013,NUMBER,una-sana_canton,68,_T,1472
2013,NUMBER,una-sana_canton,69,_T,1437
2013,NUMBER,una-sana_canton,70,_T,1886
2013,NUMBER,una-sana_canton,71,_T,1603
2013,NUMBER,una-sana_canton,72,_T,1878
2013,NUMBER,una-sana_canton,73,_T,1822
2013,NUMBER,una-sana_canton,74,_T,1635
2013,NUMBER,una-sana_canton,75,_T,1583
2013,NUMBER,una-sana_canton,76,_T,1459
2013,NUMBER,una-sana_canton,77,_T,1346
2013,NUMBER,una-sana_canton,78,_T,1112
2013,NUMBER,una-sana_canton,79,_T,1027
2013,NUMBER,una-sana_canton,80,_T,869
2013,NUMBER,una-sana_canton,81,_T,672
2013,NUMBER,una-sana_canton,82,_T,594
2013,NUMBER,una-sana_canton,83,_T,547
2013,NUMBER,una-sana_canton,84,_T,385
2013,NUMBER,una-sana_canton,85+,_T,1219
2013,NUMBER,posavina_canton,T,_T,43453
2013,NUMBER,posavina_canton,0,_T,246
2013,NUMBER,posavina_canton,1,_T,308
2013,NUMBER,posavina_canton,2,_T,343
2013,NUMBER,posavina_canton,3,_T,344
2013,NUMBER,posavina_canton,4,_T,341
2013,NUMBER,posavina_canton,5,_T,381
2013,NUMBER,posavina_canton,6,_T,376
2013,NUMBER,posavina_canton,7,_T,412
2013,NUMBER,posavina_canton,8,_T,414
2013,NUMBER,posavina_canton,9,_T,404
2013,NUMBER,posavina_canton,10,_T,440
2013,NUMBER,posavina_canton,11,_T,474
2013,NUMBER,posavina_canton,12,_T,482
2013,NUMBER,posavina_canton,13,_T,520
2013,NUMBER,posavina_canton,14,_T,550
2013,NUMBER,posavina_canton,15,_T,636
2013,NUMBER,posavina_canton,16,_T,570
2013,NUMBER,posavina_canton,17,_T,648
2013,NUMBER,posavina_canton,18,_T,618
2013,NUMBER,posavina_canton,19,_T,544
2013,NUMBER,posavina_canton,20,_T,475
2013,NUMBER,posavina_canton,21,_T,590
2013,NUMBER,posavina_canton,22,_T,574
2013,NUMBER,posavina_canton,23,_T,590
2013,NUMBER,posavina_canton,24,_T,612
2013,NUMBER,posavina_canton,25,_T,584
2013,NUMBER,posavina_canton,26,_T,554
2013,NUMBER,posavina_canton,27,_T,562
2013,NUMBER,posavina_canton,28,_T,591
2013,NUMBER,posavina_canton,29,_T,532
2013,NUMBER,posavina_canton,30,_T,550
2013,NUMBER,posavina_canton,31,_T,540
2013,NUMBER,posavina_canton,32,_T,527
2013,NUMBER,posavina_canton,33,_T,523
2013,NUMBER,posavina_canton,34,_T,540
2013,NUMBER,posavina_canton,35,_T,530
2013,NUMBER,posavina_canton,36,_T,567
2013,NUMBER,posavina_canton,37,_T,644
2013,NUMBER,posavina_canton,38,_T,655
2013,NUMBER,posavina_canton,39,_T,662
2013,NUMBER,posavina_canton,40,_T,697
2013,NUMBER,posavina_canton,41,_T,726
2013,NUMBER,posavina_canton,42,_T,684
2013,NUMBER,posavina_canton,43,_T,703
2013,NUMBER,posavina_canton,44,_T,769
2013,NUMBER,posavina_canton,45,_T,786
2013,NUMBER,posavina_canton,46,_T,788
2013,NUMBER,posavina_canton,47,_T,824
2013,NUMBER,posavina_canton,48,_T,875
2013,NUMBER,posavina_canton,49,_T,799
2013,NUMBER,posavina_canton,50,_T,731
2013,NUMBER,posavina_canton,51,_T,743
2013,NUMBER,posavina_canton,52,_T,694
2013,NUMBER,posavina_canton,53,_T,691
2013,NUMBER,posavina_canton,54,_T,676
2013,NUMBER,posavina_canton,55,_T,561
2013,NUMBER,posavina_canton,56,_T,561
2013,NUMBER,posavina_canton,57,_T,562
2013,NUMBER,posavina_canton,58,_T,546
2013,NUMBER,posavina_canton,59,_T,567
2013,NUMBER,posavina_canton,60,_T,550
2013,NUMBER,posavina_canton,61,_T,507
2013,NUMBER,posavina_canton,62,_T,460
2013,NUMBER,posavina_canton,63,_T,503
2013,NUMBER,posavina_canton,64,_T,478
2013,NUMBER,posavina_canton,65,_T,440
2013,NUMBER,posavina_canton,66,_T,461
2013,NUMBER,posavina_canton,67,_T,387
2013,NUMBER,posavina_canton,68,_T,463
2013,NUMBER,posavina_canton,69,_T,387
2013,NUMBER,posavina_canton,70,_T,377
2013,NUMBER,posavina_canton,71,_T,425
2013,NUMBER,posavina_canton,72,_T,384
2013,NUMBER,posavina_canton,73,_T,405
2013,NUMBER,posavina_canton,74,_T,343
2013,NUMBER,posavina_canton,75,_T,306
2013,NUMBER,posavina_canton,76,_T,333
2013,NUMBER,posavina_canton,77,_T,293
2013,NUMBER,posavina_canton,78,_T,286
2013,NUMBER,posavina_canton,79,_T,268
2013,NUMBER,posavina_canton,80,_T,186
2013,NUMBER,posavina_canton,81,_T,182
2013,NUMBER,posavina_canton,82,_T,156
2013,NUMBER,posavina_canton,83,_T,101
2013,NUMBER,posavina_canton,84,_T,91
2013,NUMBER,posavina_canton,85 i više,_T,245
2013,NUMBER,tuzla_canton,T,_T,445028
2013,NUMBER,tuzla_canton,0,_T,4395
2013,NUMBER,tuzla_canton,1,_T,4522
2013,NUMBER,tuzla_canton,2,_T,4533
2013,NUMBER,tuzla_canton,3,_T,4748
2013,NUMBER,tuzla_canton,4,_T,4849
2013,NUMBER,tuzla_canton,5,_T,4687
2013,NUMBER,tuzla_canton,6,_T,4483
2013,NUMBER,tuzla_canton,7,_T,4510
2013,NUMBER,tuzla_canton,8,_T,4592
2013,NUMBER,tuzla_canton,9,_T,4458
2013,NUMBER,tuzla_canton,10,_T,4610
2013,NUMBER,tuzla_canton,11,_T,4663
2013,NUMBER,tuzla_canton,12,_T,4792
2013,NUMBER,tuzla_canton,13,_T,4811
2013,NUMBER,tuzla_canton,14,_T,5151
2013,NUMBER,tuzla_canton,15,_T,5812
2013,NUMBER,tuzla_canton,16,_T,6736
2013,NUMBER,tuzla_canton,17,_T,7413
2013,NUMBER,tuzla_canton,18,_T,6874
2013,NUMBER,tuzla_canton,19,_T,5428
2013,NUMBER,tuzla_canton,20,_T,5337
2013,NUMBER,tuzla_canton,21,_T,6359
2013,NUMBER,tuzla_canton,22,_T,6772
2013,NUMBER,tuzla_canton,23,_T,6631
2013,NUMBER,tuzla_canton,24,_T,6521
2013,NUMBER,tuzla_canton,25,_T,6818
2013,NUMBER,tuzla_canton,26,_T,6626
2013,NUMBER,tuzla_canton,27,_T,6494
2013,NUMBER,tuzla_canton,28,_T,6390
2013,NUMBER,tuzla_canton,29,_T,6718
2013,NUMBER,tuzla_canton,30,_T,6272
2013,NUMBER,tuzla_canton,31,_T,6209
2013,NUMBER,tuzla_canton,32,_T,6597
2013,NUMBER,tuzla_canton,33,_T,6275
2013,NUMBER,tuzla_canton,34,_T,6127
2013,NUMBER,tuzla_canton,35,_T,6113
2013,NUMBER,tuzla_canton,36,_T,6052
2013,NUMBER,tuzla_canton,37,_T,6545
2013,NUMBER,tuzla_canton,38,_T,6218
2013,NUMBER,tuzla_canton,39,_T,6267
2013,NUMBER,tuzla_canton,40,_T,6215
2013,NUMBER,tuzla_canton,41,_T,6490
2013,NUMBER,tuzla_canton,42,_T,6335
2013,NUMBER,tuzla_canton,43,_T,6011
2013,NUMBER,tuzla_canton,44,_T,6418
2013,NUMBER,tuzla_canton,45,_T,6347
2013,NUMBER,tuzla_canton,46,_T,6693
2013,NUMBER,tuzla_canton,47,_T,7018
2013,NUMBER,tuzla_canton,48,_T,7163
2013,NUMBER,tuzla_canton,49,_T,7355
2013,NUMBER,tuzla_canton,50,_T,7228
2013,NUMBER,tuzla_canton,51,_T,7475
2013,NUMBER,tuzla_canton,52,_T,7598
2013,NUMBER,tuzla_canton,53,_T,7476
2013,NUMBER,tuzla_canton,54,_T,7255
2013,NUMBER,tuzla_canton,55,_T,6927
2013,NUMBER,tuzla_canton,56,_T,6036
2013,NUMBER,tuzla_canton,57,_T,6345
2013,NUMBER,tuzla_canton,58,_T,6434
2013,NUMBER,tuzla_canton,59,_T,6225
2013,NUMBER,tuzla_canton,60,_T,6492
2013,NUMBER,tuzla_canton,61,_T,5700
2013,NUMBER,tuzla_canton,62,_T,4997
2013,NUMBER,tuzla_canton,63,_T,4768
2013,NUMBER,tuzla_canton,64,_T,4778
2013,NUMBER,tuzla_canton,65,_T,4102
2013,NUMBER,tuzla_canton,66,_T,4445
2013,NUMBER,tuzla_canton,67,_T,3704
2013,NUMBER,tuzla_canton,68,_T,2954
2013,NUMBER,tuzla_canton,69,_T,3174
2013,NUMBER,tuzla_canton,70,_T,2921
2013,NUMBER,tuzla_canton,71,_T,3186
2013,NUMBER,tuzla_canton,72,_T,3058
2013,NUMBER,tuzla_canton,73,_T,3293
2013,NUMBER,tuzla_canton,74,_T,2779
2013,NUMBER,tuzla_canton,75,_T,2737
2013,NUMBER,tuzla_canton,76,_T,2542
2013,NUMBER,tuzla_canton,77,_T,2375
2013,NUMBER,tuzla_canton,78,_T,2155
2013,NUMBER,tuzla_canton,79,_T,1929
2013,NUMBER,tuzla_canton,80,_T,1608
2013,NUMBER,tuzla_canton,81,_T,1447
2013,NUMBER,tuzla_canton,82,_T,1176
2013,NUMBER,tuzla_canton,83,_T,1024
2013,NUMBER,tuzla_canton,84,_T,816
2013,NUMBER,tuzla_canton,85+,_T,2416
2013,NUMBER,zenica-doboj_canton,T,_T,364433
2013,NUMBER,zenica-doboj_canton,0,_T,3695
2013,NUMBER,zenica-doboj_canton,1,_T,3974
2013,NUMBER,zenica-doboj_canton,2,_T,3870
2013,NUMBER,zenica-doboj_canton,3,_T,4106
2013,NUMBER,zenica-doboj_canton,4,_T,4261
2013,NUMBER,zenica-doboj_canton,5,_T,4208
2013,NUMBER,zenica-doboj_canton,6,_T,3902
2013,NUMBER,zenica-doboj_canton,7,_T,3794
2013,NUMBER,zenica-doboj_canton,8,_T,3859
2013,NUMBER,zenica-doboj_canton,9,_T,3847
2013,NUMBER,zenica-doboj_canton,10,_T,4009
2013,NUMBER,zenica-doboj_canton,11,_T,3901
2013,NUMBER,zenica-doboj_canton,12,_T,4163
2013,NUMBER,zenica-doboj_canton,13,_T,4340
2013,NUMBER,zenica-doboj_canton,14,_T,4514
2013,NUMBER,zenica-doboj_canton,15,_T,4967
2013,NUMBER,zenica-doboj_canton,16,_T,5877
2013,NUMBER,zenica-doboj_canton,17,_T,6643
2013,NUMBER,zenica-doboj_canton,18,_T,5892
2013,NUMBER,zenica-doboj_canton,19,_T,4295
2013,NUMBER,zenica-doboj_canton,20,_T,4114
2013,NUMBER,zenica-doboj_canton,21,_T,4975
2013,NUMBER,zenica-doboj_canton,22,_T,5441
2013,NUMBER,zenica-doboj_canton,23,_T,5404
2013,NUMBER,zenica-doboj_canton,24,_T,5406
2013,NUMBER,zenica-doboj_canton,25,_T,5458
2013,NUMBER,zenica-doboj_canton,26,_T,5535
2013,NUMBER,zenica-doboj_canton,27,_T,5334
2013,NUMBER,zenica-doboj_canton,28,_T,5357
2013,NUMBER,zenica-doboj_canton,29,_T,5408
2013,NUMBER,zenica-doboj_canton,30,_T,5227
2013,NUMBER,zenica-doboj_canton,31,_T,5405
2013,NUMBER,zenica-doboj_canton,32,_T,5204
2013,NUMBER,zenica-doboj_canton,33,_T,5036
2013,NUMBER,zenica-doboj_canton,34,_T,5178
2013,NUMBER,zenica-doboj_canton,35,_T,5092
2013,NUMBER,zenica-doboj_canton,36,_T,5214
2013,NUMBER,zenica-doboj_canton,37,_T,5332
2013,NUMBER,zenica-doboj_canton,38,_T,5117
2013,NUMBER,zenica-doboj_canton,39,_T,5011
2013,NUMBER,zenica-doboj_canton,40,_T,4944
2013,NUMBER,zenica-doboj_canton,41,_T,5223
2013,NUMBER,zenica-doboj_canton,42,_T,5045
2013,NUMBER,zenica-doboj_canton,43,_T,4922
2013,NUMBER,zenica-doboj_canton,44,_T,5156
2013,NUMBER,zenica-doboj_canton,45,_T,5210
2013,NUMBER,zenica-doboj_canton,46,_T,5522
2013,NUMBER,zenica-doboj_canton,47,_T,5792
2013,NUMBER,zenica-doboj_canton,48,_T,5809
2013,NUMBER,zenica-doboj_canton,49,_T,5647
2013,NUMBER,zenica-doboj_canton,50,_T,5772
2013,NUMBER,zenica-doboj_canton,51,_T,6038
2013,NUMBER,zenica-doboj_canton,52,_T,5912
2013,NUMBER,zenica-doboj_canton,53,_T,5868
2013,NUMBER,zenica-doboj_canton,54,_T,5908
2013,NUMBER,zenica-doboj_canton,55,_T,5517
2013,NUMBER,zenica-doboj_canton,56,_T,5118
2013,NUMBER,zenica-doboj_canton,57,_T,5218
2013,NUMBER,zenica-doboj_canton,58,_T,5230
2013,NUMBER,zenica-doboj_canton,59,_T,4986
2013,NUMBER,zenica-doboj_canton,60,_T,4860
2013,NUMBER,zenica-doboj_canton,61,_T,4492
2013,NUMBER,zenica-doboj_canton,62,_T,4065
2013,NUMBER,zenica-doboj_canton,63,_T,4054
2013,NUMBER,zenica-doboj_canton,64,_T,3780
2013,NUMBER,zenica-doboj_canton,65,_T,3288
2013,NUMBER,zenica-doboj_canton,66,_T,3576
2013,NUMBER,zenica-doboj_canton,67,_T,2810
2013,NUMBER,zenica-doboj_canton,68,_T,2373
2013,NUMBER,zenica-doboj_canton,69,_T,2170
2013,NUMBER,zenica-doboj_canton,70,_T,2313
2013,NUMBER,zenica-doboj_canton,71,_T,2434
2013,NUMBER,zenica-doboj_canton,72,_T,2588
2013,NUMBER,zenica-doboj_canton,73,_T,2675
2013,NUMBER,zenica-doboj_canton,74,_T,2198
2013,NUMBER,zenica-doboj_canton,75,_T,2163
2013,NUMBER,zenica-doboj_canton,76,_T,2035
2013,NUMBER,zenica-doboj_canton,77,_T,1908
2013,NUMBER,zenica-doboj_canton,78,_T,1709
2013,NUMBER,zenica-doboj_canton,79,_T,1422
2013,NUMBER,zenica-doboj_canton,80,_T,1194
2013,NUMBER,zenica-doboj_canton,81,_T,1162
2013,NUMBER,zenica-doboj_canton,82,_T,860
2013,NUMBER,zenica-doboj_canton,83,_T,759
2013,NUMBER,zenica-doboj_canton,84,_T,618
2013,NUMBER,zenica-doboj_canton,85+,_T,1725
2013,NUMBER,bosnian-podrinje_canton,T,_T,23734
2013,NUMBER,bosnian-podrinje_canton,0,_T,232
2013,NUMBER,bosnian-podrinje_canton,1,_T,201
2013,NUMBER,bosnian-podrinje_canton,2,_T,197
2013,NUMBER,bosnian-podrinje_canton,3,_T,230
2013,NUMBER,bosnian-podrinje_canton,4,_T,238
2013,NUMBER,bosnian-podrinje_canton,5,_T,206
2013,NUMBER,bosnian-podrinje_canton,6,_T,165
2013,NUMBER,bosnian-podrinje_canton,7,_T,164
2013,NUMBER,bosnian-podrinje_canton,8,_T,210
2013,NUMBER,bosnian-podrinje_canton,9,_T,213
2013,NUMBER,bosnian-podrinje_canton,10,_T,201
2013,NUMBER,bosnian-podrinje_canton,11,_T,225
2013,NUMBER,bosnian-podrinje_canton,12,_T,244
2013,NUMBER,bosnian-podrinje_canton,13,_T,267
2013,NUMBER,bosnian-podrinje_canton,14,_T,293
2013,NUMBER,bosnian-podrinje_canton,15,_T,336
2013,NUMBER,bosnian-podrinje_canton,16,_T,427
2013,NUMBER,bosnian-podrinje_canton,17,_T,345
2013,NUMBER,bosnian-podrinje_canton,18,_T,364
2013,NUMBER,bosnian-podrinje_canton,19,_T,266
2013,NUMBER,bosnian-podrinje_canton,20,_T,247
2013,NUMBER,bosnian-podrinje_canton,21,_T,278
2013,NUMBER,bosnian-podrinje_canton,22,_T,317
2013,NUMBER,bosnian-podrinje_canton,23,_T,305
2013,NUMBER,bosnian-podrinje_canton,24,_T,290
2013,NUMBER,bosnian-podrinje_canton,25,_T,331
2013,NUMBER,bosnian-podrinje_canton,26,_T,326
2013,NUMBER,bosnian-podrinje_canton,27,_T,289
2013,NUMBER,bosnian-podrinje_canton,28,_T,309
2013,NUMBER,bosnian-podrinje_canton,29,_T,347
2013,NUMBER,bosnian-podrinje_canton,30,_T,324
2013,NUMBER,bosnian-podrinje_canton,31,_T,324
2013,NUMBER,bosnian-podrinje_canton,32,_T,310
2013,NUMBER,bosnian-podrinje_canton,33,_T,328
2013,NUMBER,bosnian-podrinje_canton,34,_T,337
2013,NUMBER,bosnian-podrinje_canton,35,_T,308
2013,NUMBER,bosnian-podrinje_canton,36,_T,321
2013,NUMBER,bosnian-podrinje_canton,37,_T,272
2013,NUMBER,bosnian-podrinje_canton,38,_T,277
2013,NUMBER,bosnian-podrinje_canton,39,_T,277
2013,NUMBER,bosnian-podrinje_canton,40,_T,284
2013,NUMBER,bosnian-podrinje_canton,41,_T,242
2013,NUMBER,bosnian-podrinje_canton,42,_T,301
2013,NUMBER,bosnian-podrinje_canton,43,_T,271
2013,NUMBER,bosnian-podrinje_canton,44,_T,305
2013,NUMBER,bosnian-podrinje_canton,45,_T,338
2013,NUMBER,bosnian-podrinje_canton,46,_T,314
2013,NUMBER,bosnian-podrinje_canton,47,_T,350
2013,NUMBER,bosnian-podrinje_canton,48,_T,378
2013,NUMBER,bosnian-podrinje_canton,49,_T,326
2013,NUMBER,bosnian-podrinje_canton,50,_T,333
2013,NUMBER,bosnian-podrinje_canton,51,_T,417
2013,NUMBER,bosnian-podrinje_canton,52,_T,383
2013,NUMBER,bosnian-podrinje_canton,53,_T,360
2013,NUMBER,bosnian-podrinje_canton,54,_T,421
2013,NUMBER,bosnian-podrinje_canton,55,_T,380
2013,NUMBER,bosnian-podrinje_canton,56,_T,372
2013,NUMBER,bosnian-podrinje_canton,57,_T,422
2013,NUMBER,bosnian-podrinje_canton,58,_T,443
2013,NUMBER,bosnian-podrinje_canton,59,_T,411
2013,NUMBER,bosnian-podrinje_canton,60,_T,406
2013,NUMBER,bosnian-podrinje_canton,61,_T,327
2013,NUMBER,bosnian-podrinje_canton,62,_T,304
2013,NUMBER,bosnian-podrinje_canton,63,_T,312
2013,NUMBER,bosnian-podrinje_canton,64,_T,328
2013,NUMBER,bosnian-podrinje_canton,65,_T,234
2013,NUMBER,bosnian-podrinje_canton,66,_T,284
2013,NUMBER,bosnian-podrinje_canton,67,_T,187
2013,NUMBER,bosnian-podrinje_canton,68,_T,209
2013,NUMBER,bosnian-podrinje_canton,69,_T,157
2013,NUMBER,bosnian-podrinje_canton,70,_T,157
2013,NUMBER,bosnian-podrinje_canton,71,_T,180
2013,NUMBER,bosnian-podrinje_canton,72,_T,226
2013,NUMBER,bosnian-podrinje_canton,73,_T,221
2013,NUMBER,bosnian-podrinje_canton,74,_T,258
2013,NUMBER,bosnian-podrinje_canton,75,_T,250
2013,NUMBER,bosnian-podrinje_canton,76,_T,231
2013,NUMBER,bosnian-podrinje_canton,77,_T,188
2013,NUMBER,bosnian-podrinje_canton,78,_T,183
2013,NUMBER,bosnian-podrinje_canton,79,_T,169
2013,NUMBER,bosnian-podrinje_canton,80,_T,125
2013,NUMBER,bosnian-podrinje_canton,81,_T,145
2013,NUMBER,bosnian-podrinje_canton,82,_T,78
2013,NUMBER,bosnian-podrinje_canton,83,_T,87
2013,NUMBER,bosnian-podrinje_canton,84,_T,76
2013,NUMBER,bosnian-podrinje_canton,85+,_T,220
2013,NUMBER,central_bosnia_canton,T,_T,254686
2013,NUMBER,central_bosnia_canton,0,_T,2463
2013,NUMBER,central_bosnia_canton,1,_T,2536
2013,NUMBER,central_bosnia_canton,2,_T,2587
2013,NUMBER,central_bosnia_canton,3,_T,2699
2013,NUMBER,central_bosnia_canton,4,_T,2694
2013,NUMBER,central_bosnia_canton,5,_T,2795
2013,NUMBER,central_bosnia_canton,6,_T,2807
2013,NUMBER,central_bosnia_canton,7,_T,2837
2013,NUMBER,central_bosnia_canton,8,_T,2887
2013,NUMBER,central_bosnia_canton,9,_T,2965
2013,NUMBER,central_bosnia_canton,10,_T,3047
2013,NUMBER,central_bosnia_canton,11,_T,2989
2013,NUMBER,central_bosnia_canton,12,_T,3183
2013,NUMBER,central_bosnia_canton,13,_T,3245
2013,NUMBER,central_bosnia_canton,14,_T,3466
2013,NUMBER,central_bosnia_canton,15,_T,3637
