Year,UNIT_MEASURE,Spol,Starosna dob,Uzrok smrti,Value
2009,Broj,M, 1-4,(N00-N99) Bolesti genitalno-urinarnog sustava,0.0
2009,Broj,M, 1-4,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi nesvrstani drugamo",0.0
2009,Broj,M, 1-4,(F00-F99) Duševni poremećaji i poremećaji ponašanja,0.0
2009,Broj,M, 1-4,(Z00-Z99) Čimbenici koji utječu na stanje zdravlja i kontakt sa zdravstvenom službom,0.0
2009,Broj,M, 1-4,"(O00-O99) Trudnoća, porođaj i postporođajni period",0.0
2009,Broj,M, 1-4,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sustava",0.0
2009,Broj,M, 1-4,(M00-M99) Bolesti muskuloskeletnog sustava i vezivnog tkiva,0.0
2009,Broj,M, 1-4,(L00-L99) Bolesti kože i potkožnog tkiva,0.0
2009,Broj,M, 1-4,(P00-P96) Određena stanja nastala u perinatalnom periodu,0.0
2009,Broj,M, 1-4,(A00-B99) Zarazne i parazitarne bolesti,1.0
2009,Broj,M, 1-4,(J00-J99) Bolesti respiratornog sustava,1.0
2009,Broj,M, 1-4,"(Q00-Q99) Kongenitalne malformacije, deformiteti i kromosomske abnormalnosti",1.0
2009,Broj,M, 1-4,Nepoznato,1.0
2009,Broj,M, 1-4,(G00-G99) Bolesti nervnog sustava,2.0
2009,Broj,M, 1-4,"(C00-C97,D00-D48) Neoplazme",3.0
2009,Broj,M, 1-4,(I00-I99) Bolesti cirkulacijskog sustava,3.0
2009,Broj,M, 1-4,"(S00-T98) Ozljede, otrovanja i ostale posljedice vanjskih uzroka",3.0
2009,Broj,Ž, 1-4,(P00-P96) Određena stanja nastala u perinatalnom periodu,0.0
2009,Broj,Ž, 1-4,(L00-L99) Bolesti kože i potkožnog tkiva,0.0
2009,Broj,Ž, 1-4,(A00-B99) Zarazne i parazitarne bolesti,0.0
2009,Broj,Ž, 1-4,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sustava",0.0
2009,Broj,Ž, 1-4,(F00-F99) Duševni poremećaji i poremećaji ponašanja,0.0
2009,Broj,Ž, 1-4,(J00-J99) Bolesti respiratornog sustava,0.0
2009,Broj,Ž, 1-4,(K00-K93) Bolesti digestivnog sustava,0.0
2009,Broj,Ž, 1-4,(M00-M99) Bolesti muskuloskeletnog sustava i vezivnog tkiva,0.0
2009,Broj,Ž, 1-4,(N00-N99) Bolesti genitalno-urinarnog sustava,0.0
2009,Broj,Ž, 1-4,"(O00-O99) Trudnoća, porođaj i postporođajni period",0.0
2009,Broj,Ž, 1-4,"(S00-T98) Ozljede, otrovanja i ostale posljedice vanjskih uzroka",0.0
2009,Broj,Ž, 1-4,(Z00-Z99) Čimbenici koji utječu na stanje zdravlja i kontakt sa zdravstvenom službom,0.0
2009,Broj,Ž, 1-4,Nepoznato,0.0
2009,Broj,Ž, 1-4,"(E00-E90) Endokrine bolesti, bolesti prehrane i bolesti metabolizma",1.0
2009,Broj,Ž, 1-4,(G00-G99) Bolesti nervnog sustava,1.0
2009,Broj,Ž, 1-4,(I00-I99) Bolesti cirkulacijskog sustava,1.0
2009,Broj,Ž, 1-4,"(C00-C97,D00-D48) Neoplazme",2.0
2009,Broj,Ž, 1-4,"(Q00-Q99) Kongenitalne malformacije, deformiteti i kromosomske abnormalnosti",2.0
2009,Broj,Ž, 1-4,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi nesvrstani drugamo",2.0
2009,Broj,Oba spola, 5-9,(P00-P96) Određena stanja nastala u perinatalnom periodu,0.0
2009,Broj,Oba spola, 5-9,(L00-L99) Bolesti kože i potkožnog tkiva,0.0
2009,Broj,Oba spola, 5-9,"(Q00-Q99) Kongenitalne malformacije, deformiteti i kromosomske abnormalnosti",0.0
2009,Broj,Oba spola, 5-9,(A00-B99) Zarazne i parazitarne bolesti,0.0
2009,Broj,Oba spola, 5-9,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sustava",0.0
2009,Broj,Oba spola, 5-9,"(E00-E90) Endokrine bolesti, bolesti prehrane i bolesti metabolizma",0.0
2009,Broj,Oba spola, 5-9,(F00-F99) Duševni poremećaji i poremećaji ponašanja,0.0
2009,Broj,Oba spola, 5-9,(G00-G99) Bolesti nervnog sustava,0.0
2009,Broj,Oba spola, 5-9,(K00-K93) Bolesti digestivnog sustava,0.0
2009,Broj,Oba spola, 5-9,(M00-M99) Bolesti muskuloskeletnog sustava i vezivnog tkiva,0.0
2009,Broj,Oba spola, 5-9,(N00-N99) Bolesti genitalno-urinarnog sustava,0.0
2009,Broj,Oba spola, 5-9,"(O00-O99) Trudnoća, porođaj i postporođajni period",0.0
2009,Broj,Oba spola, 5-9,(Z00-Z99) Čimbenici koji utječu na stanje zdravlja i kontakt sa zdravstvenom službom,0.0
2009,Broj,Oba spola, 5-9,(I00-I99) Bolesti cirkulacijskog sustava,1.0
2009,Broj,Oba spola, 5-9,(J00-J99) Bolesti respiratornog sustava,1.0
2009,Broj,Oba spola, 5-9,Nepoznato,1.0
2009,Broj,Oba spola, 5-9,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi nesvrstani drugamo",2.0
2009,Broj,Oba spola, 5-9,"(C00-C97,D00-D48) Neoplazme",3.0
2009,Broj,Oba spola, 5-9,"(S00-T98) Ozljede, otrovanja i ostale posljedice vanjskih uzroka",4.0
2009,Broj,M, 5-9,(A00-B99) Zarazne i parazitarne bolesti,0.0
2009,Broj,M, 5-9,"(E00-E90) Endokrine bolesti, bolesti prehrane i bolesti metabolizma",0.0
2009,Broj,M, 5-9,(G00-G99) Bolesti nervnog sustava,0.0
2009,Broj,M, 5-9,(K00-K93) Bolesti digestivnog sustava,0.0
2009,Broj,M, 5-9,(N00-N99) Bolesti genitalno-urinarnog sustava,0.0
2009,Broj,M, 5-9,(F00-F99) Duševni poremećaji i poremećaji ponašanja,0.0
2009,Broj,M, 5-9,(Z00-Z99) Čimbenici koji utječu na stanje zdravlja i kontakt sa zdravstvenom službom,0.0
2009,Broj,M, 5-9,"(O00-O99) Trudnoća, porođaj i postporođajni period",0.0
2009,Broj,M, 5-9,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sustava",0.0
2009,Broj,M, 5-9,(M00-M99) Bolesti muskuloskeletnog sustava i vezivnog tkiva,0.0
2009,Broj,M, 5-9,"(Q00-Q99) Kongenitalne malformacije, deformiteti i kromosomske abnormalnosti",0.0
2009,Broj,M, 5-9,(L00-L99) Bolesti kože i potkožnog tkiva,0.0
2009,Broj,M, 5-9,(P00-P96) Određena stanja nastala u perinatalnom periodu,0.0
2009,Broj,M, 5-9,"(C00-C97,D00-D48) Neoplazme",1.0
2009,Broj,M, 5-9,(I00-I99) Bolesti cirkulacijskog sustava,1.0
2009,Broj,M, 5-9,(J00-J99) Bolesti respiratornog sustava,1.0
2009,Broj,M, 5-9,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi nesvrstani drugamo",1.0
2009,Broj,M, 5-9,Nepoznato,1.0
2009,Broj,M, 5-9,"(S00-T98) Ozljede, otrovanja i ostale posljedice vanjskih uzroka",2.0
2009,Broj,Ž, 5-9,(P00-P96) Određena stanja nastala u perinatalnom periodu,0.0
2009,Broj,Ž, 5-9,(L00-L99) Bolesti kože i potkožnog tkiva,0.0
2009,Broj,Ž, 5-9,"(Q00-Q99) Kongenitalne malformacije, deformiteti i kromosomske abnormalnosti",0.0
2009,Broj,Ž, 5-9,(A00-B99) Zarazne i parazitarne bolesti,0.0
2009,Broj,Ž, 5-9,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sustava",0.0
2009,Broj,Ž, 5-9,"(E00-E90) Endokrine bolesti, bolesti prehrane i bolesti metabolizma",0.0
2009,Broj,Ž, 5-9,(F00-F99) Duševni poremećaji i poremećaji ponašanja,0.0
2009,Broj,Ž, 5-9,(G00-G99) Bolesti nervnog sustava,0.0
2009,Broj,Ž, 5-9,(I00-I99) Bolesti cirkulacijskog sustava,0.0
2009,Broj,Ž, 5-9,(J00-J99) Bolesti respiratornog sustava,0.0
2009,Broj,Ž, 5-9,(K00-K93) Bolesti digestivnog sustava,0.0
2009,Broj,Ž, 5-9,(M00-M99) Bolesti muskuloskeletnog sustava i vezivnog tkiva,0.0
2009,Broj,Ž, 5-9,(N00-N99) Bolesti genitalno-urinarnog sustava,0.0
2009,Broj,Ž, 5-9,"(O00-O99) Trudnoća, porođaj i postporođajni period",0.0
2009,Broj,Ž, 5-9,(Z00-Z99) Čimbenici koji utječu na stanje zdravlja i kontakt sa zdravstvenom službom,0.0
2009,Broj,Ž, 5-9,Nepoznato,0.0
2009,Broj,Ž, 5-9,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi nesvrstani drugamo",1.0
2009,Broj,Ž, 5-9,"(C00-C97,D00-D48) Neoplazme",2.0
2009,Broj,Ž, 5-9,"(S00-T98) Ozljede, otrovanja i ostale posljedice vanjskih uzroka",2.0
2009,Broj,Oba spola, 10-14,(P00-P96) Određena stanja nastala u perinatalnom periodu,0.0
2009,Broj,Oba spola, 10-14,(L00-L99) Bolesti kože i potkožnog tkiva,0.0
2009,Broj,Oba spola, 10-14,"(Q00-Q99) Kongenitalne malformacije, deformiteti i kromosomske abnormalnosti",0.0
2009,Broj,Oba spola, 10-14,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sustava",0.0
2009,Broj,Oba spola, 10-14,"(E00-E90) Endokrine bolesti, bolesti prehrane i bolesti metabolizma",0.0
2009,Broj,Oba spola, 10-14,(F00-F99) Duševni poremećaji i poremećaji ponašanja,0.0
2009,Broj,Oba spola, 10-14,(G00-G99) Bolesti nervnog sustava,0.0
2009,Broj,Oba spola, 10-14,(J00-J99) Bolesti respiratornog sustava,0.0
2009,Broj,Oba spola, 10-14,(K00-K93) Bolesti digestivnog sustava,0.0
2009,Broj,Oba spola, 10-14,(M00-M99) Bolesti muskuloskeletnog sustava i vezivnog tkiva,0.0
2009,Broj,Oba spola, 10-14,(N00-N99) Bolesti genitalno-urinarnog sustava,0.0
2009,Broj,Oba spola, 10-14,"(O00-O99) Trudnoća, porođaj i postporođajni period",0.0
2009,Broj,Oba spola, 10-14,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi nesvrstani drugamo",0.0
2009,Broj,Oba spola, 10-14,(Z00-Z99) Čimbenici koji utječu na stanje zdravlja i kontakt sa zdravstvenom službom,0.0
2009,Broj,Oba spola, 10-14,Nepoznato,0.0
2009,Broj,Oba spola, 10-14,(A00-B99) Zarazne i parazitarne bolesti,1.0
2009,Broj,Oba spola, 10-14,(I00-I99) Bolesti cirkulacijskog sustava,2.0
2009,Broj,Oba spola, 10-14,"(S00-T98) Ozljede, otrovanja i ostale posljedice vanjskih uzroka",2.0
2009,Broj,Oba spola, 10-14,"(C00-C97,D00-D48) Neoplazme",7.0
2009,Broj,M, 10-14,"(E00-E90) Endokrine bolesti, bolesti prehrane i bolesti metabolizma",0.0
2009,Broj,M, 10-14,(G00-G99) Bolesti nervnog sustava,0.0
2009,Broj,M, 10-14,(J00-J99) Bolesti respiratornog sustava,0.0
2009,Broj,M, 10-14,(K00-K93) Bolesti digestivnog sustava,0.0
2009,Broj,M, 10-14,(N00-N99) Bolesti genitalno-urinarnog sustava,0.0
2009,Broj,M, 10-14,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi nesvrstani drugamo",0.0
2009,Broj,M, 10-14,Nepoznato,0.0
2009,Broj,M, 10-14,(F00-F99) Duševni poremećaji i poremećaji ponašanja,0.0
2009,Broj,M, 10-14,(Z00-Z99) Čimbenici koji utječu na stanje zdravlja i kontakt sa zdravstvenom službom,0.0
2009,Broj,M, 10-14,"(O00-O99) Trudnoća, porođaj i postporođajni period",0.0
2009,Broj,M, 10-14,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sustava",0.0
2009,Broj,M, 10-14,(M00-M99) Bolesti muskuloskeletnog sustava i vezivnog tkiva,0.0
2009,Broj,M, 10-14,"(Q00-Q99) Kongenitalne malformacije, deformiteti i kromosomske abnormalnosti",0.0
2009,Broj,M, 10-14,(L00-L99) Bolesti kože i potkožnog tkiva,0.0
2009,Broj,M, 10-14,(P00-P96) Određena stanja nastala u perinatalnom periodu,0.0
2009,Broj,M, 10-14,(A00-B99) Zarazne i parazitarne bolesti,1.0
2009,Broj,M, 10-14,(I00-I99) Bolesti cirkulacijskog sustava,1.0
2009,Broj,M, 10-14,"(S00-T98) Ozljede, otrovanja i ostale posljedice vanjskih uzroka",1.0
2009,Broj,M, 10-14,"(C00-C97,D00-D48) Neoplazme",4.0
2009,Broj,Ž, 10-14,(P00-P96) Određena stanja nastala u perinatalnom periodu,0.0
2009,Broj,Ž, 10-14,(L00-L99) Bolesti kože i potkožnog tkiva,0.0
2009,Broj,Ž, 10-14,"(Q00-Q99) Kongenitalne malformacije, deformiteti i kromosomske abnormalnosti",0.0
2009,Broj,Ž, 10-14,(A00-B99) Zarazne i parazitarne bolesti,0.0
2009,Broj,Ž, 10-14,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sustava",0.0
2009,Broj,Ž, 10-14,"(E00-E90) Endokrine bolesti, bolesti prehrane i bolesti metabolizma",0.0
2009,Broj,Ž, 10-14,(F00-F99) Duševni poremećaji i poremećaji ponašanja,0.0
2009,Broj,Ž, 10-14,(G00-G99) Bolesti nervnog sustava,0.0
2009,Broj,Ž, 10-14,(J00-J99) Bolesti respiratornog sustava,0.0
2009,Broj,Ž, 10-14,(K00-K93) Bolesti digestivnog sustava,0.0
2009,Broj,Ž, 10-14,(M00-M99) Bolesti muskuloskeletnog sustava i vezivnog tkiva,0.0
2009,Broj,Ž, 10-14,(N00-N99) Bolesti genitalno-urinarnog sustava,0.0
2009,Broj,Ž, 10-14,"(O00-O99) Trudnoća, porođaj i postporođajni period",0.0
2009,Broj,Ž, 10-14,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi nesvrstani drugamo",0.0
2009,Broj,Ž, 10-14,(Z00-Z99) Čimbenici koji utječu na stanje zdravlja i kontakt sa zdravstvenom službom,0.0
2009,Broj,Ž, 10-14,Nepoznato,0.0
2009,Broj,Ž, 10-14,(I00-I99) Bolesti cirkulacijskog sustava,1.0
2009,Broj,Ž, 10-14,"(S00-T98) Ozljede, otrovanja i ostale posljedice vanjskih uzroka",1.0
2009,Broj,Ž, 10-14,"(C00-C97,D00-D48) Neoplazme",3.0
2009,Broj,Oba spola,15-19,(P00-P96) Određena stanja nastala u perinatalnom periodu,0.0
2009,Broj,Oba spola,15-19,(L00-L99) Bolesti kože i potkožnog tkiva,0.0
2009,Broj,Oba spola,15-19,"(Q00-Q99) Kongenitalne malformacije, deformiteti i kromosomske abnormalnosti",0.0
2009,Broj,Oba spola,15-19,"(O00-O99) Trudnoća, porođaj i postporođajni period",0.0
2009,Broj,Oba spola,15-19,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sustava",0.0
2009,Broj,Oba spola,15-19,(M00-M99) Bolesti muskuloskeletnog sustava i vezivnog tkiva,0.0
2009,Broj,Oba spola,15-19,(Z00-Z99) Čimbenici koji utječu na stanje zdravlja i kontakt sa zdravstvenom službom,0.0
2009,Broj,Oba spola,15-19,"(E00-E90) Endokrine bolesti, bolesti prehrane i bolesti metabolizma",0.0
2009,Broj,Oba spola,15-19,(J00-J99) Bolesti respiratornog sustava,0.0
2009,Broj,Oba spola,15-19,(K00-K93) Bolesti digestivnog sustava,0.0
2009,Broj,Oba spola,15-19,(A00-B99) Zarazne i parazitarne bolesti,1.0
2009,Broj,Oba spola,15-19,(F00-F99) Duševni poremećaji i poremećaji ponašanja,1.0
2009,Broj,Oba spola,15-19,(G00-G99) Bolesti nervnog sustava,1.0
2009,Broj,Oba spola,15-19,(N00-N99) Bolesti genitalno-urinarnog sustava,1.0
2009,Broj,Oba spola,15-19,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi nesvrstani drugamo",1.0
2009,Broj,Oba spola,15-19,(I00-I99) Bolesti cirkulacijskog sustava,3.0
2009,Broj,Oba spola,15-19,Nepoznato,4.0
2009,Broj,Oba spola,15-19,"(C00-C97,D00-D48) Neoplazme",10.0
2009,Broj,Oba spola,15-19,"(S00-T98) Ozljede, otrovanja i ostale posljedice vanjskih uzroka",25.0
2009,Broj,M,15-19,"(E00-E90) Endokrine bolesti, bolesti prehrane i bolesti metabolizma",0.0
2009,Broj,M,15-19,(G00-G99) Bolesti nervnog sustava,0.0
2009,Broj,M,15-19,(J00-J99) Bolesti respiratornog sustava,0.0
2009,Broj,M,15-19,(K00-K93) Bolesti digestivnog sustava,0.0
2009,Broj,M,15-19,(N00-N99) Bolesti genitalno-urinarnog sustava,0.0
2009,Broj,M,15-19,(Z00-Z99) Čimbenici koji utječu na stanje zdravlja i kontakt sa zdravstvenom službom,0.0
2009,Broj,M,15-19,"(O00-O99) Trudnoća, porođaj i postporođajni period",0.0
2009,Broj,M,15-19,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sustava",0.0
2009,Broj,M,15-19,(M00-M99) Bolesti muskuloskeletnog sustava i vezivnog tkiva,0.0
2009,Broj,M,15-19,"(Q00-Q99) Kongenitalne malformacije, deformiteti i kromosomske abnormalnosti",0.0
2009,Broj,M,15-19,(L00-L99) Bolesti kože i potkožnog tkiva,0.0
2009,Broj,M,15-19,(P00-P96) Određena stanja nastala u perinatalnom periodu,0.0
2009,Broj,M,15-19,(A00-B99) Zarazne i parazitarne bolesti,1.0
2009,Broj,M,15-19,(F00-F99) Duševni poremećaji i poremećaji ponašanja,1.0
2009,Broj,M,15-19,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi nesvrstani drugamo",1.0
2009,Broj,M,15-19,(I00-I99) Bolesti cirkulacijskog sustava,3.0
2009,Broj,M,15-19,Nepoznato,3.0
2009,Broj,M,15-19,"(C00-C97,D00-D48) Neoplazme",4.0
2009,Broj,M,15-19,"(S00-T98) Ozljede, otrovanja i ostale posljedice vanjskih uzroka",17.0
2009,Broj,Ž,15-19,(P00-P96) Određena stanja nastala u perinatalnom periodu,0.0
2009,Broj,Ž,15-19,(L00-L99) Bolesti kože i potkožnog tkiva,0.0
2009,Broj,Ž,15-19,"(Q00-Q99) Kongenitalne malformacije, deformiteti i kromosomske abnormalnosti",0.0
2009,Broj,Ž,15-19,(A00-B99) Zarazne i parazitarne bolesti,0.0
2009,Broj,Ž,15-19,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sustava",0.0
2009,Broj,Ž,15-19,"(E00-E90) Endokrine bolesti, bolesti prehrane i bolesti metabolizma",0.0
2009,Broj,Ž,15-19,(F00-F99) Duševni poremećaji i poremećaji ponašanja,0.0
2009,Broj,Ž,15-19,(I00-I99) Bolesti cirkulacijskog sustava,0.0
2009,Broj,Ž,15-19,(J00-J99) Bolesti respiratornog sustava,0.0
2009,Broj,Ž,15-19,(K00-K93) Bolesti digestivnog sustava,0.0
2009,Broj,Ž,15-19,(M00-M99) Bolesti muskuloskeletnog sustava i vezivnog tkiva,0.0
2009,Broj,Ž,15-19,"(O00-O99) Trudnoća, porođaj i postporođajni period",0.0
2009,Broj,Ž,15-19,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi nesvrstani drugamo",0.0
2009,Broj,Ž,15-19,(Z00-Z99) Čimbenici koji utječu na stanje zdravlja i kontakt sa zdravstvenom službom,0.0
2009,Broj,Ž,15-19,(G00-G99) Bolesti nervnog sustava,1.0
2009,Broj,Ž,15-19,(N00-N99) Bolesti genitalno-urinarnog sustava,1.0
2009,Broj,Ž,15-19,Nepoznato,1.0
2009,Broj,Ž,15-19,"(C00-C97,D00-D48) Neoplazme",6.0
2009,Broj,Ž,15-19,"(S00-T98) Ozljede, otrovanja i ostale posljedice vanjskih uzroka",8.0
2009,Broj,Oba spola,20-24,(P00-P96) Određena stanja nastala u perinatalnom periodu,0.0
2009,Broj,Oba spola,20-24,(L00-L99) Bolesti kože i potkožnog tkiva,0.0
2009,Broj,Oba spola,20-24,"(Q00-Q99) Kongenitalne malformacije, deformiteti i kromosomske abnormalnosti",0.0
2009,Broj,Oba spola,20-24,"(O00-O99) Trudnoća, porođaj i postporođajni period",0.0
2009,Broj,Oba spola,20-24,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sustava",0.0
2009,Broj,Oba spola,20-24,(M00-M99) Bolesti muskuloskeletnog sustava i vezivnog tkiva,0.0
2009,Broj,Oba spola,20-24,(Z00-Z99) Čimbenici koji utječu na stanje zdravlja i kontakt sa zdravstvenom službom,0.0
2009,Broj,Oba spola,20-24,"(E00-E90) Endokrine bolesti, bolesti prehrane i bolesti metabolizma",1.0
2009,Broj,Oba spola,20-24,(K00-K93) Bolesti digestivnog sustava,1.0
2009,Broj,Oba spola,20-24,(A00-B99) Zarazne i parazitarne bolesti,2.0
2009,Broj,Oba spola,20-24,(F00-F99) Duševni poremećaji i poremećaji ponašanja,2.0
2009,Broj,Oba spola,20-24,(J00-J99) Bolesti respiratornog sustava,2.0
2009,Broj,Oba spola,20-24,(N00-N99) Bolesti genitalno-urinarnog sustava,2.0
2009,Broj,Oba spola,20-24,Nepoznato,2.0
2009,Broj,Oba spola,20-24,"(C00-C97,D00-D48) Neoplazme",9.0
2009,Broj,Oba spola,20-24,(I00-I99) Bolesti cirkulacijskog sustava,19.0
2009,Broj,Oba spola,20-24,"(S00-T98) Ozljede, otrovanja i ostale posljedice vanjskih uzroka",50.0
2009,Broj,Oba spola,20-24,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi nesvrstani drugamo",7.0
2009,Broj,Oba spola,20-24,(G00-G99) Bolesti nervnog sustava,6.0
2009,Broj,M,20-24,(A00-B99) Zarazne i parazitarne bolesti,0.0
2009,Broj,M,20-24,"(E00-E90) Endokrine bolesti, bolesti prehrane i bolesti metabolizma",0.0
2009,Broj,M,20-24,(J00-J99) Bolesti respiratornog sustava,0.0
2009,Broj,M,20-24,(N00-N99) Bolesti genitalno-urinarnog sustava,0.0
2009,Broj,M,20-24,(Z00-Z99) Čimbenici koji utječu na stanje zdravlja i kontakt sa zdravstvenom službom,0.0
2009,Broj,M,20-24,"(O00-O99) Trudnoća, porođaj i postporođajni period",0.0
2009,Broj,M,20-24,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sustava",0.0
2009,Broj,M,20-24,(M00-M99) Bolesti muskuloskeletnog sustava i vezivnog tkiva,0.0
2009,Broj,M,20-24,"(Q00-Q99) Kongenitalne malformacije, deformiteti i kromosomske abnormalnosti",0.0
2009,Broj,M,20-24,(L00-L99) Bolesti kože i potkožnog tkiva,0.0
2009,Broj,M,20-24,(P00-P96) Određena stanja nastala u perinatalnom periodu,0.0
2009,Broj,M,20-24,(F00-F99) Duševni poremećaji i poremećaji ponašanja,1.0
2009,Broj,M,20-24,(K00-K93) Bolesti digestivnog sustava,1.0
2009,Broj,M,20-24,Nepoznato,2.0
2009,Broj,M,20-24,(G00-G99) Bolesti nervnog sustava,3.0
2009,Broj,M,20-24,"(S00-T98) Ozljede, otrovanja i ostale posljedice vanjskih uzroka",45.0
2009,Broj,M,20-24,(I00-I99) Bolesti cirkulacijskog sustava,10.0
2009,Broj,M,20-24,"(C00-C97,D00-D48) Neoplazme",6.0
2009,Broj,M,20-24,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi nesvrstani drugamo",6.0
2009,Broj,Ž,20-24,(P00-P96) Određena stanja nastala u perinatalnom periodu,0.0
2009,Broj,Ž,20-24,(L00-L99) Bolesti kože i potkožnog tkiva,0.0
2009,Broj,Ž,20-24,"(Q00-Q99) Kongenitalne malformacije, deformiteti i kromosomske abnormalnosti",0.0
2009,Broj,Ž,20-24,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sustava",0.0
2009,Broj,Ž,20-24,(K00-K93) Bolesti digestivnog sustava,0.0
2009,Broj,Ž,20-24,(M00-M99) Bolesti muskuloskeletnog sustava i vezivnog tkiva,0.0
2009,Broj,Ž,20-24,"(O00-O99) Trudnoća, porođaj i postporođajni period",0.0
2009,Broj,Ž,20-24,(Z00-Z99) Čimbenici koji utječu na stanje zdravlja i kontakt sa zdravstvenom službom,0.0
2009,Broj,Ž,20-24,Nepoznato,0.0
2009,Broj,Ž,20-24,"(E00-E90) Endokrine bolesti, bolesti prehrane i bolesti metabolizma",1.0
2009,Broj,Ž,20-24,(F00-F99) Duševni poremećaji i poremećaji ponašanja,1.0
2009,Broj,Ž,20-24,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi nesvrstani drugamo",1.0
2009,Broj,Ž,20-24,(A00-B99) Zarazne i parazitarne bolesti,2.0
2009,Broj,Ž,20-24,(J00-J99) Bolesti respiratornog sustava,2.0
2009,Broj,Ž,20-24,(N00-N99) Bolesti genitalno-urinarnog sustava,2.0
2009,Broj,Ž,20-24,"(C00-C97,D00-D48) Neoplazme",3.0
2009,Broj,Ž,20-24,(G00-G99) Bolesti nervnog sustava,3.0
2009,Broj,Ž,20-24,"(S00-T98) Ozljede, otrovanja i ostale posljedice vanjskih uzroka",5.0
2009,Broj,Ž,20-24,(I00-I99) Bolesti cirkulacijskog sustava,9.0
2009,Broj,Oba spola,25-29,(P00-P96) Određena stanja nastala u perinatalnom periodu,0.0
2009,Broj,Oba spola,25-29,(L00-L99) Bolesti kože i potkožnog tkiva,0.0
2009,Broj,Oba spola,25-29,"(Q00-Q99) Kongenitalne malformacije, deformiteti i kromosomske abnormalnosti",0.0
2009,Broj,Oba spola,25-29,(M00-M99) Bolesti muskuloskeletnog sustava i vezivnog tkiva,0.0
2009,Broj,Oba spola,25-29,(Z00-Z99) Čimbenici koji utječu na stanje zdravlja i kontakt sa zdravstvenom službom,0.0
2009,Broj,Oba spola,25-29,(F00-F99) Duševni poremećaji i poremećaji ponašanja,0.0
2009,Broj,Oba spola,25-29,(N00-N99) Bolesti genitalno-urinarnog sustava,0.0
2009,Broj,Oba spola,25-29,(A00-B99) Zarazne i parazitarne bolesti,1.0
2009,Broj,Oba spola,25-29,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sustava",1.0
2009,Broj,Oba spola,25-29,"(E00-E90) Endokrine bolesti, bolesti prehrane i bolesti metabolizma",1.0
2009,Broj,Oba spola,25-29,"(O00-O99) Trudnoća, porođaj i postporođajni period",1.0
2009,Broj,Oba spola,25-29,(K00-K93) Bolesti digestivnog sustava,2.0
2009,Broj,Oba spola,25-29,(G00-G99) Bolesti nervnog sustava,3.0
2009,Broj,Oba spola,25-29,Nepoznato,3.0
2009,Broj,Oba spola,25-29,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi nesvrstani drugamo",8.0
2009,Broj,Oba spola,25-29,"(C00-C97,D00-D48) Neoplazme",13.0
2009,Broj,Oba spola,25-29,(I00-I99) Bolesti cirkulacijskog sustava,19.0
2009,Broj,Oba spola,25-29,"(S00-T98) Ozljede, otrovanja i ostale posljedice vanjskih uzroka",42.0
2009,Broj,Oba spola,25-29,(J00-J99) Bolesti respiratornog sustava,5.0
2009,Broj,M,25-29,(A00-B99) Zarazne i parazitarne bolesti,0.0
2009,Broj,M,25-29,"(E00-E90) Endokrine bolesti, bolesti prehrane i bolesti metabolizma",0.0
